name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
Morningside Hill Capital Management,https://www.eu-startups.com/investor/morningside-hill-capital-management/,"In November 2019 Morningside Hill launched its latest venture capital fund, which is focused on providing growth capital to Bulgarian startup companies. The fund has EUR 38.5 million under management to be invested in equity (or equivalent) minority positions in 25 to 30 companies. The VC fund comprises public funds of EUR 33.3 million provided by the Fund Manager of Financial Instruments in Bulgaria EAD under the operational programme “Innovation and Competitiveness” co-financed by the European Structural and Investment Funds for the 2014-2020 programming period. The typical investment holding period is 5-10 years, while exit opportunities will be evaluated ad hoc.",VC Firm,Bulgaria,http://www.morningsidehill.com/,"HRTech, Semiconductors, AgTech, Alternative Proteins",€1.5M-€3M,Series A/B,https://www.linkedin.com/company/morningside-hill-capital/,[email protected],BG
HR Capital,https://www.eu-startups.com/investor/hr-capital/,"Digital transformation is rapidly reshaping global industries such as healthcare, logistics, and agriculture, extending its reach even to remote regions. The democratization of capital facilitated by Covid-19 has opened up global investment opportunities for companies worldwide, from Nigeria to Romania. Concurrently, there has been a significant rise in online commerce, facilitating cross-border trade and increasing product diversity. With a solid foundation in traditional business and the establishment of a leading digital media group, the firm is highly regarded as a partner for innovative companies in Bulgaria and beyond. They strategically diversify investments between individual companies and funds to mitigate risks effectively. Notable investments include eBag in groceries ecommerce, BIODIT in biometric security, and Superdoc & Healee in telemedicine, highlighting their commitment to leveraging expertise and market access for substantial business growth.",VC Firm,Bulgaria,https://hr.capital,"healthcare, hospitality, logistics, agriculture",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/80433016/admin/feed/posts/,[email protected],BG
Neo Gravity,https://www.eu-startups.com/investor/neo-gravity/,"Operating within the professional investing market, the firm participates in early-stage and mature businesses throughout Southeastern Europe. It strives to offer rapid decision-making on investment opportunities and provides comprehensive support services customized to each company's specific needs. Key sectors of focus include Food & Beverages, Pet Care, Mobility, and B2B2C Tech.",VC Firm,Bulgaria,https://neogravity.fund/,"Food & Beverages, Pet Care, Mobility, and B2B2C Tech.",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/neo-gravity/?originalSubdomain=bg,[email protected],BG
AlfaStar Ventures,https://www.eu-startups.com/investor/alfastar-ventures/,"AlfaStar Capital is an Evergreen venture capital fund, focused on finding and supporting the AlfaStars - exceptional founders of early-stage start-ups and disrupting innovators, taking on the challenge to reshape our future. With this purpose in mind, we created AlfaStar Capital – an open-ended investment opportunity. The Fund backs early-stage ventures, focused on breakthrough innovation ideas, enabled by cutting-edge technologies like AI, Machine & Deep Learning, Big Data, Cloud, Metaverse, Blockchain.",VC Firm,Bulgaria,http://alfastar.ventures,"AgTech, CleanTech, FinTech, GreenTech, Industrial Automation, Robotics, Wealth Management, Wellness",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/alfastar-ventures/,[email protected],BG
StartItSmart,https://www.eu-startups.com/investor/startitsmart/,"Start It Smart is an entrepreneurship organization created to spread and develop the entrepreneurial way of thinking. Start It Smart is an entrepreneurship organization created to spread and develop the entrepreneurial way of thinking, while supporting young people to start their own business. Start It Smart is an entrepreneurship organization founded in 2009 by five fellow students at the Sofia University “St. Kliment Ohridski”.",Accelerator,Bulgaria,http://www.startitsmart.com/en,"Social Entrepreneurship, Social Media, Social Media Marketing",0-€100k,Pre-Seed / Seed,http://www.linkedin.com/company/start-it-smart,[email protected],BG
InvestHorizon,https://www.eu-startups.com/investor/investhorizon/,Designed to increase investments made in Innovative European SMEs through Investment Readiness development and Investor sensitization. InvestHorizon is a programme designed to boost investments made in Innovative European SMEs through Investment Readiness development and Investor sensitisation. The Invest Horizon programs were very helpful to step up our game in the investment field.,Accelerator,Bulgaria,http://investhorizon.eu,"Financial Services, Capital Markets, Investment, Innovation",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/investhorizon/,[email protected],BG
Innovation Capital,https://www.eu-startups.com/investor/innovation-capital/,"€21.1 million Pre-Seed and Seed Venture Fund with Acceleration program / Sector-agnostic / Geographic preference: Eastern Europe. Venture capital fund focused on Pre-Seed (EUR 25,000-50,000) and Seed (up to EUR 1,000,000) funding rounds. We are sector agnostic with preference for scaleable and innovative business models.",Accelerator,Bulgaria,https://www.innovationcapital.bg/,"Venture Capital, Private Equity Principals, Funding, Innovative",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/innovationacceleratorbg/,[email protected],BG
Vitosha Venture Partners,https://www.eu-startups.com/investor/vitosha-venture-partners/,"Specializing in acceleration, seed, and post-seed investments. We support innovative startups with funding, strategic guidance, and access to a robust network. At Vitosha Ventures, we are dedicated to fostering entrepreneurship and driving growth in the European startup ecosystem.",VC Firm,Bulgaria,http://vitosha.vc,"Entrepreneurshi, Venture Capital, Private Equity Principals, Funding",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/vitoshavp/,[email protected],BG
AE Ventures,https://www.eu-startups.com/investor/ae-ventures/,"AE Ventures is a for-profit company. Investment company providing initial funding, acceleration, and advisory support to blockchain projects. AE Ventures is an investment company providing initial funding, acceleration and advisory support to blockchain projects. The company also runs æternity Starfleet - a full-service global acceleration program for seed-stage startups utilizing blockchain.",Accelerator,Bulgaria,http://aeventures.io/,"Blockchain, Applications, Investment, Accelerator",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/aeventures/,[email protected],BG
Beyond,https://www.eu-startups.com/investor/beyond-2/,"Beyond is a pre-acceleratorr implemented by JA Bulgaria and its spin-off company The Edge R&BD. The program targets young entrepreneurs, scientists along with young professionals that want to work on creating and developing lean technology startups. Beyond applies the open innovation model, meaning the creation of multidisciplinary teams of people with different backgrounds and competences that work in the same teams with the end goal of creating an MVP.",Accelerator,Bulgaria,https://www.beyondaccelerate.com,"Entrepreneurship, Education, Medicine, Innovations",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/beyond-pre-accelerator,[email protected],BG
