name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
Adelie,https://www.eu-startups.com/investor/adelie-2/,"Adelie is a technology investment firm with offices in Paris and London. Adelie funds typically invest between €2 million and €10 million in technology companies across Europe. The funds focus on late stage tech investments (series C to pre-IPO, growth equity and PE transactions) and may as well opportunistically invest in earlier transaction stages (series A and B). Adelie investor base primarily consists of tech entrepreneurs, senior partners of leading private equity funds, executives of large financial firms and family offices. The team's investments include AramisAuto, Botify, Brevo (ex-Sendinblue), Equativ (ex-Smart), Fenergo, Glovo, Leetchi, Nexthink, Odoo, Teads, ThirdBridge...",VC Firm,France,https://www.adelie.vc/,"fintech, marketing, energy management, B2B, food, SaaS",€1.5M-€3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/adelieadvisors/,[email protected],FR
Blisce,https://www.eu-startups.com/investor/blisce/,"blisce/ is an investment firm co-headquartered in New York and Paris that is committed to investing differently. Pragmatically optimistic that entrepreneurship, innovation, and purposeful capital can improve our world, we empower people to take real action. We work to be genuinely aligned with all our stakeholders because we believe there is no acceptable financial performance without responsibility. Since 2014, blisce/ has invested in leading U.S. and European companies – including Spotify, Pinterest, Headspace, & Too Good To Go – with 8 exits. blisce/ was the first transatlantic fund to be certified as a B Corp.",VC Firm,France,https://blisce.com/,"Media, Fintech, Software, Healthtech, Mobile Apps, Food",€100k-€1.5M,Series A/B,https://www.linkedin.com/company/blisce/,[email protected],FR
Citizen Capital,https://www.eu-startups.com/investor/citizen-capital/,"Citizen Capital is a leading French private equity fund dedicated to using an impact-driven investment approach to deliver both financial and social returns for investors and society at-large. Citizen Capital manages €65 million and provides growth capital to high growth startups or SMEs (€1 to 50 million sales) with a strong social purpose targeting pressing social challenges (adressing the needs of underserved populations) or ecological needs (sustainable production and consumption). Our goal is to build wealth for all stakeholders in our portfolio companies as well as positive social impact for society at large. In addition to capital we offer a combination of strategic, financial, operational guidance to the companies in which we invest, as well as a pro-active support in building and driving impact strategy – Citizen Capital has implemented a methodology combining social impact and ESG approach. Citizen Capital is B Corp certified, has signed the Principles for Responsible Investment (United Nations, PRI) and is a member of the G8 Social Impact Investment Task Force.",VC Firm,France,https://citizencapital.eu/,"Health, Nutrition, Future of Work, Education, Circular Economy, Climate, Energy",€1.5M-€3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/citizen-capital/,[email protected],FR
Hitchhiker Ventures,https://www.eu-startups.com/investor/hitchhiker-ventures/,"We are global, early stage, sector-opportunistic, serial entrepreneurs and venture capitalists.",VC Firm,France,https://hitchhiker.vc/,"Content Production, Wellbeing, Fintech, PR, Data, Biotech",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/hitchhikerventures/,[email protected],FR
White Star Capital,https://www.eu-startups.com/investor/white-star-capital/,"White Star Capital is an international multi-stage technology investment manager built by a team of founders, investors and operators with a track record of entering new markets, expanding teams and exiting companies. Our approach to venture is characterized by a unique combination of international presence, perspective, and people. With offices across North America, Europe, and Asia, we partner closely with our founders to help them scale globally.",VC Firm,France,https://whitestarcapital.com/,"Consumer, Marketplace, Enterprise, Commerce, Digital Health, Fintech",€1.5M-€3M,Series A/B,https://www.linkedin.com/company/white-star-capital/about/,[email protected],FR
Cap Horn,https://www.eu-startups.com/investor/cap-horn/,"Caphorn is a European Venture Capital firm that invest in climatetech, healthtech, and entreprise software. We partner with outstanding entrepreneurs and commit investment from € 1M to € 15M in high growth start-ups. The firm, established in 2011, is based in Paris and is part of the Anaxago Group.",VC Firm,France,https://caphorn.vc/,"Healthcare, Energy, B2B, Saas",€1.5M-€3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/caphorn-invest/,[email protected],FR
SCALE-UP BOOSTER,https://www.eu-startups.com/investor/scale-up-booster/,"Scale-Up Booster is a unique impact start-ups international Accelerator, based in France and Silicon Valley. We're focused on helping start-ups dramatically improve their speed and quality of execution, to contribute to a larger and faster success through growth, while help structure a very efficient financing strategy",Accelerator,France,http://www.scaleup-booster.com,none,0-€100k,,https://www.linkedin.com/company/scale-up-booster,[email protected],FR
LC Capital,https://www.eu-startups.com/investor/lc-capital/,"Provides venture capital funding for startup companies in Europe. Investing between 100 thousand Euros and 5 millions Euros, the venture capital firm has funded more than 50 companies in the United States, Europe, and Israel.",VC Firm,France,http://www.lc-capital.com,"Health Technology, Food Technology, Artificial Intelligence (Ai), Travel Technology, Clean Technology",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",,[email protected],FR
Andera Partners,https://www.eu-startups.com/investor/actomezz/,"Created over 20 years ago, Andera Partners is a major player in private company investments in France and internationally. Its teams manage over €3.6 billion in investments in life sciences (Andera Life Sciences), growth and buyout capital (Andera MidCap, Andera Expansion, Andera Croissance, Andera Co-Invest), sponsorless transactions (Andera Acto) and ecological transition (Andera Infra). Andera Partners' mission is to work alongside companies and their managers to support them in achieving strong and sustainable growth. The quality of performance offered to our investors relies on a strong partnership between the entrepreneurs in our portfolio companies and our teams, based on shared values. Performance through collective engagement, the ""Power of And"", constitutes Andera Partners' DNA. Based in Paris, with offices in Antwerp and Munich, Andera Partners is wholly owned by its teams, which count nearly 95 professionals, of which 58 investment professionals. It is structured as a partnership and managed by a board of 10 partners.",VC Firm,France,https://www.anderapartners.com/en/,"Health Technology, Food Technology, Deep Technology, Artificial Intelligence (Ai), Travel Technology, Clean Technology",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/anderapartners/,[email protected],FR
Jezby Ventures,https://www.eu-startups.com/investor/jezby-ventures/,"Jezby Ventures is on a mission to support those whose mission is to rethink our future and bring to life actions that have broader meaning. Jezby Ventures supports disruptive initiatives in 5 main areas: -> A portal of integrated, sovereign Software-as-a-Service (SaaS) tools for company-wide collaboration ->Technological innovations in cloud infrastructures and platforms (IaaS and PaaS) -> Digital training that fosters all types of inclusion and diversity and aims at helping those in need to get them back to employment -> Renewable energy infrastructure based on technologies from European industries -> Industrialisation of music production aimed at developing new talents. The common theme of these 5 axes of digital transformation is to put people at the heart of all issues, and to believe in their ability to reinvent themselves and contribute to a better future. Jezby Ventures' key differentiator is an ecosystem approach of exchange, sharing and mutual support, to create a collective entrepreneurial dynamic. The structural independence of Jezby Ventures guarantees real speed and agility in the support of innovative projects and eclectic entrepreneurs who act in the public interest.",VC Firm,France,https://jezby-ventures.com,"renewable energy, Financial Services, fintech",Above €3M,Pre-Seed / Seed,https://www.linkedin.com/company/jezby-ventures/,[email protected],FR
H INVEST,https://www.eu-startups.com/investor/h-invest/,"H INVEST, accessible through Pappers, focuses on democratizing access to legal information related to companies. Leveraging Open Data regulations, they aggregate and make available millions of documents filed with the registry, aiming to provide this information free of charge and in a user-friendly format. Their platform not only offers access to extensive legal documentation but also includes tools for structuring, updating, and enhancing the data collected. Through their efforts, H INVEST enables thousands of users daily to access real-time, personalized economic information that is contextually relevant. This initiative supports transparency in business operations and facilitates informed decision-making for various stakeholders interested in company data sourced from the trade and companies register.",VC Firm,France,https://www.pappers.fr/entreprise/h-invest-851588418,"Mobility Technology, Real Estate Technology, Property Technology, Educational Technology, Clean Technology, Travel Technology, Health Technology",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/pappers/,[email protected],FR
Inocap Gestion,https://www.eu-startups.com/investor/inocap-gestion/,"Inocap Gestion is an independent and entrepreneurial portfolio management company specializing in investment strategies that emphasize independence and entrepreneurial spirit. They focus on managing portfolios with a proactive and innovative approach, catering to a diverse range of investors and investment needs.",VC Firm,France,http://www.inocapgestion.com/en/,"Real Estate Technology, Educational Technology, Blockchain, Payments Technology, Deep Technology, Food Technology, Health Technology",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://linkedin.com/company/inocap-sa,[email protected],FR
Vesper Investment,https://www.eu-startups.com/investor/vesper-investment/,"Vesper Investissement is an evergreen investment company owned by its managers alongside French entrepreneurs and industrial families. Vesper's mission is to support the long-term development of innovative companies in the real economy that are profitable, have strong growth potential, and significant strategic value. They focus on fostering sustainable growth and strategic advancements in the companies they invest in, ensuring lasting impact and value.",VC Firm,France,https://www.vesperinvest.fr/en/,"Health Tech, Artificial Intelligence (Ai), Travel Tech, Deep Tech",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/vesper-investissement/,[email protected],FR
Elige Capital,https://www.eu-startups.com/investor/elige-capital/,"Elige Capital is an investor specializing in capital transmission and development capital operations for growing SMEs, in minority or majority, for investment tickets between 1 and 4 million euros. A dual DNA: entrepreneurs and investors Elige is led by an independent team that manages two investment vehicles subscribed by private investors who are business leaders and leading institutional investors. A flexible investment strategy whose main criterion is based on the women and men at the head of the companies and their development projects.",VC Firm,France,https://www.eligecapital.com/,"Health Technology, Digital Health, Biotechnology, Deep Technology, Artificial Intelligence (Ai)",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/elige-capital/?originalSubdomain=fr,[email protected],FR
Climate Club,https://www.eu-startups.com/investor/climate-club/,"The Climate Investment Club, supported by over 100 entrepreneurs and climate experts, focuses on investing €100k in companies dedicated to mitigating climate change. Our commitment extends beyond capital to include strategic support in expertise and networking. Join us in accelerating impactful solutions that combat climate challenges.",VC Firm,France,https://climateclub.cc,"Paris, Ile-de-France, France",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/97843156/,[email protected],FR
Club Holnest,https://www.eu-startups.com/investor/club-holnest/,"At Entrepreneurs for Entrepreneurs, we uphold the values of entrepreneurial spirit and believe in the transformative power it holds. We recognize that the core of every successful venture lies in the dedication and leadership of its founders and teams. Our commitment is to empower entrepreneurs by respecting their autonomy and choices while fostering environments that prioritize employee well-being. Our ambition is to provide crucial support during the challenging scaling phase, leveraging our expertise to invest directly in innovative projects aligned with our strategic focus areas.",VC Firm,France,https://www.club.holnest.fr/,"Health Technology, Biotechnology, Agri-tech, Artificial Intelligence (Ai), Travel Technology",Above €3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/holnest/,[email protected],FR
Exergon,https://www.eu-startups.com/investor/exergon/,"Exergon is a specialized European venture capital fund dedicated to investing in deep tech solutions aimed at transforming the energy sector. By focusing on innovative technologies, Exergon seeks to drive significant advancements in energy efficiency, sustainability, and renewable energy sources. Their strategic investments aim to support pioneering companies that are reshaping the future of energy, addressing critical challenges and opportunities in the global energy landscape.",VC Firm,France,https://www.exergon.com/,"Paris, Ile-de-France, France",Above €3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/exergon-ventures,[email protected],FR
PPRS Venture,https://www.eu-startups.com/investor/pprs-venture/,"PPRS Venture positions itself uniquely in the biotech sector as ""The Strategic Partnering Organization,"" specializing in innovative projects for diagnostics and therapeutics in neuroscience and orphan diseases. Based in Colmar, Alsace, with a subsidiary in Boston, USA, they combine independence in project selection with a multidisciplinary team of 25 associates. This team drives research collaborations encompassing over 100 stakeholders, from CROs to public and private labs. PPRS integrates robust financial and scientific expertise to support projects, from proof of concept to translational medicine, emphasizing risk management and global impact in their strategic approach.",VC Firm,France,https://www.pprs-research.com/,"Biotech, Healthcare, Therapeutics, Diagnostics",€1.5M-€3M,Pre-Seed / Seed,,[email protected],FR
Unicraft,https://www.eu-startups.com/investor/unicraft/,"We are reinventing the seed investment industry. Unicraft is an operational seed investment fund : We team up with ambitious people to shape their idea deep from the core, we fund them, and we scale the business together.",VC Firm,France,https://www.unicraft.vc/,"Medtech, Digital Health, Foodtech, Artificial Intelligence (Ai), Travel Technology, Hospitality Technology",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/unicraft-vc/?,[email protected],FR
Pléiade Investissement,https://www.eu-startups.com/investor/pleiade-investissement/,"Pléiade Investissement is a venture capital firm dedicated to investing in innovative and high-potential companies. They specialize in providing growth capital and strategic support to startups and SMEs, aiming to accelerate their development and market expansion. Pléiade Investissement focuses on sectors such as technology, digital transformation, and sustainability, aiming to foster entrepreneurship and drive economic impact through their investments. For more information about their investment approach and portfolio companies, visiting their official website would provide comprehensive insights.",VC Firm,France,https://www.pleiadeinvestissement.com/,"Technology, Software, Healthcare, Biotechnology, CleanTech",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/pl-iade-investissement/,[email protected],FR
SODIV ALSACE,https://www.eu-startups.com/investor/sodiv-alsace/,"SODIV ALSACE is an investment company based in the Alsace region of France. Specializing in venture capital and private equity investments, SODIV ALSACE supports the growth and development of businesses across various sectors. They provide financial backing and strategic support to startups and established companies alike, aiming to foster innovation and economic growth within the region. For more information about their investment focus and portfolio companies, visiting their official website would provide comprehensive insights.",VC Firm,France,http://sodiv.fr,"Mulhouse, Alsace, France",Above €3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/bpifrance,[email protected],FR
LV Finance Partners,https://www.eu-startups.com/investor/lv-finance-partners/,"LV Finance Partners provides confidential support to clients in their business mergers and acquisitions operations. Specializing in advertisement, they assist companies through strategic partnerships and transactions, ensuring confidentiality and tailored advisory services to achieve optimal outcomes. For more detailed information about their services and expertise, visiting their official website would provide comprehensive insights.",VC Firm,France,http://www.lvfinance.fr,"Health Technology, Food Technology, Deep Technology, Artificial Intelligence (Ai), Financial Technology",€1.5M-€3M,Pre-Seed / Seed,https://www.linkedin.com/company/lv-finance-partners/,[email protected],FR
Champagne Ardenne Croissance,https://www.eu-startups.com/investor/champagne-ardenne-croissance/,"Champagne Ardenne Croissance is an investment firm based in the Champagne-Ardenne region of France. Specializing in providing growth capital to businesses, they focus on supporting companies at various stages of development, from early growth to expansion phases. Champagne Ardenne Croissance plays a crucial role in fostering economic development and job creation within the region by investing in promising businesses and helping them achieve their growth objectives. For more detailed information about their investment criteria and portfolio companies, visiting their official website would provide comprehensive insights.",VC Firm,France,http://croissance-entreprise.com,"Reims, Champagne-Ardenne, France",€1.5M-€3M,Pre-Seed / Seed,,[email protected],FR
VentureSpec,https://www.eu-startups.com/investor/venturespec/,"VentureSpec is a premier investment firm specializing in providing capital for tech startups, ranging from seed to Series A funding. The company also excels in corporate mergers and acquisitions (M&A), offering strategic financial support and expertise to foster innovation and growth. With a focus on nurturing emerging technology ventures, VentureSpec empowers startups to achieve their full potential through tailored investment strategies and comprehensive support. Their commitment to driving technological advancement and fostering entrepreneurial success makes them a pivotal player in the tech investment landscape.",VC Firm,France,http://www.venturespec.co,"Health Technology, Medtech, Digital Health, Agri-tech, Deep Technology, Hospitality Technology",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/venturespec/,[email protected],FR
Alliansys-Nord Creation,https://www.eu-startups.com/investor/alliansys-nord-creation/,"Alliansys-Nord Création is an investment firm specializing in venture capital and private equity investments. Based in the northern region of France, they focus on supporting innovative startups and SMEs in their growth stages. Alliansys-Nord Création provides financial resources and strategic guidance to help businesses scale and achieve their full potential. Their investment approach aims to foster entrepreneurship, drive economic development, and create lasting value for their portfolio companies and stakeholders. For more information about their investment focus and portfolio, visiting their official website would provide comprehensive insights.",VC Firm,France,https://www.alliansys.fr/,"Health Technology, Medtech, Biotechnology, Agri-tech, Travel Technology, Clean Technology",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",,[email protected],FR
Daffourd Invest,https://www.eu-startups.com/investor/daffourd-invest/,"Daffourd Invest is committed to supporting innovative and ambitious entrepreneurs by providing them with the resources and expertise needed to succeed. In addition to nurturing external ventures, the company also focuses on developing its own businesses through a unique startup studio model. By bringing together the best talents and project leaders, Daffourd Invest creates a dynamic environment where ideas can flourish and grow into successful enterprises. Their mission is to foster innovation and drive entrepreneurial success, making them a key player in the startup ecosystem.",VC Firm,France,https://daffourdinvest.com/,"Banking, Finance, Financial Services",€1.5M-€3M,Pre-Seed / Seed,https://www.linkedin.com/company/daffourd-invest,[email protected],FR
Steva Investissement,https://www.eu-startups.com/investor/steva-investissement/,"The Dijon holding company Steva is launching two ambitious and innovative investment funds, Star'Terre and Eat'Vallée, mobilizing 10 million euros to support more than 60 projects focused on the best",VC Firm,France,https://www.steva-investissement.fr/,"Health Technology, Medtech, Agri-tech, Deep Technology, Hospitality Technology",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/steva-investissement?originalSubdomain=fr,[email protected],FR
Evysem Entrepreneurs et Capital,https://www.eu-startups.com/investor/evysem-entrepreneurs-et-capital/,"Evysem Entrepreneurs et Capital is a venture capital firm dedicated to supporting entrepreneurs in their growth journey. Specializing in providing capital and strategic guidance, Evysem focuses on investing in innovative startups and high-potential businesses. They aim to foster entrepreneurship and drive economic growth by backing visionary founders and helping them scale their businesses. For more information about their investment approach and portfolio companies, visiting their official website would provide comprehensive insights.",VC Firm,France,http://evysem.com,"Paris, Ile-de-France, France",€100k-€1.5M,Pre-Seed / Seed,,[email protected],FR
