name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
Gecad Ventures,https://www.eu-startups.com/investor/gecad-ventures/,"Gecad Ventures invests in start-up and expansion-phase hi-tech companies from CEE with meaningful prospects of scaling internationally, including verticals like Cybersecurity, Fintech, AI/ML, AR & VR, Transportation, IoT and Agritech.Gecad Ventures invests in start-up and expansion-phase hi-tech companies from CEE with meaningful prospects of scaling internationally, including verticals like Cybersecurity, Fintech, AI/ML, AR & VR, Transportation, IoT and Agritech.",VC Firm,Romania,http://www.gecad.com/,"Cybersecurity, Fintech, AI/ML, AR & VR, Transportation, IoT and Agritech.",€100k-€1.5M,Series A/B,https://www.linkedin.com/company/gecad-group?trk=top_nav_home,[email protected],RO
Leryon Holdings,https://www.eu-startups.com/investor/leryon-holdings/,"In addition to their primary focus on real estate, manages a diverse investment portfolio that includes stocks and bonds. The firm also operates as a boutique venture capital entity, identifying high-potential startups and providing initial seed funding. They take an active role in supporting these startups, accompanying them through their early years of development and growth. This multifaceted approach allows the firm to leverage its expertise across various investment sectors, offering comprehensive support to emerging businesses while maintaining a strong presence in more traditional investment areas.",VC Firm,Romania,https://www.leryon-holdings.com/,"AI, SaaS, Drones, DefenseTech",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/leryon-holdings,[email protected],RO
Catalyst Romania,https://www.eu-startups.com/investor/catalyst-romania/,"Catalyst Romania Fund II focuses on tech companies that have already launched products into their target markets and have experienced management teams. During the initial investment period, the fund plans to provide between EUR 1 and 3m to 16 Romanian companies to support their growth objectives and international expansion plans. Catalyst also brings indispensable company scaling know-how, resources, business partners and co-investors from across Europe, North America and Asia. Catalyst Romania II will pursue investment opportunities in other Eastern European countries and elsewhere, as long as companies have business substance in Romania, through operations, development teams or sales.",VC Firm,Romania,http://catalystromania.com/,"Edtech, Fintech, Ecommerce, SaaS",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/catalyst-romania,[email protected],RO
Clever Capital,https://www.eu-startups.com/investor/clever-capital/,"Clever Capital is a private investment vehicle based in Cluj-Napoca, Romania that generally invests in early stage technology focused startups, including fintech and blockchain projects, and mentors them to support accelerated growth locally and internationally, as well as help them reach next investment rounds.",VC Firm,Romania,https://clevercapital.eu,"RPA, Robotics, AI, Machine Learning, Blockchain, Crypto, Fintech",€1.5M-€3M,,https://www.linkedin.com/company/clevercapital/,[email protected],RO
Brookfund,https://www.eu-startups.com/investor/brookfund/,"Brook Fund is a dynamic venture capital firm focused on nurturing high-growth startups in the UK and beyond. We provide strategic funding, expert mentorship, and industry connections to help innovative companies scale and succeed. Partner with us to transform groundbreaking ideas into thriving businesses.",VC Firm,Romania,https://brookfund.co.uk,"PropTech, EnergyTech, Hardware, Fintech, Healthcare",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/71725296/,[email protected],RO
Cleverage VentureCapital,https://www.eu-startups.com/investor/cleverage-venturecapital/,Cleverage Venture Capital specializes in fostering growth for innovative startups through strategic investments and expert guidance. We support visionary entrepreneurs with the resources and connections needed to scale their businesses successfully. Partner with us to turn your cutting-edge ideas into market-leading enterprises.,VC Firm,Romania,https://cleverage.vc/,"Healthtech, MedTech, Diagnostics, Life Sciiences",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/cleverage-vc,[email protected],RO
Parachain Ventures,https://www.eu-startups.com/investor/parachain-ventures/,"Parachain Ventures is a pioneering venture capital firm dedicated to investing in blockchain technology and Web3 innovations. We empower visionary startups with capital, mentorship, and strategic support to accelerate their growth and impact. Join us in shaping the future of the decentralized economy.",VC Firm,Romania,https://parachain.vc/,"Cryptocurrency, FinTech, Web3, DeFI",€1.5M-€3M,Pre-Seed / Seed,,[email protected],RO
Startarium,https://www.eu-startups.com/investor/startarium/,"Startarium is an startup incubator based in Romania. Startarium, the city of entrepreneurs, is the most complex online platform dedicated to entrepreneurs in Romania. It provides them with the necessary resources to learn how to build successful businesses, to work on their business model, to interact with experts or mentors and, last but not least, to get their business financed through access to investors and funding programs or within the Startarium PitchDay events. Startarium is an initiative of Impact Hub Bucharest and ING Bank.",Accelerator,Romania,https://www.startarium.ro,"E-Learning Providers, Entrepreneurship, Startups, Business entrepreneurs",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/startarium,[email protected],RO
Orange Fab Romania,https://www.eu-startups.com/investor/orange-fab-romania/,"Orange Fab Romania is an acceleration program that facilitates collaboration between Orange and innovative startups. Orange is one of the world’s leading telecommunications operators with sales of 43.5 billion euros in 2022 and 136,000 employees worldwide at 31 December 2022, including 75,000 employees in France. The Group has a total customer base of 287 million customers worldwide at 31 December 2022.",Accelerator,Romania,https://www.orangefab.ro,"Telecommunications, Hardware, Digital, Fixed, Mobile",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/orange/,[email protected],RO
Spherik Accelerator,https://www.eu-startups.com/investor/spherik-accelerator/,"Spherik is an NGO founded in 2013 to advance tech entrepreneurship in Romania as an essential step towards accelerating innovation. Spherik Accelerator is an NGO based in Cluj-Napoca, that was founded in 2013 with the mission to connect startups with strategic resources. Spherik stands at the intersection between Tech, Education and Investment and reunites a community of like-minded people.",Accelerator,Romania,http://spherikaccelerator.com,"Consulting, Tech, Mentorship, Workshops, Investment",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/spherik-accelerator/,[email protected],RO
StepFWD,https://www.eu-startups.com/investor/stepfwd/,"StepFWD is a 6-weeks pre-accelerator program. Grow your prototype into a profitable business with your diverse team in our 8 weeks pre-acceleration program. Get expert advice from professionals who have a proven track record of building and supporting startups. They'll provide you with clear guidance on your next steps, necessary adjustments, and effective strategies for improvement.",VC Firm,Romania,https://stepfwd.today,"Finance, Financial Services, Strategic Management Services",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/stepfwdtoday,[email protected],RO
Techcelerator,https://www.eu-startups.com/investor/techcelerator/,"Techcelerator is a 10 weeks acceleration and funding program in Romania. Techcelerator aims to find the most creative, innovative and prolific startups and enroll them in our 10 weeks acceleration program for tech products, to help them reach market fit through a dedicated pre-seed and/or seed investment rounds. We have offices in Bucharest and Cluj Napoca, where the acceleration will happen throughout the year.",VC Firm,Romania,https://techcelerator.co/,"Mentoring, Fundraising, SaaS, AI / ML, FinTech",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/18336576/admin/,[email protected],RO
Reaktor incubator,https://www.eu-startups.com/investor/reaktor-incubator/,Reaktor incubator focuses specifically to accelerate the growth and innovation of early-stage EU tech firms. The internationalization platform dedicated to SEE early-stage tech startups to fast forward the validation and launching of scalable products. The need for internationalization and validation of new markets is becoming more and more understood as a process in SEE.,Accelerator,Romania,https://startupreaktor.com,"Consulting, Product innovation, Corporate ventures, Go-to-market",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/startupreaktor/,[email protected],RO
InnovX,https://www.eu-startups.com/investor/innovx-2/,"InnovX-BCR is a non-equity program dedicated to accelerating Startups and Scaleups in Central and Eastern Europe. InnovX supports innovative companies (start-ups, scale-ups, and mid-caps) with exponential growth potential. It provides top-notch entrepreneurial education, connections with global tech and service providers, exposure to the best financial mix, attracts young talents, fosters collaboration with innovation-driven corporations, and helps companies internationalize to global innovation hubs in the EU, UK, USA, Middle East, and Latin America.",Accelerator,Romania,https://www.innovx.eu/,"Assistive Technology, Biotechnology, CleanTech, E-Commerce, EdTech",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/business-accelerator-innovx/?viewAsMember=true,[email protected],RO
Innovation Labs,https://www.eu-startups.com/investor/innovation-labs/,Innovation Labs is a Romanian pre-accelerator for young tech founders and startups. Innovation Labs is a mentorship program for young people who want to make a difference through their creative technologies. Innovation Labs is a learning-by-doing quest to nurture your hatching idea into a tech product.,Accelerator,Romania,http://www.innovationlabs.ro/,"IT Services, IT Consulting, Business Development, Enterprise, Incubators",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/ilabsro/,[email protected],RO
InnovX,https://www.eu-startups.com/investor/innovx/,"InnovX-BCR is a non-equity program dedicated to accelerating Startups and Scaleups in Central and Eastern Europe. InnovX supports innovative companies (start-ups, scale-ups, and mid-caps) with exponential growth potential. It provides top-notch entrepreneurial education, connections with global tech and service providers, exposure to the best financial mix, attracts young talents, fosters collaboration with innovation-driven corporations, and helps companies internationalize to global innovation hubs in the EU, UK, USA, Middle East, and Latin America.",Accelerator,Romania,https://www.innovx.eu/,"Assistive Technology, Biotechnology, CleanTech, E-Commerce, EdTech",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/business-accelerator-innovx/?viewAsMember=true,[email protected],RO
Carbon,https://www.eu-startups.com/investor/carbon/,"Carbon is a business incubator that focuses on video game development. Applying to our incubator may get you the chance to get a maximum of 50,000$ in cash as well as getting a large range of support services (mentorship from industry veterans, quality assurance, analytics, customer support, development services, publishing, PR&Marketing, sponsorships). We can put you in contact with publishers, platform holders and other service providers, who can contribute to making your game a success.",Accelerator,Romania,http://carbon-incubator.com/,"Computer Games, Marketing, Analytics, Customer support, Development services",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/carbon_incubator/,[email protected],RO
Afaceri Sociale,https://www.eu-startups.com/investor/afaceri-sociale/,Afaceri Sociale is a social economic foundation dedicated to helping social entrepreneurs form social ventures. A very useful overview of the Work Integration Social Enterprises sector in Romania. Unfolds is a sustainability documentary series that educates and promotes inspiring sustainable programmes.,Accelerator,Romania,http://www.afacerisociale.ro/,"Investment, Entrepreneurs, Economy, Social Enterprises",0-€100k,Pre-Seed / Seed,,[email protected],RO
Sparking Capital,https://www.eu-startups.com/investor/sparking-capital/,"We back early stage founders with unique industry insights, powerful vision, passion, courage, resilience, growth mindset and excellence in the execution of their plans. We bring tier 1B-schools know-how and Fortune 500 companies international operational experience, building strong relationships with founders, rolling our sleeves and working side by side with them from MVP launch to market-product fit and scaling up, preparing them for series A and beyond.",VC Firm,Romania,http://www.sparkingcapital.com,"B2B software mainly, B2C as exception;
applied AI in supply chain/industry 4.0;
applied AI in sustainable consumption/circular economy; 
fintech; 
cybersecurity; 
property-tech; 
BPA;",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/sparking-capital/?viewAsMember=true,[email protected],RO
