name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
SBA Research,https://www.eu-startups.com/investor/sba-research/,"Research center & accelerator for information security. SBA Research is Austria's largest non-academic research and consulting center for information and IT security. Our employees have extensive knowledge and competence in the field of security, thus creating a bridge between basic and applied research, practical implementation and consulting activities. This joining function as well as our corresponding know-how are a unique in Austria.",Accelerator,Austria,http://www.sba-research.org,"Information Security Research, Information Security Consulting, IT Security, IoT, AI",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/secure-business-austria,[email protected],AT
Science Park Graz,https://www.eu-startups.com/investor/science-park-graz/,"Science Park Graz is a non profit organisation that offers innovation and entrepreneurship, that transform their ideas into businesses. Science Park Graz is a publicly funded institution with the purpose of supporting and promoting the creation of innovative tech-based startups business in Graz and Styria. Science Park Graz is also the home of the ESA Business Incubation Centre in Austria (ESA BIC Austria) and ESA Business Applications Ambassador for Austria (ESA BA Austria).",Accelerator,Austria,http://sciencepark.at/,"Incubators, Ecosystem, Entrepreneurship, Space, Funding",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/9321358?,[email protected],AT
MAD Ventures,https://www.eu-startups.com/investor/mad-ventures/,We are Co Founders and Co Doers and help founders to enter markets faster with a systematic approach and a hands-on mentality. MAD is a team of serial entrepreneurs that offers individual company building solutions for all seed stages and we have the ambition to speed up business execution. We are serial entrepreneurs and invest into early tech innovations and support founders hands on to build companies.,Accelerator,Austria,https://www.mad.ag/,"Consulting, Company building, Finances, Strategy, Value creation",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/mad-ventures-gmbh,[email protected],AT
tech2b Inkubator,https://www.eu-startups.com/investor/tech2b-inkubator/,"Upper Austrian Business Hightech Incubator. Whether it's the creation of spin-offs at universities and research institutions, the incubation of startups or corporate open innovation through project-related cooperation between young companies and the flagships of the local economy. We support, accompany and accelerate innovation projects at the technology location Upper Austria.",VC Firm,Austria,http://tech2b.at/,"Spin-off Consulting, Female Founders Network, Green Startups, Startup Incubation, Early-Stage Startups",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/tech2b-inkubator-gmbh/about/,[email protected],AT
Female Founders,https://www.eu-startups.com/investor/female-founders/,"Female Founders is a provider of woman entrepreneurship and leadership management services. Female Founders is the European market leader in driving gender diversity in tech and innovation, reaching over 80k people across Europe. We are on a mission to create equal opportunities for entrepreneurial women in the European tech and innovation ecosystem.",Accelerator,Austria,https://female-founders.org/,"Investment, Funding, Consulting, Finance",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/femalefoundersglobal/,[email protected],AT
Up to Eleven Digital Solutions,https://www.eu-startups.com/investor/up-to-eleven-digital-solutions/,"Up to Eleven is a company builder specialized on mobile, founded in 2012 by major shareholders Toto Wolff, René Berger, Jürgen Pansy and Martin Pansy. The company is headquartered in Graz, Austria.As a Company Builder for digital startups, Up to Eleven takes online business models to the next level. The Graz-based powerhouse for startups",VC Firm,Austria,http://ut11.net/,"Finance, Financial Services, Incubators, Venture Capital",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/2904997,[email protected],AT
DuckDAO,https://www.eu-startups.com/investor/duckdao/,"DuckDAO is a community-backed incubator powered by a network of engaged investors in the digital asset ecosystem. We work with early stage crypto projects on three levels: incubation, strategic partnerships, and general contribution level. DuckDAO, the world’s largest crowdsourced Incubator for crypto projects. $DDIM X $DUCK Powered by #ETH #DOT #BSC.",Accelerator,Austria,https://duckdao.io/,"Incubator, Decentralized Crypto VC, Launchpad, Blockchain, Crypto",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/duckdao,[email protected],AT
King’s 20 Accelerator,https://www.eu-startups.com/investor/kings-20-accelerator/,"The King's Accelerator supports the 20 brightest startups from King's each year. King’s College London is amongst the top 40 universities in the world and top 10 in Europe (THE World University Rankings 2024), and one of England’s oldest and most prestigious universities.  With an outstanding reputation for world-class teaching and cutting-edge research, King’s maintained its sixth position for ‘research power’ in the UK (2021 Research Excellence Framework).",Accelerator,Austria,https://www.kcl.ac.uk/innovation/innovation/entrepreneurship-institute/Kings20-accelerator/Kings20-Accelerator.aspx,"Research Services, Education, Learning, School",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/king's-college-london,[email protected],AT
Kingsley Ventures,https://www.eu-startups.com/investor/kingsley-ventures/,"Kingsley Ventures invests in game changers who solve societal problems and disrupt the industry. Kingsley Ventures was founded under the leadership of Kingsley Capital Partners LPP, a UK-based PE/VC. With our own technology, creative ideas and manpower, we can see further ahead and run fast. Supports Game Changer.",Accelerator,Austria,http://www.kingsley.co.kr,"Investment , Technology, Market, Approach",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/%ED%82%B9%EC%8A%AC%EB%A6%AC%EB%B2%A4%EC%B2%98%EC%8A%A4/,[email protected],AT
Joyn Ventures,https://www.eu-startups.com/investor/joyn-ventures/,"A program, based on mentoring, to help start-ups to find business model, shape-up, refine the pitch, and get next round of funding. We work with entrepreneurs and business owners to accelerate the growth and profitability of their businesses. Accelerator – A program, based on mentoring, to help start-ups to find business model, shape-up, refine the pitch, and get next round of funding.",Accelerator,Austria,http://joyn-ventures.com/,"Investment Management, Business Accelerator, Startups, Marketing",0-€100k,Pre-Seed / Seed,https://uk.linkedin.com/company/joyn-ventures,[email protected],AT
ISE Accelerator & Venture Capital Firm,https://www.eu-startups.com/investor/ise-accelerator-venture-capital-firm-2/,"Accelerator for start-ups in the early stages. Corporate Innovation. Venture Capital Deals. ISE Corporate Accelerator is a leading accelerator and ecosystem builder in the CEE region. Founded in 2018. Focus on corporate innovations and access to new markets. 1700 startups in network, 48 startups in portfolio.",Accelerator,Austria,https://ise-group.org,"AgTech, FinTech, Internet of Things, Retail, SaaS",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/ise-group-accelerator-corporate-innovations-provider/,[email protected],AT
ISE Accelerator & Venture Capital Firm,https://www.eu-startups.com/investor/ise-accelerator-venture-capital-firm/,"Accelerator for start-ups in the early stages. Corporate Innovation. Venture Capital Deals. ISE Corporate Accelerator is a leading accelerator and ecosystem builder in the CEE region. Founded in 2018. Focus on corporate innovations and access to new markets. 1700 startups in network, 48 startups in portfolio.",Accelerator,Austria,https://ise-group.org,"AgTech, FinTech, Internet of Things, Retail, SaaS",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/ise-group-accelerator-corporate-innovations-provider/,[email protected],AT
Zentrum Für Angewandte Technologie,https://www.eu-startups.com/investor/zentrum-fur-angewandte-technologie/,"The Academic Business Incubator of the University of Leoben and the town of Leoben provides essential support and resources for aspiring entrepreneurs. Our collaborative ecosystem nurtures innovative ventures through expert guidance and tailored mentorship. At ZAT, we foster a dynamic environment where ideas thrive and businesses flourish.",VC Firm,Austria,http://www.zat.co.at,"Coaching, Financial Services, Lending, Investments, Incubators",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/zat-leoben/,[email protected],AT
Zajl,https://www.eu-startups.com/investor/zajl/,"Zajl.org is a startup incubator founded by Visit Ventures and based in Portugal focused on the incubation of MENA entrepreneurs in Portugal.We provide comprehensive incubation services tailored to foster innovation and success in the Portuguese market. At Zajl.org, we empower MENA startups with the resources and expertise needed to thrive and expand their impact.",VC Firm,Austria,https://zajl.org,"Business Intelligence , Project Management, Project Development, Business Setup, Virtual Address",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/zajl-org/,[email protected],AT
weXelerate,https://www.eu-startups.com/investor/wexelerate/,"weXelerate is Europe's largest multi-corporate accelerator located in Vienna, Austria. Its provided support focuses on sales enablement, growth and entry in new markets. Participating in the program is 100% for free, and no equity is required to be shared.",VC Firm,Austria,https://wexelerate.com,"Infrastructure, AI, Entrepreneurship, Innovation, Banking",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/wexelerate-gmbh/,[email protected],AT
Frequentis,https://www.eu-startups.com/investor/frequentis/,Frequentis is a global provider of information and communication technologies for control centres that handle safety-sensitive operations. The Frequentis Group is an international supplier of communication and information systems for control centres with safety-critical tasks. These ‘Control Centre Solutions’ are developed and distributed by Frequentis in the business segments Air Traffic Management .,Accelerator,Austria,http://www.frequentis.com/,"Air Traffic Management, Cyber security, Digital Tower, Voice Communications, Railways",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/15158,[email protected],AT
Werkstaette Wattens,https://www.eu-startups.com/investor/werkstaette-wattens/,"Space for entrepreneurs with co-working, fablab, team offices, production facilities.We support innovation and collaboration with access to modern infrastructure and entrepreneurial resources. At Destination Wattens, we provide a conducive environment for startups to grow, create, and innovate.",VC Firm,Austria,http://www.destination-wattens.at/,"Regional development, education, business location, mobility, applied research",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/destination-wattens,[email protected],AT
INiTS Gründerservice,https://www.eu-startups.com/investor/inits-grunderservice/,"INiTS has been providing advice and support for entrepreneurs with innovative ideas since 2002. Breeding Ground for 300+ Startups | Merging Innovators with Business Skills, a Supportive Network and Essential Capital. We believe in the transformative power of visionary ideas and the persistent drive of founders. Success stories all start with bold visions, and our shared mission is to turn these visions into reality.",Accelerator,Austria,http://www.inits.at/en,"Start-ups consulting, Investment, IPR, Entrepreurship, Coworking-Space",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/inits-university-business-incubator-vienna,[email protected],AT
Venturr,https://www.eu-startups.com/investor/venturr/,"Venturr is an Accelerator, Mentor & Network for Data & Analytics startups.We provide tailored support, strategic guidance, and access to a vibrant community of industry leaders and investors. At Venturr, we empower startups to innovate and thrive in the rapidly evolving field of data-driven technologies.",VC Firm,Austria,http://venturr.com/,"B2b, AI, Investment, Data, Analytics",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/venturr/,[email protected],AT
Gold Ventures Incubator,https://www.eu-startups.com/investor/gold-ventures-incubator/,The new and unique concept home for Entrepreneurs of the Start-up Nation. Gold Ventures Incubator is more than an acceleration program for Start-ups. The unique concept we created offers a fresh view of Entrepreneurship and a broad understanding of what an early stage venture really needs to succeed.,Accelerator,Austria,http://www.gold-ventures.com,"Venture Capital, Early Stage Funding, Business Development, Entrepreneurship, Software Development",0-€100k,Pre-Seed / Seed,[email protected],[email protected],AT
Growth Ninjas,https://www.eu-startups.com/investor/growth-ninjas/,"Supporting startups, SMEs and Corporates in funding, growth and digitization. As Growth Ninjas we use our skills to achieve your goals. We are with you every step of the way. We implement your plans and deliver results – from the shadows or in the open.",Accelerator,Austria,https://www.growth-ninjas.com/,"Sales Development, Digital solutions, Process optimization, Growth Hacking",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/growth-ninjas/,[email protected],AT
Hatch Blue,https://www.eu-startups.com/investor/hatch-blue/,"Hatch Blue is an aquaculture accelerator supporting start-ups in the fields of aquaculture feed, health, genetics, tech and production. The idea for Hatch was conceived in late 2017 by co-founders Carsten Krome, Georg Baunach and Wayne Murphy. Our vision is to achieve the least-possible footprint of farmed and alternative seafood for the benefit of the oceans, terrestrial ecosystems and future generations.",Accelerator,Austria,https://www.hatch.blue/,"Aquaculture, Accelerator, Investment, entrepreneurship, Technology",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/hatch-aquaculture-accelerator/,[email protected],AT
C5 Capital,https://www.eu-startups.com/investor/c5-capital/,"C5 Accelerate is a London and Bahrai based technology investment firm. C5 is a specialist venture capital firm investing in cybersecurity, space and energy security. We have built a team of dedicated investment professionals, with significant transaction experience in these sectors. The team is supported by an unparalleled and distinguished network of leading Operating Partners from the government and private sectors.",Accelerator,Austria,https://www.c5capital.com/,"Investment, Finance, Financial Services, Venture Capital",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/c5-capital,[email protected],AT
