name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
I Am The Fund,https://www.eu-startups.com/investor/i-am-the-fund/,"I Am The Fund is a VC investment firm focusing on early-stage startups. We care about your success, so in addition to investments, we provide portfolio companies with engineering, advisory, and access to a vast business network.",VC Firm,Estonia,https://www.iamthefund.com/,"Angel Investment, Blockchain, Finance, Financial Services, FinTech, Information Technology, Software, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/iamthefund,[email protected],EE
Netsolid Investments,https://www.eu-startups.com/investor/netsolid-investments/,"NetSolid Investments is a venture capital and private equity firm that provides capital infusion and expertise investments to global early-stage MarTech companies. With capital infusion, we help entrepreneurs find new revenue streams, achieve operation efficiency, and get the best partners around the world.",VC Firm,Estonia,https://netsolidinvest.com/,"Advertising, Affiliate Marketing, Digital Marketing, Gambling, Gaming, SEO",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/netsolidinvestments,[email protected],EE
Impulse Generator Fund,https://www.eu-startups.com/investor/impulse-generator-fund/,"Impulse Generator Fund is a technology catalyst, allowing startups to get off the ground by materializing their MVPs and accelerating time to market. Impulse Generator Fund is a form of venture capital funding that provides startup companies and early stage businesses with technical expertise and strong international development support to fast-track their rise to the market entry threshold. The outcome-oriented funding is provided to companies that are believed to have exceptional long-term growth potential.",VC Firm,Estonia,https://impulsegenerator.tech,"B2B, SaaS, fintech, industry agnostic",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/impulse-generator-fund,[email protected],EE
Krokodilli Kapital,https://www.eu-startups.com/investor/krokodilli-kapital/,"At Krokodilli Kapital, we are on a mission to improve the quality of life, reduce our footprint on the planet and enable bright, passionate people to create useful products. We back early-stage startups that solve problems in complex value chains and leverage deep customer relationships. We have a keen eye for embedded finance and marketplace opportunities and have invested in businesses around fintech, proptech, clean energy and digital healthcare. We are intrinsically motivated by the opportunity to help our founders grow both personally and professionally as they build their companies. We develop our portfolio companies by supporting our founders and advising the teams on strategy, product, technology and operations.",VC Firm,Estonia,https://krokodill.ee/,"Angel Investment, Asset Management, Impact Investing, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/krokodilli-kapital,[email protected],EE
Server Partners,https://www.eu-startups.com/investor/server-partners/,"Server Partners is a home family office with a personal touch. We support the ideas and people behind them. Our main focus is on investment management.Nowadays, we are supporting Space technologies, metaverse, social projects, and other trends of the future.",VC Firm,Estonia,https://www.server.partners/,"blockchain, fintech, crypto",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/in/verbitski/,[email protected],EE
Good Deed Education Fund,https://www.eu-startups.com/investor/good-deed-education-fund/,Good Deed Foundation is Launchpad for new and exiting social initiatives that have potential to influence our society. Since 2003 Good Deed Foundation (Heateo Sihtasutus) has promoted and supported social entrepreneurship via its portfolio and with great help from partner and volunteer network.,VC Firm,Estonia,https://heategu.ee/educationfund,"edtech, social impact",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/good-deed-foundation/about/,[email protected],EE
Lemonade Stand,https://www.eu-startups.com/investor/lemonade-stand/,"Lemonade Stand is an early stage tech startup investment firm focusing on B2B investments in strong teams, technology, and traction. Led by Siim Teller, they support pre-revenue startups in the Baltics and Eastern Europe.",VC Firm,Estonia,https://lemonadestand.ee/,B2B and technology sectors,€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/lemonade-stand/,[email protected],EE
Specialist VC,https://www.eu-startups.com/investor/specialist-vc/,"We are a €50 million venture capital fund, focusing on investments into promising tech startups from pre-seed to A-rounds. Our main focuses are on B2B, SaaS, fintech and marketplaces. Usaldusfond Specialist VC Primary and Secondary Fund II is backed by BIF 2 – an initiative created by cooperation between the Republic of Estonia, the Republic of Latvia, the Republic of Lithuania and EIF.",VC Firm,Estonia,https://www.specialist.vc/,"deep tech,fintech,b2b, SaaS",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/specialistvc/,[email protected],EE
Trigon Capital,https://www.eu-startups.com/investor/trigon-capital/,"Managing over €1 billion in assets, Trigon Capital Group is a holding company dedicated to driving growth across a diverse range of industries all linked together by a common purpose of creating a more environmentally sustainable future. Trigon Group has been operating in Central and Eastern Europe for over 30 years since its founding in 1994. We believe this region has exceptional growth potential as it converges with Western Europe and some of the strongest macroeconomic indicators in the world. We see exciting opportunities for our group to expand in the region going forward. Our team leverages both regional and global finance and investment, business development and related experience.",VC Firm,Estonia,http://trigoncapital.com,real estate and agricultural ventures,€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/trigon-capital,[email protected],EE
FStage,https://www.eu-startups.com/investor/fstage/,"FStage is an early stage VC, disrupting the way investing happens for startups and for investors. We validate first, then invest, then support with mentoring. Our investors contribute with their skills and small ticket fundings. Reach out to talk details! We're a VC firm that validates entrepreneurs capable of disrupting the future. We don't train, nor push, nor drag anyone off from their best trajectory. We validate & support with expertise, mentoring, publicity & invest €50k.",VC Firm,Estonia,https://fstage.vc/,"fintech, retail, logistics, travel,technology",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/fstage-vc/,[email protected],EE
Superangel,https://www.eu-startups.com/investor/superangel/,"Superangel is early stage investment fund and company builder. We invest our time, experience and capital to help start and grow the next wave of European technology startups, focusing on ""from founder to founder"" concept where early stage capital is coupled with company building.",VC Firm,Estonia,https://superangel.io/,"Consumer, PropTech & deeptech",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/superangel.io/,[email protected],EE
Tera Ventures,https://www.eu-startups.com/investor/tera-ventures/,"Tera Ventures is an international investment firm based in Estonia. Tera helps some of Europe's most disruptive technology companies scale and become global leaders. We back ambitious founders and their compelling visions at pre-seed and seed stage. Founded in 2016, Tera Ventures has 12 active investments in its first fund (that we previously managed under SmartCap). We are also proud of our previous exits from GrabCAD, Modesat, VitalFields, Startup Wise Guys, and others. The team at Tera Ventures consists of investors and advisors from around the world who have created exceptional value and personally made the journey from founders to acquisition or IPO of several digital tech companies. We believe in and strongly support founders and great teams and possess a very Silicon Valley-approach to helping our companies – we have worked in all weather conditions and life cycles of startups and are there to support our clients' success. We are tenacious, ambitious and experienced in making it happen.",VC Firm,Estonia,https://tera.vc/,"B2B, Finance, Financial Services, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/10881003/,[email protected],EE
Change Ventures,https://www.eu-startups.com/investor/change-ventures/,"We back ambitious Baltic founders, both in Estonia, Latvia, or Lithuania, and the diaspora around the globe. Our investments range between €100K and €500K in pre-seed stage technology startups. Our partners have 45 years of operating experience between them that we bring to bear in supporting our portfolio and we aim to provide a founder-friendly, fast, and efficient investment process. Post-investment we support founders in getting to product-market fit and scaling the business, especially with our personal network of over 700 follow-on and co-investors around the globe.",VC Firm,Estonia,http://www.changeventures.com,"Information Technology, Internet, Mobile",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/changeventures,[email protected],EE
BlockGrounds,https://www.eu-startups.com/investor/blockgrounds/,"Exclusively focused on investing in blockchain technologies, the BlockGrounds Team is experienced in both technological and financial sides of this ecosystem.We have kept our vision from the start: The blockchain technology is holding the key to disrupt legacy businesses and create entirely new markets and business models.",VC Firm,Estonia,https://www.blockgrounds.com/,"Cryptocurrency, Software, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/blockgrounds-com/,[email protected],EE
Broadgate Capital,https://www.eu-startups.com/investor/broadgate-capital/,"Broadgate Capital is an international fund manager with focus on real estate, developments, delivery of turn key projects and service solutions for the real estate industry within the Baltic States of Estonia, Latvia and Lithuania. us extensive experience and a broad network of co-operation partners.",VC Firm,Estonia,http://broadgatecapital.com,"healthtech, technology, real estate",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/broadgate-capital,[email protected],EE
Karma Ventures,https://www.eu-startups.com/investor/karma-ventures/,"Karma Ventures is a venture capital firm focused on investing in early-stage deep tech software startups across Europe. We back exceptional founders building defensible technology, typically at the late-seed or Series A stage.

 
Investment Focus:  
- Stage: Late-seed and Series A
- Geography: Pan-European
- Ticket: 1-5M",VC Firm,Estonia,https://www.karma.vc,"Finance, Financial Services, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/karma-ventures/,[email protected],EE
LIFT99,https://www.eu-startups.com/investor/lift99/,"From founders to founders, LIFT99 helps startup entrepreneurs and bright minds from all over the world to elevate their businesses with the necessary know-how, network, and support. We are set to transform the way founders share expertise, learn, and grow. On one level we are moving towards that goal through strategically placed startup hubs located in Tallinn and Kyiv. Internationally we are uniting today's and tomorrow's founders within our Salto App and the Toolbox of Salto Network, built to connect founders and help their startups grow into unicorns. Keep an eye on our Salto Network page to find out more.",VC Firm,Estonia,https://www.lift99.co,"Information Services, Information Technology, Service Industry",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/lift99-o%C3%BC/,[email protected],EE
Kontaveit Group,https://www.eu-startups.com/investor/kontaveit-group/,"We invest in game changers in the European and Asia markets.Kontaveit Group, accessible at kontaveitgroup.com, is a premier provider of comprehensive business solutions tailored to meet the evolving needs of modern enterprises. Our company excels in delivering top-tier services across a variety of domains including technology, consulting, marketing, and finance. We are dedicated to empowering businesses with the tools and strategies they need to thrive in today's competitive landscape.",Corporate VC,Estonia,https://kontaveitgroup.com/,"Investment, Users Statistics, Data Analysis, UX Development, Voice Recognition",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",,[email protected],EE
Startup Wise Guys,https://www.eu-startups.com/investor/startup-wise-guys/,"Startup Wise Guys is a venture capital and private equity firm that invests in start ups, B2C and B2B. We are a diverse team of tech lovers, mentors, experts, and founders ourselves bound together by our passion to support founders on their entrepreneurial journey. We help to solve key challenges at every stage Dare to dream global. We’re a startup accelerator like no other, our optimized approach puts early stage startups on the map and catapults them into worldwide success.",Accelerator,Estonia,https://startupwiseguys.com/,"Augmented Reality, B2B, Cyber Security, FinTech, SaaS",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/startup-wise-guys,[email protected],EE
NGI TETRA,https://www.eu-startups.com/investor/ngi-tetra/,"NGI TETRA is dedicated to helping businesses accelerate their ideas. The Next Generation Internet initiative by the Digital Single Market of the European Commission. Building a European initiative for a Human Internet creating an Internet that respects human and societal values, privacy, participation and diversity, and offers new functionalities to support people’s real needs and address global sustainability challenges.",Accelerator,Estonia,https://www.ngi.eu/,"Business Development, Finance, Financial Services, Professional Services",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/ngi4eu,[email protected],EE
Tehnopol,https://www.eu-startups.com/investor/tehnopol/,"Tehnopol is a research and service organisation providing support to startup and growing technology companies. The Tallinn Science Park Tehnopol foundation is a science and business campus which aims to advance technology-based entrepreneurship in Estonia, bring scientists and entrepreneurs together and provide suitable services and a suitable environment for the realisation of breakthrough business ideas.",VC Firm,Estonia,http://www.tehnopol.ee,"Consulting, Information Technology, Professional Services, Business incubator",0-€100k,Pre-Seed / Seed,http://www.linkedin.com/company/606774,[email protected],EE
Tallinn Business Incubators,https://www.eu-startups.com/investor/tallinn-business-incubators/,Tallinn Business Incubators offer their services in four different areas dependent on the entrepreneur's development stage and goals. Tallinn Creative Incubator (TCI) was established in 2006 by the City of Tallinn with the aim of offering support measures to sustainable start-up businesses with an export potential. The mission TCI of is to provide a supportive environment while also improving the business competence of enterprises.,VC Firm,Estonia,http://inkubaator.tallinn.ee/,"Business Consulting, Facilities Management, Incubation Services, Event Management",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/tallinncreativeincubator/?originalSubdomain=ee,[email protected],EE
Digital Invest,https://www.eu-startups.com/investor/digital-invest/,"Digital Invest helps create innovative ideas, invests, designs, develops and promotes projects and businesses to achieve success. We have extensive experience in developing IT projects from the idea to full launch and guaranteed support. We create IT projects, put our soul and expertise into them. Each client is a partner for us and their success is our pride.",Accelerator,Estonia,https://www.digiinvest.com/,"Technology, Information, Internet, Product Design",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/digital-invest-llc/,[email protected],EE
Wise Guys Cyber,https://www.eu-startups.com/investor/wise-guys-cyber/,"Wise Guys Cyber is an acceleration program that focuses on defense AI and cybersecurity.We provide startups with strategic mentorship, funding opportunities, and access to a global network of industry experts. At Wise Guys Cyber, we empower entrepreneurs to develop cutting-edge solutions that address critical cybersecurity challenges effectively.",VC Firm,Estonia,https://startupwiseguys.com/cybernorth/,"Artificial Intelligence (AI), Business Development, Cyber Security, Information Technology",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/startup-wise-guys,[email protected],EE
CEED Tech,https://www.eu-startups.com/investor/ceed-tech/,CEED Tech is a consortium of five startup accelerators. We will provide all of the support that you need when it comes to fundraising and investment advice. We have amazing customer service as well.,Accelerator,Estonia,https://www.ceedtech.eu/,"Investment, iGaming, FinTech, Financial Services",0-€100k,Pre-Seed / Seed,,[email protected],EE
Ajujaht,https://www.eu-startups.com/investor/ajujaht/,Ajujaht is an entrepreneurial competition where 100 best business ideas from the tiny Northern Europe nation. Ajujaht is Estonia's best-known start-up accelerator program. Teams participating in the brainhunt have the opportunity to bring their product or service to scaling and investment readiness with the help of a world-class accelerator program. The accelerator program has been created based on 14 years of brainstorming experience and considering the very elements that start-up companies need mos.,VC Firm,Estonia,http://www.ajujaht.ee,"Professional Training, Coaching, Accelerator, Start-up",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/ajujaht/,[email protected],EE
Alpine House Spring 2020,https://www.eu-startups.com/investor/alpine-house-spring-2020/,"Alpine House Spring 2020 is a unique one-year long acceleration program for tech startups who are looking to build something big. Superangel is early stage investment fund and company builder. We invest our time, experience and capital to help start and grow the next wave of European technology startups, focusing on “from founder to founder” concept where early stage capital is coupled with company building. Early stage funding for the builders of world-changing technology in the Baltics and Nordics.",Accelerator,Estonia,https://www.superangel.io/alpinehouse,"Investment Management, Investment Fund, Business Development, Financial Services",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/superangel.io,[email protected],EE
Beamline Accelerator,https://www.eu-startups.com/investor/beamline-accelerator/,"We are the cleantech accelerator for cleantech startups. Investing in ambitious early-stage climate tech startups 60 000€ + accelerator program. Having defined cleantech in the region, Beamline is established to meet the needs of the market – there is a sudden growth in the number of specific cleantech startups and segments.",Accelerator,Estonia,https://www.beamline.fund/,"Cleantech, Sustainability, Growth, Investment, Accelerator",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/beamline-accelerator,[email protected],EE
