name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
Move Energy,https://www.eu-startups.com/investor/move-energy/,"Move Energy invests in early-stage ventures that are at the forefront of innovating both hardware and software solutions which contribute to the energy transition. We support companies making a tangible impact towards achieving net-zero targets, with a special focus on power, transport and buildings. In order to reach net zero by 2050, innovation in new high-impact technologies in these sectors will be crucial.",VC Firm,Netherlands,https://moveenergy.vc/,"Energy Transition, Hardware, Software",€1.5M-€3M,Series A/B,https://www.linkedin.com/company/move-energy/,[email protected],NL
Revo Capital,https://www.eu-startups.com/investor/revo-capital/,"We are a venture capital fund investing in truly innovative, seed & early-stage company founders with roots in Turkey and Central/Eastern Europe.",VC Firm,Netherlands,https://revo.vc/,"Fintech, Marketplaces, Health, Big Data, AI, Martech",€1.5M-€3M,Series A/B,https://www.linkedin.com/company/revo-capital/,[email protected],NL
ScaleX,https://www.eu-startups.com/investor/scalex/,"ScaleX Ventures is an early-stage venture capital firm, specialised in late seed and A round investments in Emerging Europe’s most promising tech startups. Silicon Valley’s secret isn’t starting a business. It is scaling. That is what ScaleX is focused on. Startups involve a lot of challenges – raising capital, hiring the right talent, cultivating networks, and developing business. ScaleX is an value-adding VC in the truest sense, guiding startups and their founders through this maze and helping them tap into and realize their potential.",VC Firm,Netherlands,https://www.scalexventures.com/,"B2B SaaS, deep tech, industry-specific software",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/scalex/,[email protected],NL
Graduate Entrepreneur,https://www.eu-startups.com/investor/graduate-entrepreneur/,"Empowering founders through funding and support. From the start of your journey to late growth, we have you covered, We invest and provide support to founders from the universities of Delft & Rotterdam. We help you accelerate through our early stage fund of €58M and our unique and expansive network.",VC Firm,Netherlands,https://www.graduate.nl/,"Healthtech, DeepTech, ClimateTech, Digital Tech",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/graduate-entrepreneur/,[email protected],NL
ING Ventures,https://www.eu-startups.com/investor/ing-ventures-2/,"ING Ventures is the venture capital arm of ING, making minority investments in early and growth stage companies that have a strategic relevance to ING. It targets series A to D stage companies with differentiating technology, a solid team, market traction and a proven solution to impact ING’s business and enable ING’s clients to access innovative and best-in-class services.",Corporate VC,Netherlands,https://www.ingwb.com/en/corporate-investments/ing-ventures,"AI, Insurtech, Fintech, KYC, B2B",Above €3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/showcase/ingwb/,[email protected],NL
Peak Capital,https://www.eu-startups.com/investor/peak-capital/,"We are an early-stage venture capital fund based in Amsterdam, Berlin, and Stockholm. We invest Europe-wide and have active investments in the Benelux, DACH, and Nordic regions. We are fully funded and ran by experienced entrepreneurs. We value eye-to-eye conversation, transparency, and complete teams. As investors, we specialize in models, rather than particular industries or verticals. We have more than a decade of experience in scaling marketplace, platform, and SaaS companies. Our sweet spot is pre Series-A We are proud of our colorful portfolio of over 40 investments (and awesome founders!) with strong exits including IENS (exit to Tripadvisor in 2015), Radionomy (exit to Vivendi in 2016), CheapCargo (exit to PostNL in 2017), United Wardrobe (Exit to Vinted in 2020), and Catawiki.",VC Firm,Netherlands,https://peak.capital/,"SaaS, marketplace, and platform companies, B2B, B2C, B2B2C, C2C",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/peak-capital/?swcfpc=1,[email protected],NL
Gapminder VC,https://www.eu-startups.com/investor/gapminder-vc/,"Gap Minder is a 45 Mil $ Venture Capital Fund targeting IT Software and Services start-ups in Romania and Central Eastern Europe. We sit at the heart of the fastest growing European economy with a distinctive technological ecosystem being the third global market for quality and speed of Internet connectivity. In a dynamic and growing start-up ecosystem, we are committed to support passionate and thoughtful founders to become global entrepreneurs and to rewrite the place of Romania and Central Eastern Europe in the global tech arena. Innovation, People, Impact. These are the 3 pillars of our investment vision. We are growing disruptive technologies, daring ideas and strong leaders and we value creativity, value creation and the potential of the businesses to impact markets. We are creating a major hub for innovation and entrepreneurship for Romania which will help us positioning among the leaders in European Innovation.",VC Firm,Netherlands,https://gapminder.vc/,"Machine Learning, Process automation, Dev tools & platforms, NLP & Interfacing, Prediction & Detection, Fintech, Cybersecurity, Enterprise automation, Data",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/gapminder-vc/,[email protected],NL
Global Cleantech Fund,https://www.eu-startups.com/investor/global-cleantech-fund/,"Global Cleantech Capital (GCC) is a growth-stage venture capital firm investing to scale exceptional companies into new market leaders in the clean energy, mobility, smart cities and fintech sectors. GCC invests in entrepreneurs and teams building companies that integrate technology to accelerate the green shift.",VC Firm,Netherlands,https://www.gccfund.com/,"Energy Management, SaaS, Climate, Supply Chain, Software",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/global-cleantech-capital/about/,[email protected],NL
Connected Capital,https://www.eu-startups.com/investor/connected-capital/,"Connected Capital is the partner of choice for B2B SaaS companies based in Europe. Our team has backgrounds in M&A, private equity, law and strategy consulting, as well as years of experience in accelerating growth for scale-ups. Investment is only part of the picture. In addition, we help entrepreneurs to evolve their strategy, overcome any operational hurdles and focus on results.",VC Firm,Netherlands,https://connectedcapital.nl/,"Retail, E-commerce, Cloud Hosting, HRtech, Event Planning, Hotel Management",Above €3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/connectedcapital-partners/,[email protected],NL
Convent Capital,https://www.eu-startups.com/investor/convent-capital/,"Founded in 2011, Convent Capital is an independent asset manager based in the Netherlands. With two funds, it focuses on growth and buy out propositions in predominantly Europe. Since its early beginnings, Convent Capital has had a strong focus on sustainability and a dedication to the transition from the current linear economy to a circular economy. Its long-term strategy creates sustainable, high returns for its stakeholders. Convent Capital focuses on investing in innovative and sustainable food and agriculture businesses across Europe. The fund’s mission is to generate both financial returns and positive environmental impact, by supporting companies that are committed to improving the sustainability and efficiency of the food system. About 20% of the Fund will be invested within the blue economy with a focus on improved local marine biodiversity, ecosystem resilience, and avoidance of freshwater fishing through the production of alternative fish feed.",VC Firm,Netherlands,http://www.conventcapital.nl/,"Food, Agtech, Blue Economy, Circular Economy, Alternative Proteins",Above €3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/convent-capital/,[email protected],NL
Arches Capital,https://www.eu-startups.com/investor/arches-capital/,"Arches Capital is a fast-growing group of business angels that is bridging the gap between Venture Capitalist (VCs) and how angels operate today, by joining the best of both worlds for our members. Our community strives to bring superior deal flow, professional knowledge and lower risk profile to our participating angel investors. We further distinguish ourselves in the way profits are generated and shared, and how our angels interact with their investees (the startups) and with each other. For this we are building the leading platform of actively engaged business angels that know how to operate and manage their investments in a professional and standardized manner. Operate like a VC, be an Angel We source, select and invest like a VC; We engage, care and inspire as the angel we are. Arches Capital invests in early stage and scaling companies. We differentiate itself from angel syndicates or funds by supporting the next growth stage as well: we aim to lead or contribute to follow-on investments of our successful portfolio companies.",VC Firm,Netherlands,https://arches.capital,"Software, SaaS, industry agnostic",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/archescapital/mycompany/verification/,[email protected],NL
Road Ventures,https://www.eu-startups.com/investor/road-ventures/,Road Ventures is a Swiss based Venture Capital fund dedicated to launching the world's next wave of leading companies and entrepreneurs in the transportation and mobility sector. We invest in exceptional companies that offer innovative solutions to the mobility and transportation challenges of tomorrow typically in seed to series A rounds of financing. Launching the world’s next wave of leading companies in the transportation & mobility industry.,VC Firm,Netherlands,http://roadventures.ch/,"Transportation, Smart mobility, Investment, SaaS, Software, Hardware",Above €3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/road-ventures/,[email protected],NL
Future Food Fund,https://www.eu-startups.com/investor/future-food-fund/,"The Future Food Fund is an early-stage venture capital impact fund focused on investing in food and agriculture companies in North West Europe. Their primary objective is to support and accelerate the transition towards sustainable food systems. By investing in innovative startups in the food and agriculture sectors, the Future Food Fund aims to drive positive environmental and social impact while fostering economic growth. The fund targets companies that are developing groundbreaking solutions to enhance sustainability, reduce waste, and improve efficiency in food production and distribution. By providing essential capital and strategic support, the Future Food Fund empowers entrepreneurs to create scalable and impactful solutions that address the pressing challenges facing the global food system. Through their investments, they are committed to promoting a more sustainable and resilient food ecosystem for future generations.",VC Firm,Netherlands,http://www.futurefoodfund.com,"Biotechnology Research, Chemical Manufacturing, Industrial Machinery Manufacturing, Farming, and AgTech",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/future-food-fund,[email protected],NL
FORWARD.one,https://www.eu-startups.com/investor/forward-one/,"FORWARD.one is a European venture capital firm specializing in investing in hardware innovations across sectors such as Semiconductors, Climate Tech, and High Tech. Founded with a focus on supporting entrepreneurs who are passionate about solving complex challenges through innovative technologies, FORWARD.one seeks to identify and nurture groundbreaking solutions. The firm is dedicated to partnering with early-stage companies, providing not just capital but also strategic guidance and operational support to help them scale and succeed. Committed to making a positive impact, FORWARD.one aims to build a portfolio of companies that drive innovation in their respective fields and contribute to a more sustainable and technologically advanced world.",VC Firm,Netherlands,http://www.forward.one,"3D Technology, Augmented Reality, Chemical, CleanTech, Gaming, Quantum Computing, Robotics, Semiconductor, Virtual Reality, Water",Above €3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/forward-one/,[email protected],NL
First Degree Capital,https://www.eu-startups.com/investor/first-degree-capital/,"First Degree Capital specializes in investing in pioneering AI and innovative B2B solutions that are reshaping the future of work. With a strategic focus on cutting-edge technologies, First Degree Capital identifies and supports startups at the forefront of industry transformation. By providing crucial capital and strategic resources, they empower visionary entrepreneurs to scale their businesses and drive meaningful impact in the workplace ecosystem. Focused on the convergence of AI and B2B innovation, First Degree Capital plays a pivotal role in accelerating the adoption of disruptive technologies that enhance productivity, efficiency, and competitiveness across various sectors. Their investment philosophy centers on fostering innovation and supporting companies poised to redefine how businesses operate in the digital age. Through active partnership and dedicated support, First Degree Capital contributes to advancing the frontier of work, ensuring that their portfolio companies lead in creating solutions that meet the evolving demands of the global market.",VC Firm,Netherlands,http://www.firstdegree.capital,"AI (Artificial Intelligence), B2B solutions, Leveraging AI, Automation",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/first-degree-capital,[email protected],NL
Eyos Capital,https://www.eu-startups.com/investor/eyos-capital/,"Eyos Capital distinguishes itself as a proactive investment fund specializing in early-stage technology ventures characterized by robust intellectual property. With a hands-on approach, Eyos Capital actively supports promising companies poised for growth and innovation. Their investment strategy centers on identifying and nurturing startups with defensible technological advantages, aiming to position them as leaders in their respective fields. Eyos Capital's portfolio reflects their commitment to fostering entrepreneurial success through strategic guidance and operational support. By leveraging their expertise and network, Eyos Capital plays a pivotal role in accelerating the development and market entry of disruptive technologies, contributing to the evolution of the global tech landscape.",VC Firm,Netherlands,http://www.eyoscapital.com,"Artificial Intelligence (AI), Robotics, Internet of Things, Technology, Pharmaceuticals, and Biotechnology,",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/eyoscapital,[email protected],NL
EVO Venture Partners,https://www.eu-startups.com/investor/evo-venture-partners/,"EVO Venture Partners specializes in backing game-changing early-stage startups focused on software-based infrastructures, with a particular emphasis on security, storage, virtualization, and networking. With a strategic approach to investing in technological innovation, EVO Venture Partners identifies promising startups poised to disrupt and lead in their respective fields. By providing crucial early-stage capital and strategic guidance, EVO Venture Partners supports entrepreneurs in scaling their innovations and navigating competitive markets. The firm's investment strategy is rooted in its deep expertise and network within the technology sector, enabling them to nurture and accelerate the growth of portfolio companies. EVO Venture Partners actively seeks startups that demonstrate potential for transformative impact, leveraging advancements in software and infrastructure to address critical challenges in security, data storage, and network optimization. Committed to driving forward the next generation of technological solutions, EVO Venture Partners plays a pivotal role in shaping the future of software-based infrastructure through strategic investment and partnership",VC Firm,Netherlands,http://www.evoventurepartners.com,"Cloud Computing, Cloud Storage, Enterprise Applications, Network Security, Security, Virtualization",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/evo-venture-partners,[email protected],NL
Horizon 3,https://www.eu-startups.com/investor/horizon-3/,"Horizon 3 is an innovation platform dedicated to high-tech startups within the biobased economy. Focused on fostering sustainable growth, Horizon 3 provides crucial support and resources to pioneering entrepreneurs developing innovative solutions that leverage biological materials and processes. By creating a collaborative environment, Horizon 3 enables startups to accelerate their research, development, and commercialization efforts. The platform connects emerging companies with industry experts, investors, and strategic partners, facilitating knowledge exchange and driving technological advancements. Horizon 3's commitment to sustainability and innovation positions it as a key player in the transition towards a biobased economy. Through their efforts, they aim to transform industries, reduce environmental impact, and promote a circular economy, ensuring a more sustainable future.",VC Firm,Netherlands,http://www.horizon3.nl,"Biofuels, Bioplastics, Sustainable Agriculture, Environmental Technology",0-€100k,"Pre-Seed / Seed, Series A/B, Series C & Beyond",,[email protected],NL
Granpool Innovative Investments,https://www.eu-startups.com/investor/granpool-innovative-investments/,"Granpool Innovative Investments is a trusted partner for entrepreneurs, dedicated to fostering innovation and growth in early-stage companies. With a focus on cutting-edge technologies and disruptive business models, Granpool provides essential capital and strategic support to startups across various industries. Their investment approach is characterized by a deep commitment to collaboration, working closely with founders to navigate challenges and seize opportunities. By leveraging their extensive network and expertise, Granpool empowers entrepreneurs to scale their businesses and achieve long-term success. The firm's dedication to driving impactful change ensures that their portfolio companies are well-positioned to lead in their respective markets, contributing to a more dynamic and forward-thinking business landscape. Through active partnership and unwavering support, Granpool Innovative Investments helps shape the future of innovation.",VC Firm,Netherlands,http://www.granpool.com,"Augmented Reality, Cyber Security, FinTech, Health Care, Life Science, Quantum Computing, Robotics",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/granpool-innovative-investments/about/,[email protected],NL
Peak,https://www.eu-startups.com/investor/peak/,"Peak is a prominent venture capital firm specializing in early-stage investments in SaaS, marketplaces, and platforms throughout Europe. Founded by entrepreneurs with a fund size of €125 million, Peak has successfully supported over 50 investments. Operating from offices in Amsterdam, Berlin, and Stockholm, the firm is strategically positioned to identify and nurture exceptional teams poised for growth. Peak distinguishes itself through a blend of intuitive decision-making and rigorous data analysis, enabling them to effectively guide portfolio companies through critical stages of expansion. Committed to driving innovation and market leadership, Peak partners closely with founders to capitalize on emerging opportunities and achieve sustainable success in dynamic tech markets.",VC Firm,Netherlands,http://www.peak.capital,"FinTech, IaaS, Marketplace, PaaS, SaaS, Software",0-€100k,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/738629/,[email protected],NL
Noaber,https://www.eu-startups.com/investor/noaber/,"Noaber focuses on driving transformative change aimed at enhancing health outcomes. Their mission emphasizes improving both health and the quality of care through strategic programs and investments. By actively participating in initiatives and partnerships, Noaber aims to maximize impact across healthcare systems, focusing on improving patient experiences, enhancing healthcare professional satisfaction, and ultimately reducing overall care costs—a concept known as the quadruple aim in healthcare management.",VC Firm,Netherlands,http://www.noaber.com,"Hospitals,Health Care,Lifestyles",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/noaber-foundation/,[email protected],NL
MMVentures,https://www.eu-startups.com/investor/mmventures/,"MMVentures is a Netherlands-based investment firm specializing in supporting startups and scale-ups with high growth potential. With a focus on early-stage ventures, MMVentures plays a crucial role in nurturing promising companies through strategic investments and operational support. Their approach involves identifying innovative business models and technologies across various sectors, including technology, healthcare, and sustainability. By leveraging their expertise and network, MMVentures aims to fuel entrepreneurial success and drive impactful growth in the startup ecosystem. Their commitment to partnering with ambitious founders underscores their role in facilitating innovation and economic development",VC Firm,Netherlands,http://www.mmventures.nl/,"Health Tech, Food Tech, Artificial Intelligence (AI), Travel Tech, Deep Tech",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/mmventures/,[email protected],NL
MedSciences Capital,https://www.eu-startups.com/investor/medsciences-capital/,"MedSciences Capital (MSC) is a dedicated venture capital provider focused on supporting early- and mid-stage companies at the forefront of developing innovative products in the healthcare and life sciences sectors. With a mission to drive advancements in medical technologies and healthcare solutions, MedSciences Capital strategically invests in companies poised to make significant impacts on patient care and industry standards. Their investment approach combines financial support with strategic guidance and operational expertise, helping entrepreneurs navigate challenges and scale their innovations effectively. MSC's portfolio spans a wide range of healthcare innovations, including medical devices, biotechnology advancements, pharmaceuticals, and digital health solutions. By fostering partnerships and leveraging their extensive network, MedSciences Capital plays a crucial role in accelerating the development and commercialization of groundbreaking healthcare technologies that address global health challenges.",VC Firm,Netherlands,http://www.medsciencescapital.com,"Healthcare, Life sciences, MedTech, Pharmaceuticals, Digital Health,",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",,[email protected],NL
Mainport Innovation Fund,https://www.eu-startups.com/investor/mainport-innovation-fund/,"MIF II, founded in 2015 by Schiphol, KLM, TU Delft, NS, and Port of Amsterdam in collaboration with @NBI Investors, represents a strategic partnership aimed at accelerating entrepreneurial ventures. Combining Venture Capital funding with the specialized expertise and expansive global network of its founding partners, MIF II supports innovative initiatives in Logistics, Transport, and Innovation. Building on the success of Mainport Innovation Fund I, which closed in 2015 after ten impactful investments, MIF II focuses on advancing sustainable infrastructure, connectivity, mobility solutions, intermodal transport, energy innovations, digitization, IoT applications, security and safety enhancements, seamless travel experiences, and big data analytics. By nurturing pioneering technologies and business models, MIF II aims to drive transformative change and shape the future of these critical sectors.",VC Firm,Netherlands,http://www.mainportinnovationfund.nl,"Travel Tech, DeepTech, Advanced and Cutting-edge Technology, Artificial Intelligence (AI), Health Tech,",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/mainport-innovation-fund,[email protected],NL
Endeit Capital,https://www.eu-startups.com/investor/endeit-capital/,"Endeit Capital is a seasoned growth capital firm dedicated to fueling internationalization and fostering innovation within the European tech sector. Since our inception in Amsterdam in 2006, we have diligently supported European tech scale-ups across various industries. With a footprint now spanning three offices across Europe and bolstered by partnerships with 72 visionary entrepreneurs, Endeit Capital boasts a robust portfolio driving technological advancements. At Endeit Capital, we are driven by a profound belief in the transformative power of technology, particularly in AI, machine learning, deep learning, and algorithms. This conviction propels our mission to empower visionary entrepreneurs who are shaping the future.",VC Firm,Netherlands,http://www.endeit.com,"Cloud Infrastructure, Digital Media, Enterprise Software, Financial Services, Information Technology, Local Advertising",Above €3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/760875/,[email protected],NL
Keen Venture Partners,https://www.eu-startups.com/investor/keen-venture-partners/,"Keen Venture Partners is a prominent venture capital firm based in London, specializing in growth-stage investments across technology-enabled sectors in Europe. Since its inception, Keen Venture Partners has been dedicated to supporting entrepreneurial ventures with innovative technologies and scalable business models. Focusing on areas such as enterprise software, digital media, consumer internet, and healthcare technology, the firm provides capital primarily during Series A and Series B funding rounds. Beyond financial backing, Keen Venture Partners offers strategic guidance and operational expertise to help portfolio companies navigate complexities, expand market presence, and accelerate product development. With a robust network of industry experts and advisors, Keen Venture Partners aims to foster sustainable growth and drive market disruption within the European tech ecosystem, contributing to the advancement of innovative solutions and entrepreneurial success.",VC Firm,Netherlands,http://www.keenventurepartners.com/,"Enterprise Software, FinTech, HealthTech, Cybersecurity",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/keen-venture-partners,[email protected],NL
Keadyn,https://www.eu-startups.com/investor/keadyn/,"Keadyn is a dynamic Dutch-based seed and early-stage venture investment company specializing in tech-based startups. Beyond financial backing, Keadyn offers strategic and operational involvement through its extensive network of functional experts. The Keadyn circle comprises seasoned entrepreneurs with a proven track record of success, leveraging their vast international network to support portfolio companies. With a focus on fostering innovation and growth, Keadyn plays an active role in guiding startups from inception to scaling phase. Their hands-on approach includes providing mentorship, access to resources, and facilitating strategic partnerships. By aligning with ambitious founders, Keadyn aims to drive forward-thinking solutions and contribute to the evolution of the global tech ecosystem.",VC Firm,Netherlands,http://www.keadyn.com,"Angel Investment, E-Commerce, E-Commerce Platforms, FinTech, Marketing Automation, Real Estate, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",http://www.linkedin.com/company/keadyn,[email protected],NL
Esperante Ventures,https://www.eu-startups.com/investor/esperante-ventures-2/,"Esperante, a corporate venture capital firm affiliated with a global life science group, boasts leadership with deep operational expertise in the development, manufacturing, and global marketing of prescription pharmaceuticals and in vitro clinical diagnostic tests. Since its establishment in 2004, Esperante has strategically invested in 24 pharmaceutical and diagnostic companies across the US, UK, continental Europe, and Israel. Notably, the firm has achieved three successful exits: Thiakis to Wyeth/Pfizer, Pinnacle Biologics to Concordia, and Haemostatix to Ergomed. Currently, four portfolio companies are publicly listed in the US, Canada, and UK, with a focus on therapeutics in advanced clinical stages and diagnostics companies entering the European market. Esperante pursues initial investments of up to EUR 2,000,000 per venture in collaboration with other investors, aiming for exits through sales or liquidity events within a three-year timeframe.",VC Firm,Netherlands,http://www.esperanteventures.com,"Biotechnology, Health Care, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/esperante/,[email protected],NL
