name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
Evli Growth Partners,https://www.eu-startups.com/investor/evli-growth-partners/,"Evli Growth Partners is a European later-stage VC based in Helsinki, Finland, investing in Series B with initial investments of 5-10 M€. We are entrepreneurial-led fund, backed by 5 serial entrepreneurs, and we have experience from +150 companies with +2 B€ of aggregate exit value.",VC Firm,Finland,https://egp.fi,"Finance, Financial Services, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/evli-growth-partners,[email protected],FI
Korpun Siemen,https://www.eu-startups.com/investor/korpun-siemen/,"Korpun Siemenen's first investment in the target company is €50,000-100,000 and it can make further investments in subsequent rounds up to a total investment of €200,000.In the past, we have focused on making investments in later-stage companies, and the same investors have together invested more than 60 million euros in SijõttaPRO CF, in more than 70 companies. Now we are expanding our operations through Korpu Siemenen also to the earlier stage companies.",VC Firm,Finland,https://www.korpunsiemen.fi,"healthtech, constructiontech, deeptech, SaaS",0-€100k,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/korpun-siemen-oy/?originalSubdomain=fi,[email protected],FI
Nexit Ventures,https://www.eu-startups.com/investor/nexit-ventures/,"Nexit Ventures is a technology growth capital firm focused on digital disruption. We invest primarily in disruptive and scalable European growth companies. We have our home bases in the Nordic countries and Silicon Valley creating a transatlantic bridge. The continuous and active presence on both sides of the Atlantic connects technologies, markets, partners, resources, and exit opportunities, creating significant value for our portfolio companies.",VC Firm,Finland,http://www.nexitventures.com,"Finance, Financial Services, Mobile, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/56453/,[email protected],FI
Failup Ventures,https://www.eu-startups.com/investor/failup-ventures/,"Failup Ventures is a Finnish-American venture capital fund based in New York and Helsinki. We invest in early-stage startups with strong, mission-driven teams. The typical initial investment is $200K-$1M with the capability to follow up with larger tickets. Failup was founded by three young exited founders and angel investors, with experience in building and investing in over 40 startups. Our LPs consist of some of the world's most successful startup founders including several unicorns founders.",VC Firm,Finland,https://failup.com,"software, fintech, banking, SaaS",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/87384991/,[email protected],FI
Tikura Ventures,https://www.eu-startups.com/investor/tikura-ventures/,"Tikura provides a unique set of expertise in the areas of strategy development product, concept and business model development, as well as mobile communications and innovation management. For startup companies we are an active investor with willingness and capabilities to develop the startup into the growth path.",VC Firm,Finland,https://tikuraventures.tikura.com/,"B2G, B2B2C, blue economy, wearables, big data, biotech, healthtech",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/tikura/,[email protected],FI
Liquido.VC,https://www.eu-startups.com/investor/liquido-vc/,"We help Finnish startups in raising pre-seed and seed financing rounds. From building the pitch deck to closing the round. We are building our own portfolio as we invest in our clients businesses. For startups, we are a one stop shop for financing. For investors, we are the dealflow they dream of.",VC Firm,Finland,https://liquido.vc/,"industry agnostic, SaaS, B2B",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/liquido-vc/,[email protected],FI
Sparkmind.vc,https://www.eu-startups.com/investor/sparkmind-vc/,"We are Sparkmind.vc, a Nordic venture capital company solely focused on EdTech. We invest in teams transforming early childhood, K12, higher, secondary and vocational education as well as corporate and lifelong learning. - Our fund, EUR 55m in size was launched in Jan 2020 - Our geographic sweet spot in Northern Europe, while having European wide mandate - We invest from pre-seed to series A - Initial investments typically in the range of EUR 500k - 1.5m - Follow-on capacity up to EUR 5.5m per company.",VC Firm,Finland,https://www.sparkmind.vc/,"E-Learning, EdTech, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/eduimpact-vc/,[email protected],FI
Wave Ventures,https://www.eu-startups.com/investor/wave-ventures/,"Wave Ventures provides pre seed funding for extremely promising startups in the Nordics. Supporting the next wave of Gen Z founders from the Nordics. The company also offers a range of innovative products and services including sustainable plastics,",VC Firm,Finland,http://www.wave.ventures,"B2B, B2C, financial services, healthcare, and technology",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/wave-ventures,[email protected],FI
Ajanta,https://www.eu-startups.com/investor/ajanta/,"Ajanta is an international investment management company that targets companies in various sectors and stages of their lifecycles, providing services to help businesses grow and succeed.",VC Firm,Finland,https://www.ajanta.fi/,"engineering, automotive, real estate, fintech",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/ajanta-oy,[email protected],FI
Visionplus,https://www.eu-startups.com/investor/visionplus/,"Vision+ invests into digital products such as applications, games and services in all digital platforms. Vision+ investment model is based on revenue share financing where investor return consist of royalties of the product cash flow targeting fast circulation of capital.Vision+ does not dilute existing shareholders Vision+ finances product development and marketing focusing on acquiring customers and creating cash-flow. Typical investment size of Vision+ is 50 000 - ­500 000 euros (70 000 - 700 000 USD)",VC Firm,Finland,http://www.visionplus.fi,"Angel Investment, Digital Signage, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/visionplus-fund,[email protected],FI
Nordic Development Fund,https://www.eu-startups.com/investor/nordic-development-fund/,"Nordic Development Fund (NDF) is a joint Nordic international finance institution (IFI), established in 1988 by the Nordic five countries - Denmark, Finland, Iceland, Norway, and Sweden. NDF's work focuses on the nexus between climate change and development in lower-income countries and countries in fragile situations. NDF provides concessionary financing with an active portfolio of over 542 million EUR. Together with our strategic partners, we develop, launch and scale high-impact projects to support developing countries and people vulnerable to climate change.",VC Firm,Finland,http://www.ndf.fi/,"climate, sustainability, social impact",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/84046,[email protected],FI
Helmet Capital,https://www.eu-startups.com/investor/helmet-capital/,"Helmet Capital is a responsible private equity investor that focuses on investing in successful domestic companies. We make direct majority investments in small and medium-sized enterprises, utilizing the funds of individuals, family businesses, and institutional investors within our network. For our portfolio companies, we provide broad industry expertise and knowledge to support growth in various situations, including market consolidations, generational transitions, internationalization, and growth financing. We participate actively in the operations of our portfolio companies, primarily engaging at a strategic level, and when needed, we also provide support and consultation to management in operational matters. We are driven by the desire to enable the success of our target companies and investor partners and create an environment where everyone can reach their full potential.",VC Firm,Finland,https://helmetcapital.fi/,"Finance, Financial Services, Venture Capital",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/1859799/,[email protected],FI
Reaktor Ventures,https://www.eu-startups.com/investor/reaktor-ventures/,"Reaktor Ventures is laser-focused helping seed stage companies become global leaders. The best business models are simple. Ours is no different. We want to invest our time and money into the best seed stage companies and help them create new markets and become global leaders in their industry. We take pride in making all Reaktor's 300 professional available for our companies for free. There is no limits. We want to help as long as you want our support. We invest from tens of thousands all the way up to one million euro. We are based in Helsinki, Finland but invest in companies around the world.",VC Firm,Finland,http://reaktorventures.com,"Financial Services, Service Industry, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/10235786/,[email protected],FI
IPR.VC,https://www.eu-startups.com/investor/ipr-vc/,"IPR.VC connects institutional investors with high-quality original film and TV content assets. IPR.VC invests in TV and film content in North America, the UK and Europe IPR.VC Funds have a proven investment model and verified track of substantial fast distributions to its investors and attractive risk-return ratio The media content business does not correlate with general economic cycles and other asset classes, so the fund offers an avenue for diversifying investment portfolio Investors include fund-of-funds, pension and insurance investors, foundations and family offices Our latest IPR.VC Fund III is a sustainable fund complying with SFDR Article 8",VC Firm,Finland,http://ipr.vc/,"Content Creators, Digital Media, Media and Entertainment",€100k-€1.5M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/ipr-vc/,[email protected],FI
Nuard Ventures,https://www.eu-startups.com/investor/nuard-ventures/,"Founded in 2006, Nuard Ventures is a venture capital investment firm based in Helsinki, Finland. The firm seeks to make investments in the artificial intelligence, gaming, and e-commerce sectors",VC Firm,Finland,https://nuard.com,"gaming, AI, edtech, sustainability",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/nuard-ventures,[email protected],FI
8 Media Ventures,https://www.eu-startups.com/investor/8-media-ventures/,"8 Media Ventures invests media-for-equity in high growth D2C companies. We offer advertising space from our market leading media partners. Together with our network and know-how in building high-growth brands, we act as a sales catalyst for the companies we invest in. We make minority investments in early-stage companies with their base in the Nordics and ambition to scale. We look for companies with strong brand potential, great talent in key positions, a proven go-to-market model and sound unit economics.",VC Firm,Finland,https://8mediaventures.com/,"Financial Services, Impact Investing, D2C, B2C",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/8-media-ventures/,[email protected],FI
Voima Ventures,https://www.eu-startups.com/investor/voima-ventures/,Voima Ventures helps founders accelerate the growth of deep technology ventures to global markets. We shed light on the ideas and technology that require time and courage to build. The way we work is simple: we combine science-driven innovation together with the Nordic serial entrepreneurial experience and a global mindset.,VC Firm,Finland,https://voimaventures.com/,"deeptech, AI",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/voima-ventures,[email protected],FI
Prodeko Ventures,https://www.eu-startups.com/investor/prodeko-ventures/,"Prodeko Ventures is a development company founded by Tuotantotouluiden kilta Prodeko and Prodeko Alumni, which started operations in 2015. The company's goal is to help Prodeko growth companies and individuals succeed and grow. Prodeko Ventures realizes its goal by making early-stage investments in companies with Prodeko key personnel.",VC Firm,Finland,https://www.prodekoventures.com/,"SaaS, healthtech, HRTech, medtech",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",,[email protected],FI
Nordic Foodtech VC,https://www.eu-startups.com/investor/nordic-foodtech-vc/,We invest in early-stage companies aiming to radically renew the food system – from the soil to the orbit and from new sources of protein to better ways of eating. The fund was launched in 2020 and has 42M€ to invest in approximately 20 companies in the Nordics and Baltics.,VC Firm,Finland,https://nft.vc/,"foodtech, food, hospitality",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/nordic-foodtech-venture-capital/,[email protected],FI
Gorilla Capital,https://www.eu-startups.com/investor/gorilla-capital/,"We believe in probabilities and statistics, not luck. We rigorously follow our investment criteria and diversify our investments across 100 companies. That is why the risk is lower than in average VC and we can even talk about likely returns. We invest in startups that prefer a cautious and calculated approach to risk. We call these entrepreneurs camels - the ambitious yet resilient players in the startup landscape. For us the camel characterizes the way the company makes its startup journey - displaying curiosity and intelligence and having a remarkable ability to successfully reach their destinations. They use resources efficiently, navigate steadily through diverse market conditions and quickly adapt to changing environment.",VC Firm,Finland,https://www.gorillacapital.fi/,"edtech, eCommerce, gaming, fintech, compliance",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/gorillacapital,[email protected],FI
Straightforward Capital,https://www.eu-startups.com/investor/straightforward-capital/,Straightforward Capital is a venture capital company that helps companies to unleash their growth potential. Straightforward Capital invests into companies that are in their early growth stage. We consider Finnish high-tech sector as our home market. Our fund acquires minority stakes in technology companies and plays an active role in their strategic planning and development. During the investment process we have always the ambition to be the leading investor and add value to this process by our experience. Our initial investments range from 500 thousand to 2 million euros.,VC Firm,Finland,http://straightforward.vc/,"Funding Platform, Impact Investing, UAV, nanomaterials, drones, data platforms",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/straightforward-capital,[email protected],FI
Icebreaker.vc,https://www.eu-startups.com/investor/icebreaker-vc/,"Welcome to Icebreaker.vc. We want to be the best in supporting people to start, build and join strong tech companies and here's what we do: - We invest in teams in Finland, Estonia and Sweden - No stage is too early for us to invest in - Our initial investments range from €150-800k - We're always eager to hear from ambitious and diverse teams We have invested in over 70 companies with domain expert founders from companies like Rovio, Pipedrive, Spotify, Wise and Veriff.",VC Firm,Finland,https://icebreaker.vc/,"Angel Investment, Finance, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/icebreaker-vc,[email protected],FI
Innovestor,https://www.eu-startups.com/investor/innovestor/,"Innovestor was founded in 2014 to solve a very tangible problem for technology entrepreneurs: lack of capital for growing the business. At the same time, we had identified an increasing demand among private investors to gain access to promising early-stage technology startups. Our first product, an online co-investment platform, was developed and brought to market to address this opportunity. The business gained traction, and our community grew. We were able to attract ambitious founders and smart investors to the platform. Meanwhile, we had reached another conclusion: a more impactful way to support founders is by backing the lifecycle of a company, not just a single round of funding. For achieving that at meaningful scale, the most suitable model is a VC fund.",VC Firm,Finland,http://www.innovestorgroup.com/,"Angel Investment, Finance, Financial Services, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/10371985,[email protected],FI
Green Campus Innovations Oy,https://www.eu-startups.com/investor/green-campus-innovations-oy-2/,"Green Campus Innovations is a new business developer and cleantech seed investor, supported by shareholders including LUT University, Saimaa University of Applied Sciences, LUT Research Foundation, and Vitako Association.",VC Firm,Finland,https://greencampusinnovations.fi/uusi/,"cleantech, greentech, energy tech, sustainability",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",,[email protected],FI
Vendep Capital,https://www.eu-startups.com/investor/vendep-capital/,"Vendep Capital is a B2B SaaS specialist VC operating in the Nordics and Baltics. They invest in the best early stage software entrepreneurs, providing funding ranging from 0.1–3M euros depending on the stage.",VC Firm,Finland,https://www.vendep.com,"B2B, Financial Services, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/vendepcapital/,[email protected],FI
Lagoon Capital,https://www.eu-startups.com/investor/lagoon-capital/,"Lagoon Capital is a global investment firm financing high growth companies. Lagoon Capital invests also to venture capital and buyout funds as well as to listed companies. Lagoon Capital, established in 2007, supports technology companies with capital investment, expertise, and custom support to accelerate growth and success.",VC Firm,Finland,https://lagooncapital.fi/,"Asset Management, Consulting, Finance, Wealth Management",0-€100k,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/lagooncapital,[email protected],FI
Butterfly Ventures,https://www.eu-startups.com/investor/butterfly-ventures/,"Since 2012 Butterfly Ventures team has invested into ~100 early-stage companies. Our business track record is strong, and we take an active stance in supporting the startups from early on. Most of them do not have any revenue at the time of our entry, and we are often the first VC to get on board. Here’s a few more companies from our active portfolio along with selected exits and other venture capital investments that are managed by Butterfly Ventures team. Feel free to explore them further.",VC Firm,Finland,http://butterfly.vc,"Banking, Finance, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",http://www.linkedin.com/company/butterfly-ventures,[email protected],FI
Superhero Capital,https://www.eu-startups.com/investor/superhero-capital/,"Superhero Capital: Early-stage VC investing in insight-driven startups from Finland and the Baltics, empowering founders to be superheroes with funding up to 1M€.",VC Firm,Finland,http://superherocapital.com,"B2B software, SaaS",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/superhero-capital,[email protected],FI
Nordic Venture Family,https://www.eu-startups.com/investor/nordic-venture-family/,"Our companies have started with nothing but curiosity. From media production, deep learning and decentralised technologies to generative AI — we love to solve complex problems and create successful businesses around them.",VC Firm,Finland,https://nvf.io/,"Digital Media, Finance, fintech, media",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",http://www.linkedin.com/company/3242052,[email protected],FI
Monttu Ventures,https://www.eu-startups.com/investor/monttu-ventures/,"Monttu Ventures is a pro-bono development company focusing on early-stage startups founded by individuals with a background in the University of Turku, Åbo Akademi, Turku University of Applied Sciences, or Novia University of Applied Sciences. With 78 co-founders and over 730 000€ capital, we help promising companies by sharing the expertise of our shareholders and leveraging the services of our business partners. Additionally, we can invest in the most potential companies.",VC Firm,Finland,https://www.monttuventures.fi/,"medtech, healthtech, fitness",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/monttuventures/,[email protected],FI
Nordic XR Startups,https://www.eu-startups.com/investor/nordic-xr-startups-2/,"Investor and accelerator/incubator for VR/AR Startups in the Nordic region. We offer participating startups equity investment, mentorship opportunities, workspaces, and back-office services.",Accelerator,Finland,http://nordicvrstartups.com/,"XR, VR, FinTech",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/nordic-vr-startups/,[email protected],FI
SijoittajaPRO,https://www.eu-startups.com/investor/sijoittajapro/,We finance Finnish growth companies with instruments varying from debt to equity. In the last 7 years we have invested over 100 MEUR in Finnish growth companies with our anchor investors.,VC Firm,Finland,https://sijoittajapro.fi/,"export, trading, retail, deeptech",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/sijoittajapro-corporate-finance/,[email protected],FI
Aboa Advest,https://www.eu-startups.com/investor/aboa-advest/,"Aboa Advest is a family-owned investment company focusing on startups and other growth companies. Founded in 2015, we have been particularly interested in impact investing: Impact investing generates a beneficial social or environmental impact, as well as a financial return. (*) We are an active investor in Finnish growth companies. We revised our investment strategy in January 2020: our primary focus is to invest in Venture Capital funds. To date we have invested in two buyout funds and five VC funds, adding value in DeepTech startups. Our investment strategy is based on a long-term perspective: we expect a significant return on our investments in 10 years time.",VC Firm,Finland,https://www.aboa-advest.fi/en/,"Business Development, Financial Services, Impact Investing, sustainability",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/aboa-advest/,[email protected],FI
Tesi,https://www.eu-startups.com/investor/tesi/,"Tesi (Finnish Industry Investment Ltd) is a state-owned investment company that invests on market terms both in venture capital and private equity funds, and directly in startups, scale-ups, and large industrial projects.",VC Firm,Finland,https://www.tesi.fi,Not limited to specific themes or sectors,Above €3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/finnish-industry-investment-ltd,[email protected],FI
