name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
70Ventures,https://www.eu-startups.com/investor/70ventures/,Revenue Accelerator for Early-Stage B2B Startups. 70V has finished it's active investment period and will continue providing acceleration and fund management services to our two current funds - 70Ventures Accel and Seed. 70V portfolio companies are growing rapidly and provide a wide range of appealing career opportunities.,Accelerator,Lithuania,https://www.70v.com,"SaaS, B2B, Marketplace, Sales",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/70ventures,[email protected],LT
Baltic Sandbox,https://www.eu-startups.com/investor/baltic-sandbox/,"Baltic Accelerator for SaaS and Fintech startups. Sustainable value acceleration partner for the Eastern European startups. Baltic Sandbox is not just an accelerator: we are a growing community. We are driven on a mission to help startups skyrocket, business angels to widen their competencies with hands-on practices, and investors not to run out of outstanding founders.",Accelerator,Lithuania,https://balticsandbox.eu,"Sustainability, Investment, FinTech, Financial Services, SaaS",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/baltic-sandbox-fund/,[email protected],LT
Contrarian Ventures,https://www.eu-startups.com/investor/contrarian-ventures/,"Contrarian Ventures are hands-on, community-focused and founders vetted European early-stage investors committed to net-zero. Contrarian Ventures backs talented entrepreneurs working on the most difficult problem – climate change. We invest early, we invest with conviction and we provide resources needed for fast growth.",VC Firm,Lithuania,http://cventures.vc/,"net zero, sustainability, eco friendly, greentech",€1.5M-€3M,Pre-Seed / Seed,https://www.linkedin.com/company/contrarian-ventures/,[email protected],LT
Practica Capital,https://www.eu-startups.com/investor/practica-capital/,Practica Capital is a dedicated Baltic VC focusing on investments in the Baltic and Baltic-origin ventures in Europe. They back great founders in their ambition in seed and selected pre-seed and A stages partnering with them as company builders.,VC Firm,Lithuania,https://www.practica.vc/,"cross-industrial, deeptech, biotech, regtech, spacetech, adtech",€1.5M-€3M,Pre-Seed / Seed,https://www.linkedin.com/company/practica-capital/,[email protected],LT
FIRSTPICK,https://www.eu-startups.com/investor/firstpick/,FIRSTPICK is a high-speed VC fund and an accelerator for tech startups in the Baltics. We aim to be the first pick of tech founders starting their journey. And the founders in our portfolio know that they always come first for our team.,Accelerator,Lithuania,https://firstpick.vc/,"Fintech,SaaS,deep tech,consumer market places",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/firstpickvc/,[email protected],LT
Founderheads,https://www.eu-startups.com/investor/founderheads/,"Boutique web3 incubator, accelerator, and VC with a founder mentality and hands-on approach. Their vision - is to fuel and support every future crypto unicorn globally.",Accelerator,Lithuania,https://founderheads.com,"Blockchain, Web3, crypto, DeFi",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/founderheads/,[email protected],LT
Iron Wolf Capital,https://www.eu-startups.com/investor/iron-wolf-capital/,Early stage VC fund based in Vilnius and London investing in teams with innovative ideas and global aspiration. Our sights are firmly set on funding the most promising and ambitious startups in the region.,VC Firm,Lithuania,https://www.ironwolfcapital.com,"AI, Deep Tech, artificial intelligence",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/ironwolfcapital,[email protected],LT
Baltic Sandbox Ventures,https://www.eu-startups.com/investor/baltic-sandbox-ventures/,Baltic Sandbox Ventures is a venture capital business that only invests in early-stage deep technology and life science solutions.,VC Firm,Lithuania,https://balticsandbox.ventures/,"deeptech, life science, dual-use technologies, AR, VR & XR",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/baltic-sandbox-ventures/,[email protected],LT
Coinvest Capital,https://www.eu-startups.com/investor/coinvest-capital/,Coinvest Capital invests in start-ups and companies undergoing business development and growth with groups of business angels.,VC Firm,Lithuania,http://coinvest.lt,"GreenTech, ClimateTech, EnergyTech, Life Sciences & MedTech, DeepTech, Big Data & Artificial Intelligence, Space, Aviation & Other Transport solutions, Defence, Deterrence & Dual-Use",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/koinvesticinis-fondas,[email protected],LT
Open Circle Capital,https://www.eu-startups.com/investor/open-circle-capital/,"Open Circle Capital is an early-stage venture capital fund which focuses on innovative technology startups. We are interested in technology companies in the fields of ICT, robotics and high-tech. We favor teams of professionals comprised or led by serial entrepreneurs with past growth, fundraising and/or exiting experience.",VC Firm,Lithuania,https://www.opencirclecapital.lt/,"IoT, hardware, AI, energytech, fintech, eCommerce",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/18294277/admin/,[email protected],LT
Cats.vc,https://www.eu-startups.com/investor/cats-vc/,We invest in promising cutting edge tech companies from Europe scaling to the moon. They are generation Y professionals sourcing and closing deals for top tier angels from across Europe.,VC Firm,Lithuania,https://cats.vc/,"FinTech, Information Technology, SaaS, Software, MedTech, eSports, Edtech",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/cats-vc/,[email protected],LT
Willgrow,https://www.eu-startups.com/investor/willgrow/,"Willgrow is a venture capital investment firm arising from a first-generation family office in the Baltics. Their principals have founded and run a successful multi-billion logistics business. Willgrow is an active investor in private equity, venture capital, credit funds, real assets, and promising companies worldwide. They are long-term investors with decades of entrepreneurial experience",VC Firm,Lithuania,https://willgrow.com,"logistics, transport, proptech, supply chain",€1.5M-€3M,Pre-Seed / Seed,https://www.linkedin.com/company/willgrow-uab,[email protected],LT
Business Angels Fund,https://www.eu-startups.com/investor/business-angels-fund/,"BAF is a venture capital firm which invests in startups, early stage companies and SMEs in Baltic region. Business Angel Fund's investment size varies between 50k and 600k EUR. BAF invests along with Business Angels same conditions .",VC Firm,Lithuania,https://angelsfund.eu/,"AI, energy tech, greentech, healthtech, fintech, artificial intelligence",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/llp-business-angels-fund-i-k-b-verslo-angel-fondas-i/,[email protected],LT
Equite,https://www.eu-startups.com/investor/equite/,"Equite is a private multi-asset alternative investment firm that invests in potential small and medium-size companies. We provide that early boost to passionate people with great new business ideas. As active partners with strategic vision and experience on-the-ground, we are always there for our companies in their decisive moments, helping them lay foundations for long-term success in terms of talent, business model, customers and more.",VC Firm,Lithuania,https://equite.lt/,"greentech, sustainability, proptech, fintech",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/equite-lt/,[email protected],LT
WeChange.group,https://www.eu-startups.com/investor/wechange-group/,WeChange.group is Investing in projects that change things for the better. They focus on the online and ecommerce sector.,VC Firm,Lithuania,https://wechange.group/,"eCommerce, B2C, apps",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/wechange-group/,[email protected],LT
Kolas Ventures,https://www.eu-startups.com/investor/kolas-ventures/,Kolas Ventures is a venture club specializing in investments in growth-stage IT companies. They invest from $500K in late seed and Round A startups.,VC Firm,Lithuania,https://kolas.vc,"IT, deeptech, SaaS, business intelligence, gaming, AI",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/kolos-vc/,[email protected],LT
Circle Venture Capital,https://www.eu-startups.com/investor/circle-venture-capital/,"Circle Venture Capital provides funding assistance and support in exchange for minor ownership to businesses. They provide seed funding and angel capital in the range of EUR 50.000 to EUR 300.000 to early stage, high-potential startup companies",VC Firm,Lithuania,http://www.circle.vc,"Business to Business solutions, Artificial Intelligence, SaaS and HR-Tech products",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/circle-venture-capital,[email protected],LT
ScaleWolf,https://www.eu-startups.com/investor/scalewolf/,ScaleWolf is a venture capital fund and an allied technology accelerator program focusing on dual use technologies. ScaleWolf is first of its kind venture capital fund and an allied technology accelerator program focusing on dual use technologies that can cater to defense as well as commercial applications simultaneously.,VC Firm,Lithuania,https://www.scalewolf.vc/,"C2C, deeptech, dual use technology, defensetech",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/scalewolf/about/,[email protected],LT
