name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
Capsa Vida,https://www.eu-startups.com/investor/capsa-vida/,"Capsa Vida is a corporate venture capital firm of Alimentaria Peñasanta SA. It focuses on investments in innovative foodtech projects. CAPSA VIDA is a corporate venturing company investing in innovative projects for a healthier, sustainable, and tastier future of food, with a focus on functional nutrition and DMB ingredient to reduce sugar intake.",Corporate VC,Spain,https://capsavida.com/,"Venture Capital, Investment Management, FoodTech, Investing",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/capsa-vida/,[email protected],ES
Enagas Emprende,https://www.eu-startups.com/investor/enagas-emprende-2/,"Enagas Emprende is a corporate venture capital that invests in startups and innovative technologies in the energy transition sector with a specialization on renewable gases, sustainable mobility, energy efficiency, digitalisation, and cleantech. Enagas Emprende was founded on 2016 and is headquartered in Madrid, Spain.",Corporate VC,Spain,https://emprende.enagas.es/,"Business Development, CleanTech, Energy, Renewable Energy, Sustainability, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/enag%C3%A1s-emprende/,[email protected],ES
FI Nvest,https://www.eu-startups.com/investor/fi-nvest/,FI Nvest is an investment vehicle that invests in startups. FI Group is a global consulting company specializing in managing R&D tax reliefs and grants to finance innovation for companies worldwide. The FI Group is a Global Consulting Company specialising in the management of funding incentives such as R&D Tax Reliefs and R&D Grants. FI Group helps companies finance innovation and secure funding for their Research and Development (R&D) activities through the comprehensive management of R&D Grants and Tax incentives.,Corporate VC,Spain,https://es.fi-group.com/servicio/fi-nvest/?lang=en,"Finance, Financial Services, Funding Platform, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://linkedin.com/company/figroup,[email protected],ES
Capital Energy Quantum,https://www.eu-startups.com/investor/capital-energy-quantum-2/,"Capital Energy Quantum are into promotion of wind & photovoltaic energy and also renewable energy. Capital Energy is the first 100% renewable energy company in the Iberian Peninsula, offering photovoltaic and wind energy solutions in over 1000 municipalities. We are a Spanish company with more than 20 years of experience in the energy sector. We promote sustainability through renewables, storage and self-consumption.",Corporate VC,Spain,https://www.capitalenergy-quantum.com/,"Renewable Energy, Independent Power Producer, Project Finance, Offshore Wind , Wind farm",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/capitalenergy/,[email protected],ES
LLYC Venturing,https://www.eu-startups.com/investor/llyc-venturing/,"LLYC Venturing is LLYC's corporate venture initiative to support the entrepreneurial ecosystem through investment in startups in the communication, marketing and public affairs sectors.",Corporate VC,Spain,https://www.llycventuring.com/,"Funding Platform, Venture Capital, Public Relations. Communications Services",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/llyc/,[email protected],ES
Adevinta Ventures,https://www.eu-startups.com/investor/adevinta-ventures/,"We aim to take minority stakes in European consumer facing startups that can shape the future of marketplaces. Our primary investment areas are proptech, fintech, future of work, education and mobility among others. We look for aspiring category leaders with tangible traction, a potential to scale beyond their domestic market, and which we can support with more than financial resources. Our sweet spot is Series A and B.",Corporate VC,Spain,https://www.adevinta.com/ventures/,"Venture Capital, Internet, Marketplace, Platforms, Investment",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/adevinta,[email protected],ES
Cuatrecasas Ventures,https://www.eu-startups.com/investor/cuatrecasas-ventures/,"Cuatrecasas Ventures is a Investment vehicle in specialized startups in the legaltech field.Cuatrecasas is an international law firm firmly established in Spain, Portugal, and Latin America, with a multidisciplinary and diverse team of over 1,600 professionals from 24 nationalities.",Corporate VC,Spain,https://www.cuatrecasas.com/en/global/venture-capital-1,"Business law, Legal, Lawyers, Law Practice",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/cuatrecasas/,[email protected],ES
Cognitive Corporate Finance,https://www.eu-startups.com/investor/cognitive-corporate-finance-2/,"Cognitive Corporate Finance is a cutting-edge, technology-enhanced, Big Data-powered third millennium merchant advisory firm Through an intimate knowledge of investors’ needs, as well as through unparalleled contacts, we bring our clients the most relevant advice, the optimal financial solution and the best and fastest service in finding capital or strategic partners for their corporate requirements",Corporate VC,Spain,http://cognitivecf.com/,"Finance, Financial Services, Health Care, Information Technology, Internet, Real Estate, Software, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/2232040/admin/,[email protected],ES
Cognitive Corporate Finance,https://www.eu-startups.com/investor/cognitive-corporate-finance/,"Cognitive Corporate Finance is a cutting-edge, technology-enhanced, Big Data-powered third millennium merchant advisory firm Through an intimate knowledge of investors’ needs, as well as through unparalleled contacts, we bring our clients the most relevant advice, the optimal financial solution and the best and fastest service in finding capital or strategic partners for their corporate requirements",Corporate VC,Spain,http://cognitivecf.com/,"Finance, Financial Services, Health Care, Information Technology, Internet, Real Estate, Software, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/2232040/admin/,[email protected],ES
Popular Impact Fund,https://www.eu-startups.com/investor/popular-impact-fund/,"Popular Impact Fund is a Corporate Venture Capital.Popular, Inc. is a leading financial holding company with operations in Puerto Rico, the US, and the Caribbean. It offers a variety of banking services, including retail, mortgage, and commercial banking, along with leasing and insurance services.",Corporate VC,Spain,https://www.popular.com/en/impact-fund,"Banking, Auto Financing, Mortgage, Insurance, Investment",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/banco-popular-de-puerto-rico,[email protected],ES
Avançsa,https://www.eu-startups.com/investor/avancsa/,"Private equity arm of Generalitat de Catalunya .gencat.cat is the online platform for the Generalitat de Catalunya, offering a range of services including information, social networking, and government regulations. AVANÇSA is a public entity in charge of promoting the Catalan business fabric through public-private collaboration. Its objective is to encourage and develop the growth and consolidation of companies that provide added value and differentiation, that are sustainable and that generate quality employment.",Corporate VC,Spain,https://avancsa.gencat.cat/ca/inici,"Information, Social networking, Government regulations, Sustainable",0-€100k,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/avancsa/,[email protected],ES
Fotowatio Renewable Ventures,https://www.eu-startups.com/investor/fotowatio-renewable-ventures/,"Fotowatio Renewable Ventures is providing comprehensive renewable energy solutions across the globe. We believe in improving energy performance and competitiveness and transforming these solutions into the most economic, sustainable and accessible options for our clients, investors, governments and, of course, users. We believe that the use of renewable energy is the key to our future. The transformation of the energy market, and the increasing shift towards sustainability, will positively impact mankind at all levels, socially, environmentally and economically.",Corporate VC,Spain,http://frv.com,"Clean Energy, Energy, Renewable Energy, Solar",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/fotowatio/,[email protected],ES
ICF Capital,https://www.eu-startups.com/investor/icf-capital/,"ICF Capital is a venture and growth capital management firm from ICF. ICF is a public financial institution founded in 1985 and owned by the Government of Catalonia. Our mission is to foster and improve access to funding for companies that operate in Catalonia in order to contribute to the growth of the region's economy while complementing the private financial sector. ICF provides funding to Catalan companies and entrepreneurs. They assist them in their development and growth, generating value for society at large.",Corporate VC,Spain,http://www.icf.cat/es/productes-financers/index.html?BotoOp=capital,"Banking, Finance, Financial Services, Venture Capital, Financing, Loans",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/institut-catala-de-finances/,[email protected],ES
Telefónica Open Innovation,https://www.eu-startups.com/investor/telefonica-open-innovation/,"Telecommunications, Digital Technology, Big Data, Machine-to-machine",Corporate VC,Spain,https://www.telefonica.com/en/sustainability-innovation/innovation/open-innovation-programme/,"Telecommunications, Digital Technology, Big Data, Machine-to-machine",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/telefónica,[email protected],ES
Telefónica Innovation Ventures,https://www.eu-startups.com/investor/telefonica-innovation-ventures/,"Telefónica Innovation Ventures is Telefónica’s corporate venture vehicle that invests and builds strategic partners aligned with Telefónica’s global strategy. It invests directly in tech startups or through a network of leading venture capital funds in which TIV participate as a limited partner in key markets for Telefónica. Currently, its portfolio is formed of 10 startups invested directly and more than 80 startups invested through 12 Venture Capital funds. It has offices in Silicon Valley and Madrid, with an investment scope focused on Europe, the United States, Israel and, Latin America.",Corporate VC,Spain,https://www.telefonica.com/es/sostenibilidad-innovacion/innovacion/telefonica-ventures/,"Artificial Intelligence (AI), Cloud Data Services, Cyber Security, Financial Services, Internet of Things",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/telef%C3%B3nica/,[email protected],ES
GENESIS Tech Transfer Boost,https://www.eu-startups.com/investor/genesis-tech-transfer-boost/,"GENESIS Tech Transfer Boost es un vehículo de inversión creado en 2022 y gestionado por la consultora GENESIS Biomed. GENESIS Biomed is a consulting company offering services in biopharmaceutical, biotechnological, medical devices, in vitro diagnostic, foodtech, nutraceutical, and cosmetic sectors. Founded in 2017, they provide consulting and invest in projects.",Corporate VC,Spain,https://genesis-biomed.com/es/genesis-tech-transfer-boost,"Investment Management, Investing, Fundraising, Legal Advise",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/genesis-tech-transfer-boost/,[email protected],ES
Cemex Ventures,https://www.eu-startups.com/investor/cemex-ventures-2/,"Cemex Ventures is a corporate venture capital arm of Cemex, that mainly focuses on urban development, new construction trends and technologies, improving connectivity within the construction ecosystem and reinforcing project finance resources. The firm also provides with an open and collaborative platform to lead the evolution of the construction industry by engaging startups, entrepreneurs, universities and other stakeholders to shape tomorrow's value ecosystem. It also offers incubator and accelerator services within the construction industry and technology partnerships. Additionally, it provides global and local network to an established startup in the construction ecosystem that will help scale their business.",Corporate VC,Spain,http://www.cemexventures.com/,"Venture Capital, Cleantech, Sustainability, Investment, Construction revolution",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/cemexventures/,[email protected],ES
Bankinter,https://www.eu-startups.com/investor/bankinter/,"Bankinter is an innovative Spanish commercial bank. From an investment perspective, Bankinter's Venture Capital team and Fundación Innovación Bankinter jointly develop a program called Venture Capital Program, focused on identifying and investing in high potential startups using the bank's resources. The program has been active since 2013, and from that moment it has already invested in more than 40 startups. In addition to the investment itself, the program tries to add value to the companies with which it interacts through the sharing of experiences and best practices.",Corporate VC,Spain,http://www.bankinter.com/,"Apps, Banking, Customer Service, Finance, Financial Services, FinTech",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/bankinter,[email protected],ES
AXIS,https://www.eu-startups.com/investor/axis/,AXIS is a venture capital subsidiary of the ICO Group.Instituto de Crédito Oficial (ICO) provides a comprehensive range of financial products and services to support the investment projects and liquidity needs of self-employed individuals and small to medium-sized enterprises.,Corporate VC,Spain,https://www.ico.es/en/web/axis/ico/nuestros_fondos,"Banking, Funding, Investment, Finance",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/instituto-de-credito-oficial,[email protected],ES
Cobo Ventures,https://www.eu-startups.com/investor/cobo-ventures/,"Cobo Ventures operates as an investment arm of Cobo.Cobo is a leading digital asset custody technology provider trusted by over 500 institutional clients worldwide. They offer a comprehensive range of services including custodial wallets, MPC wallets, smart wallets, wallet as a service and DeFi tools.",Corporate VC,Spain,https://cobo.com/ventures,"Digital Currency, Fintech, Blockchain, Bitcoin, Cryptocurrency",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/cobo-official,[email protected],ES
Optare Ventures,https://www.eu-startups.com/investor/optare-ventures/,"Corporate Venture-Capital from Optare Solutions.Optare Solutions is a leading system integrator specializing in OSS/BSS systems for Telecom Operators and Service Providers. With over 130 employees and offices in Spain and Mexico, Optare offers expert consulting, implementation, support, and training.",Corporate VC,Spain,http://optaresolutions.com,"Startup investment, Startup acceleration, Strategy, Solutions, Digital Transformation",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/optare-ventures,[email protected],ES
HOTUSA Ventures,https://www.eu-startups.com/investor/hotusa-ventures/,"Hotusa Ventures is a corporate venture-capital fund run by Grupo Hotusa, a business initiative committed to helping entrepreneurs build technological companies oriented towards the tourist industry, by investing financial resources and strategic development abilities. They are looking for budding companies and projects that show potential and the possibility for long-term success, with emphasis on possible synergies with their core business. They offer you their experience in the sector and access to an extensive network in the travel and accommodation sector, to achieve success. They know that different paths lead to building a lasting company and this is why they help you achieve focus in your business vision and consolidate your company, with personalised, attentive and fast support. Work, creativity and innovation all form part of Hotusa Ventures.",Corporate VC,Spain,http://www.hotusaventures.com/en/,"Startups, Venturecapital, Travel, Finance",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/9196041?trk=tyah&trkInfo=tarId%3A1420623285242%2Ctas%3Ahotusa%20ventur%2Cidx%3A1-1-1,[email protected],ES
Amadeus Ventures,https://www.eu-startups.com/investor/amadeus-ventures/,"Amadeus is a transaction processor for the global travel and tourism industry. We make the experience of travel better for everyone, everywhere by inspiring innovation, partnerships and responsibility to people, places and planet. Our technology powers the travel and tourism industry. We inspire more connected ways of thinking, centered around the traveler.",Corporate VC,Spain,http://www.amadeus.com,"Air Transportation, Hotel, Tourism, Travel, IT",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",http://www.linkedin.com/company/amadeus,[email protected],ES
Prosegur,https://www.eu-startups.com/investor/prosegur/,"Prosegur is a multinational company that offers security solutions and services, tailored to the needs of its customers. The company offers services and solutions focused on surveillance, logistics securities and cash management, technology, consulting, cybersecurity, electronic security, fire protection, and alarms. The company’s surveillance services include security consulting, airport security, security for major events, continuous monitoring, dynamic monitoring, geolocation and GPS, freight protection, and monitoring of mobile control centers. Prosegur’s cash management bank branches cover transportation and processing, planning, and outsourcing of cashiers and multiagency. Its ATM management services include planning, loading, monitoring, and maintenance of first and second level systems. It offers international and local transportation of currency, precious metals, and rated load.

The company’s technology business activities include design, installation, and maintenance of integrated security systems and fire protection systems. Its offer in this area takes shape through specialized services such as electronic security systems, fire protection systems, advanced security services control centers, alarm receiving centers, and systems integration. Prosegur is also focused on customized installation of projects, risk assessment and regular checkups, technical alarms for claims automation, perimeter security, immediate intervention services, and location of people and vehicles. In addition to its main services, the company also invests in and works with startups.",Corporate VC,Spain,http://www.prosegur.com,"Cyber, Logistics, Retail, Comprehensive Security Solutions",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",http://www.linkedin.com/company/prosegur,[email protected],ES
Repsol Energy Ventures,https://www.eu-startups.com/investor/repsol-energy-ventures/,"Repsol Energy Ventures is the venture capital arm of integrated global energy company Repsol. We are a strong multi energy company that creates value in an integrated, diversified, and sustainable way to promote progress in society. We leverage our past experience to be present in the future of energy.",Corporate VC,Spain,http://www.repsol.com,"Finance, Financial Services, FinTech, Sustainability",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/repsol,[email protected],ES
Wayra,https://www.eu-startups.com/investor/wayra/,"Wayra is a globally connected and technological open innovation hub in the world. We currently operate in 10 countries: Argentina, Brazil, Chile, Colombia, Germany, Mexico, Peru, Spain, the United Kingdom, and Venezuela. Through Telefónica our global presence allows us to be at the helm of innovation, shoulder to shoulder with driven entrepreneurs and in a position to engage the right partners and leaders of industries for business. Our mission is clear, to connect innovators with Telefónica and generate joint business opportunities. We are the interface between Telefónica and entrepreneurial ecosystems across the globe because innovation makes good business sense.",Corporate VC,Spain,https://www.wayra.com,"Business Development, Incubators, Innovation Management",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/wayra,[email protected],ES
Peninsula Open Innovation,https://www.eu-startups.com/investor/peninsula-open-innovation/,"Peninsula Open Innovation is an investment management firm that develops business units and initiates corporate venture-building procedures. We help companies accelerate their innovation cycles. At Peninsula we are an open innovation consultancy, where we help you explore the environment to design and accelerate your innovation projects.",Accelerator,Spain,https://peninsula.co/,"Business Development, Financial Services, Venture Capital, Lending, Investments",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/peninsula-corp/,[email protected],ES
Orizont,https://www.eu-startups.com/investor/orizont/,Orizont is an accelerator for agrifood companies. We are the bridge between startups and leading companies in the agri-food sector with innovation challenges in Navarra. We are an accelerator of early stage companies within the agrifood sector.,Accelerator,Spain,http://www.orizont.es/,"FoodTech, Agro, Entrepreneurs, Agri-Food Sector, Financing",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/orizont,[email protected],ES
Star Startups,https://www.eu-startups.com/investor/star-startups/,"Building the Innovation Ecosystem. We apply our methodology and AI to create successful companies whatever your moment: From 0-Spin off-Entrepreneur. We create successful companies. At STARS we have helped more than 500 entrepreneurs find their way, get to know themselves better and develop profitable businesses.",Accelerator,Spain,https://itsmystar.com,"Entrepreneurship, Investment, Financing, Mentoring, Training",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/starstartups/,[email protected],ES
Stackscale,https://www.eu-startups.com/investor/stackscale/,"We are a IaaS and Private Cloud company based in Spain and The Netherlands. Stackscale’s team has more than 15 years of experience in the web hosting industry. Our products are carefully designed to meet the needs of medium to big consumers of computing resources, as well as all kinds of IT integrators.",Accelerator,Spain,https://www.stackscale.com,"Cloud Computing, Cloud Infrastructure, Cloud Management, Flash Storage, IaaS",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/stackscale/,[email protected],ES
SportBoost,https://www.eu-startups.com/investor/sportboost/,"SportBoost it is an accelerator and co-investment platform specializing in sport, innovation, and technology. Accelerator and incubator of startups linked to the world of sport with the aim of turning them into leading companies. Accelerator and incubator for startups linked to the world of sport with the aim of turning them into leading companies in their sector.",Accelerator,Spain,http://www.sportboost.es,"Consulting, Sport, Entrepreneurship, Investing, Innovation",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/sportboost,[email protected],ES
Spain Foodtech,https://www.eu-startups.com/investor/spain-foodtech-2/,"Spain Foodtech aims to support the construction and development of solid spanish startups. At Eatable Adventures we believe startups are leading the way creating solutions to transform how FOO. It is a unique 6-month program, with a personalized work plan for each startup, using a first-class work methodology, focused on guaranteeing the success of the startup in the market and obtaining the necessary investment for its correct development.",Accelerator,Spain,https://www.spainfoodtech.es,"Business Consulting, Services, Food, beverage",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/showcase/spain-foodtech,[email protected],ES
Spain Foodtech,https://www.eu-startups.com/investor/spain-foodtech/,"Spain Foodtech aims to support the construction and development of solid spanish startups. At Eatable Adventures we believe startups are leading the way creating solutions to transform how FOO. It is a unique 6-month program, with a personalized work plan for each startup, using a first-class work methodology, focused on guaranteeing the success of the startup in the market and obtaining the necessary investment for its correct development.",Accelerator,Spain,https://www.spainfoodtech.es,"Business Consulting, Services, Food, beverage",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/showcase/spain-foodtech,[email protected],ES
Okuri Ventures,https://www.eu-startups.com/investor/okuri-ventures/,"Okuri Ventures offers counseling, training, and investment solutions to help entrepreneurs and startups develop their businesses. Okuri Ventures contributes to the development of businesses through: Advisory services, helping entrepreneurs and companies with their strategic plan and implementation, usually through interim management and sweat equity.",Accelerator,Spain,http://www.okuriventures.com,"Management consulting, Advisory, Incubator startups, Venture Capital, Private Equity Principals",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/okuri-ventures,[email protected],ES
Social Nest Foundation,https://www.eu-startups.com/investor/social-nest-foundation/,"Social Nest Foundation is an incubation project that supports social entrepreneurs. We catalyze the economic stakeholders in order to solve social and environmental challenges. We are a global platform supporting entrepreneurs, corporates, governments and investors with needed resources, opportunities and tailored guidance so they can create solutions to the world's most pressing challenges.",Accelerator,Spain,http://socialnest.org/,"Social enterprises, Environmental sustainability, Impact investing, Consulting, Non Profit",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/socialnest/,[email protected],ES
Nodriza Tech,https://www.eu-startups.com/investor/nodriza-tech/,"Venture Builder in Zaragoza. We create and accelerate technology companies. We have come on our own to transform the world. With the NODRIZA tech Method, our companies and the people on the team grow exponentially.",Accelerator,Spain,https://nodrizatech.com/,"Tecnology, Venture builder, Technological corporate, IT Consulting",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/nodriza-tech/,[email protected],ES
SEK Lab EdTech Accelerator,https://www.eu-startups.com/investor/sek-lab-edtech-accelerator-2/,Is the first EdTech Accelerator for Startups that innovate in education based in Spain with global focus. Part of SEK Educational Group. An education group that born in Madrid in 1892 with 12 Interntional Schools and the Camilo Jose Cela University since 2000. In 2015 we launched SEK Lab Edtech Accelerator. We were pioneers launching and acceleration program to look for the top edtech in Spain and around the world to follow our leadership in innovation in education.,Accelerator,Spain,http://seklab.es/,"3D Printing, Artificial Intelligence (AI), Continuing Education, E-Learning, EdTech",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/sek-lab-edtech-accelerator,[email protected],ES
