name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
UCB Ventures,https://www.eu-startups.com/investor/ucb-ventures/,"UCB Ventures is a €150 million strategic corporate venture fund. UCB is a global biopharmaceutical company focused on neurology and immunology disorders, driven by innovative science to enhance patient lives worldwide. We work closely and forge strong connections with patients, caregivers, health care professionals and other stakeholders who know the challenges of these diseases and where the unmet needs are found all too well.",Corporate VC,Belgium,https://www.ucbventures.com/,"Neurology, Immunology, Healthcare Innovation, Pharmaceutical Manufacturing",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/ucb-pharma/,[email protected],BE
FF2032,https://www.eu-startups.com/investor/ff2032/,FF2032 is a Corporate Venture Capital Fund powered by Lotus Bakeries investing in later stage ventures within the food sector. FF2032 is Lotus Bakeries’ corporate venture fund focused on the broader food & drinks space. We provide minority growth equity to support top-notch entrepreneurs to significantly scale their business.,Corporate VC,Belgium,https://www.FF2032.com,"FoodTech, Innovative products, Technologies, Investment, Sustainability, Entrepreneur",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/ff2032/,[email protected],BE
VERSO Capital,https://www.eu-startups.com/investor/verso-capital/,"Dedicated independent Merchant Banking Boutique and UHNW Advisory firm, founded by a former Swiss Private Banker. Exclusively working with international UHNW and Institutional Clients on transactions of at least USD 100mio. Verso Capital is a boutique merchant banking and financial services firm with its headquarters in Luxembourg, in Europe. Exclusively catering to pre-selected Institutional, Corporate and UHNW Client Accounts.",Corporate VC,Belgium,https://www.versoholdings.com/,"Clean Energy, CleanTech, EdTech, Enterprise Software, Financial Services",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/versocapital/?originalSubdomain=de,[email protected],BE
Aliaxis Ventures,https://www.eu-startups.com/investor/aliaxis-ventures/,Aliaxis Ventures operates as a venture arm of Aliaxis group.Aliaxis is a global leader in advanced piping systems providing sustainable solutions for water and energy challenges worldwide.,Corporate VC,Belgium,https://aliaxis.com/who-we-are/aliaxis-ventures/,"Plastics, Plastic pipes, fittings, Marine, Mining",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/aliaxis,[email protected],BE
EIB Global,https://www.eu-startups.com/investor/eib-global/,"EIB Global is the arm of the European Investment Bank for activities outside the European Union. EIB Global supports climate action, economic growth, and development.",Corporate VC,Belgium,https://www.eib.org/en/global/index.htm#,"Banking, Finance, Investment, Lending",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/european-investment-bank,[email protected],BE
FNX Ventures,https://www.eu-startups.com/investor/fnx-ventures/,"Venture capital firm partnering at (pre)seed stage with entrepreneurs in Benelux, France, and Germany active in (cyber)security, protection tech, dual technologies, and new materials. FNX has been launched by FN Browning Group (a leading company in the defence sector) and Wallonie Entreprendre (a financial holding company and Venture Capital tech investor). At FNX, it's not just about financial investment. The fund is committed to empowering startups with a comprehensive support system. Leveraging FN Browning Group's deep technical know-how and cutting-edge technological expertise, it offers startups unparalleled access to markets, key customer insights, and the latest business trends.",Corporate VC,Belgium,http://www.fnx.vc,"Cyber Security, Dual Tech, Protection Tech, Safety Tech",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/fnxvc,[email protected],BE
PARSEC Accelerator,https://www.eu-startups.com/investor/parsec-accelerator/,"PARSEC Accelerator provides start-ups and SMEs with the necessary resources to develop and launch new Earth Observation based products. The comprehensive acceleration programme is offering a total of €2.5 Million euro equity-free funding, alongside coaching, training and market entry support. The accelerator focuses on three emerging sectors.",Accelerator,Belgium,https://parsec-accelerator.eu/,"Professional Services, Training, Education, Coaching, Funding",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/showcase/parsec-accelerator/,[email protected],BE
Novalis Biotechnology Incubation,https://www.eu-startups.com/investor/novalis-biotechnology-incubation-2/,"Novalis Biotech Incubation is an early-stage venture capital fund that invests in biotechnology and life sciences related companies. Focusing on enabling technologies in healthcare, such as digital health, diagnostics, genomics and bio-informatics. We focus on early-stage start-ups, from (pre-)seed stage to series A, and support their evolution by providing funding, sharing our professional and academic connections, and help to shape the business strategy in order to create value for all stakeholders.",Accelerator,Belgium,https://noval.is,"Biotechnology, Life Science, Venture Capital, Biotechnology, Financial Services",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/novalis-biotech,[email protected],BE
symbIoTe,https://www.eu-startups.com/investor/symbiote/,Targeting IoT platform owners to join the symbIoTe ecosystem. symbIoTe (symbiosis of smart objects across IoT environments) proposes an Open Source IoT interoperability middleware to remedy the fragmented IoT market. This middleware provides an abstraction layer for a “unified view” on various platforms and their resources so that platform resources are transparent to application designers and developers.,VC Firm,Belgium,https://www.symbiote-h2020.eu/,"Internet of Things, Interoperability, Middleware, IT Services, IT Consulting",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/h2020-symbiote,[email protected],BE
Lab Box,https://www.eu-startups.com/investor/lab-box-2/,Lab Box is a great Belgian start-up studio focusing on the future of mobility. Lab Box has the ambition to promote and develop new mobility solutions that will make cities more liveable and enjoyable in the future. Belgium is one of the most congested countries in the world. This is one of the reasons why Lab Box decided to make this small but complex piece of land its living laboratory.,Accelerator,Belgium,https://www.lab-box.com/,"Information Technology, SaaS, Software, Mobility, Automotive",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/lab-box,[email protected],BE
Industrya,https://www.eu-startups.com/investor/industrya/,"Industrya is a hands-on investment fund that operates exclusively in the Industry 4.0, energy and new materials sectors. We are a hands-on investment fund that invests in industrial start-ups and scale-ups by giving them access to a national and international network of technical and financial expertise, markets, customers and industrial partners. We invest in the bold and innovative start-ups that shape industry and the world of tomorrow.",VC Firm,Belgium,https://www.industrya.com,"Industry 4.0, Energy, New materials, Funds, Trusts",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/industrya,[email protected],BE
Hartwood,https://www.eu-startups.com/investor/hartwood/,"Hartwood is a multi-specialist consulting group, accelerating the growth of its companies. Partner & Business Accelerator Group of entrepreneurs and ecosystem of innovative companies. We support extraordinary entrepreneurs, women and men who invent a better future. We develop remarkable projects and accelerate French companies to make them the leaders of tomorrow.",Accelerator,Belgium,http://hartwood.eu/,"Consulting, Professional Services, Entrepreneurship, Financing, FinTech",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/hartwood.eu/,[email protected],BE
IHUB,https://www.eu-startups.com/investor/ihub/,"iHub.eu is an Internet Innovation Network of accelerators. iHub gives space to technology startups. Located in the centre of Ghent, Belgium, iHub is an inspiring place where startups grow, innovate, connect and have fun doing so. Funky office space and co-working space available.",Accelerator,Belgium,https://www.ihub.be/,"Office space, Startups, Technology, Information, Internet",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/ihub-gent/,[email protected],BE
imec,https://www.eu-startups.com/investor/imec-2/,"Research center in nanoelectronics. Imec is a world-leading R&D and innovation hub in nanoelectronics and digital technologies. At times, we shape the future. Founded in 1984, imec quickly made its name as the leading research hub for advanced CMOS scaling. We will continue to shape the roadmap for the semiconductor industry for years to come.",Accelerator,Belgium,https://www.imec-int.com/en,"R&D, Nanoelectronics, Life sciences, Photovoltaics, Wireless communications",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/imec,[email protected],BE
imec,https://www.eu-startups.com/investor/imec/,"Research center in nanoelectronics. Imec is a world-leading R&D and innovation hub in nanoelectronics and digital technologies. At times, we shape the future. Founded in 1984, imec quickly made its name as the leading research hub for advanced CMOS scaling. We will continue to shape the roadmap for the semiconductor industry for years to come.",Accelerator,Belgium,https://www.imec-int.com/en,"R&D, Nanoelectronics, Life sciences, Photovoltaics, Wireless communications",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/imec,[email protected],BE
imec.istart,https://www.eu-startups.com/investor/imec-istart/,"The first investor and supporting partner to scale tech startups, ranked the no.1 accelerator linked to the University by UBI Global. Committed to supporting digital innovation and entrepreneurship in Belgium, the imec.istart business acceleration program supports entrepreneurs during the early development phase of their tech startup. This incubation takes a minimum of 12 months and is meant to assess the feasibility of the business proof-of-concept, prepare the (commercial) launch of the first product(s) and establish the startup to drive this commercialization together with the imec.istart corporate partners.",Accelerator,Belgium,https://www.imecistart.com/en,"Deep-Tech, SaaS, Agnostic, IoT",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/imec-istart/,[email protected],BE
Impact Shakers,https://www.eu-startups.com/investor/impact-shakers-2/,Impact Shakers is an impact ecosystem tackling societal and environmental challenges through inclusive entrepreneurship. Impact Shakers is a global impact ecosystem beating the odds. Our mission is to tackle complex societal challenges through inclusive entrepreneurship. We do this by working with entrepreneurs & investors. We innovate financing & tools and lobby for policy changes to create systemic change,Accelerator,Belgium,https://www.impactshakers.com/,"Program Development, Entrepreneurship, Investors, Innovate, Financing",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/impact-shakers/,[email protected],BE
Incubaid,https://www.eu-startups.com/investor/incubaid/,"Incubator focused primarily on helping to change our planet for the better through technology that supports decentralization. We believe doing good for the world and doing business can go hand in hand. We are building companies which will help to achieve an ambituous global goal. Make it possible for everyone in the world to have unlimited access to Education, Sustainable Internet, and Complementary Digital Currencies for less than 1% of their monthly salary.",Accelerator,Belgium,https://incubaid.com/,"Financial Services, Lending, Investments, Incubators",0-€100k,Pre-Seed / Seed,https://linkedin.com/company/incubaid,[email protected],BE
Boot Ventures,https://www.eu-startups.com/investor/boot-ventures/,"Boot Ventures is a startup studio based in Brussels that focuses on solving real-world problems with technology. Boot Ventures is a startup studio and seed stage venture capital company based in Brussels that focuses on solving real-world problems with technology. As the name ""Boot Ventures""​ indicates, our main activity is to bootstrap ventures.",Accelerator,Belgium,https://www.bootventures.com/,"Technology, Startups, Information, Internet",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/boot-ventures,[email protected],BE
B-Sprouts,https://www.eu-startups.com/investor/b-sprouts/,"B-Sprouts is an international Incubator and Accelerator. Co-founded in 2016 by Hugo Hanselmann and Florence Hoevers, B-Sprouts is based in Brussels at the heart of Europe. B-Sprouts aims to be a leading start-up program to foster a proactive community of international entrepreneurs and help launch successful start-up ventures.",Accelerator,Belgium,https://www.b-sprouts.com/,"Start-up Incubation, Start-up Acceleration, Innovation Consultancy, Venture Capital",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/b-sprouts,[email protected],BE
Beangels,https://www.eu-startups.com/investor/beangels/,"Beangels is a Financial Services Industry. We connect brilliant entrepreneurs with experienced investors. With over 25 years of experience and more than 480 active members, BeAngels has built one of the largest European networks of business angels. Through several investment plans, the network supports future Belgian and European start-ups at different stages of development and helps investors with varied profiles .",Accelerator,Belgium,http://www.beangels.be,"Financial Services, Coaching, Funding, Entrepreneurs",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/be-angels-s-a-/,[email protected],BE
Biotope,https://www.eu-startups.com/investor/biotope/,"Biotope is an incubator program for startups with impactful ideas in agri-food biotechnology. Biotope by VIB is an incubator program for impact agrifood biotech startup teams looking to impact people’s lives through innovation. Based in Flanders, we offer a stimulating environment where the leaders of tomorrow can strengthen both their business skills and technology in a personalized journey.",Accelerator,Belgium,https://biotope.sites.vib.be/en,"Biotechnology Researc, Investment, Financial Services, Agriculture",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/biotope-by-vib/,[email protected],BE
BlueHealth Innovation Center,https://www.eu-startups.com/investor/bluehealth-innovation-center/,"BlueHealth Innovation Center is driving the digital transformation of healthcare for Students. We support HealthTech entrepreneurs from the start. BlueHealth Innovation Center, acquired by imec.istart, stimulates innovation in healthcare through a 12-week support program where HealthTech entrepreneurs are prepared for their first investment.",Accelerator,Belgium,https://www.bhic.care/,"Healthcare, Healthtech, Startups, Innovation, Entrepreneurship",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/bhiccare,[email protected],BE
Junction Growth Investors,https://www.eu-startups.com/investor/junction-growth-investors/,They are an investment fund dedicated solely to energy transition. Their team is a junction of former entrepreneurs and investment professionals. They take on the challenges and complexities of energy transition shoulder to shoulder with entrepreneurs and founders.,VC Firm,Belgium,https://junctiongrowthinvestors.com,"Clean-Tech, Green-Tech, B2B SaaS, Prop-Tech",Above €3M,Series C & Beyond,https://www.linkedin.com/company/junction-growth-investors/,[email protected],BE
White Fund,https://www.eu-startups.com/investor/white-fund/,"White Fund is a Belgian medtech venture capitalist fund. Founded in 2019, it aims to support the pre-market stages of projects and the launch of sales, with an exit target of 5-8 years. The fund has a size of EUR 38 million, in order to finance about 10 projects. Investors in the fund include Business Angels, SFPI-FPIM, Invest For Jobs, Finance&Invest.Brussels, Noshaq, Ogeo Fund, Solidaris and CHU de Liège.",VC Firm,Belgium,http://whitefund.be/,"Med-Tech, Health-Tech, Bio-Tech, Life Sience",Above €3M,Series A/B,https://www.linkedin.com/company/whitefund,[email protected],BE
Agri Investment Fund,https://www.eu-startups.com/investor/agri-investment-fund/,Agri Investment Fund (AIF) is the private equity and venture capital fund of the group Boerenbond (Farmer’s Union) focusing on Ag-Tech and Agro-Food companies that contribute to a more sustainable agriculture and horticulture.,VC Firm,Belgium,http://www.aifund.be/en,"Food-Tech, Agri-Tech, Clean-Tech, Green-Tech",Above €3M,Series A/B,https://www.linkedin.com/company/agri-investment-fund/,[email protected],BE
Viralety Ventures,https://www.eu-startups.com/investor/viralety-ventures/,"Viralety is an adventure capital fund that invests in aspiring and passionate entrepreneurs with disruptive ideas determined to build companies with long-term worth. They aim to be a strong strategic partner throughout the first difficult steps of a startup's journey by investing mostly seed or even pre-seed capital for startup R&D, product development, and expansion while providing strategic guidance.",VC Firm,Belgium,http://www.viralety.com/,"Agnostic, Fin-Tech, SaAS, Marketplace, Med-Tech, Deep-Tech",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/viralety-ventures,[email protected],BE
Water Lemon Ventures,https://www.eu-startups.com/investor/water-lemon-ventures/,"Waterlemon Ventures is a family-backed venture capital fund investing in the most ambitious climate innovations. They invest in early-stage startups that demonstrate outstanding team dynamics, show acute market mastery, and develop scalable and innovative technology for the future.",VC Firm,Belgium,https://www.waterlemon.vc,"Ag-Tech, Bio-Tech, Clean-Tech, Food and Beverage, SaaS",€1.5M-€3M,Series A/B,https://www.linkedin.com/company/waterlemon-ventures,[email protected],BE
Lean FUND,https://www.eu-startups.com/investor/lean-fund/,"Lean FUND is a privately held seed and early stage investment fund managed by experienced entrepreneurs. On top of their first-round investment, they provide coaching from their integrated Lean REACTOR. Their vision is to spark a chain reaction of European innovation and fuel entrepreneurship from their base camp in Belgium.",VC Firm,Belgium,http://leanfund.com,"Food & Beverage, Marketplaces, SaaS, HR-Tech",0-€100k,Pre-Seed / Seed,http://www.linkedin.com/in/benoitlips,[email protected],BE
Novalis Biotechnology Incubation,https://www.eu-startups.com/investor/novalis-biotechnology-incubation/,"Novalis Biotech is an early-stage venture capital investor in life sciences. They welcome innovative concepts in healthcare and aim to support their development from the state of incorporation. Their investment focus is on “enabling technologies” in life sciences. They strongly believe in capital-light platform technology and close interaction with customers early in the life of the company. Focus areas include innovative research and manufacturing tools, bioinformatics, genomics, diagnostics, and digital health.",VC Firm,Belgium,https://noval.is,"Bio-Tech, Life Science, Med-Tech, Healthcare",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/novalis-biotech,[email protected],BE
PMV,https://www.eu-startups.com/investor/pmv/,"PMV provides venture capital – always in co-financing with the market – both at an early stage and to more mature companies. This may range from limited tickets – often in as convertible subordinated loans – to large capital tickets. PMV is different from many other capital providers. It has no pre-determined exit date and can therefore spend years working with your company to build its future. Moreover, it is an active but patient investor. PMV will try to meet your financing needs in the best possible way, taking into account both your needs and those of other stakeholders.",VC Firm,Belgium,http://www.pmv.eu/en,"Enterprise Software, Bio-Tech, Artificial Intelligence, IoT",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/pmv---doe-en-durfbedrijf,[email protected],BE
Verlinvest,https://www.eu-startups.com/investor/verlinvest/,"At Verlinvest they are passionate about growing brands that shine a light on issues and drive better consumption habits. They use patient, permanent capital to build businesses for the long-term. They invest across three core strategies: Growth, Platform, and Venture (via V3 Ventures).",VC Firm,Belgium,http://www.verlinvest.com,"Food and Beverage, Health Care, Lifestyle, Consumer-Tech, FMCG",0-€100k,Series C & Beyond,https://www.linkedin.com/company/1804789?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A1804789%2Cidx%3A1-1-1%2CtarId%3A1439853823901%2Ctas%3AVerlinvest,[email protected],BE
Ninepointfive,https://www.eu-startups.com/investor/ninepointfive/,"A venture capital fund with 35 mio Euro under management. A focused portfolio of corporate ventures built and accelerated with leading corporations. Governed at arms-length, but coached close to the heart: we share all the risks, upsides, and challenges of our ventures. They are independent, based on an equity partnership.",VC Firm,Belgium,https://www.ninepointfive.vc,"B2B SaaS, Food-Tech, Augmented Reality, Clean-Tech, Consumer",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/ninepointfive,[email protected],BE
EIT Digital Accelerator,https://www.eu-startups.com/investor/eit-digital-accelerator/,"They embody the future of innovation by mobilizing a pan-European multi-stakeholder open-innovation ecosystem of top European corporations, SMEs, startups, universities, and research institutes. Within this ecosystem, students, researchers, engineers, business developers, and investors address the technology, talent, skills, business, and capital needs of digital entrepreneurship. They build the next generation of digital ventures, products, and services, and nurture digital entrepreneurial talent. They help businesses and entrepreneurs stay at the frontier of digital innovation by providing them with technology, talent, and growth support.",VC Firm,Belgium,https://www.eitdigital.eu/accelerator/,"Deep-Tech, Clean-Tech, Med-Tech, Prop-Tech, Agnostic",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/eit-digital,[email protected],BE
Project Rise,https://www.eu-startups.com/investor/project-rise/,"As go-to strategic coaches with deep knowledge in driving robust concepts through go-to-market, product, tech innovation, and operations, they empower entrepreneurs in making fast informed decisions and finding the missing pieces of the puzzle. As investors, they bring their own capital and open access to their inner circle of trust to complete larger funding rounds.",VC Firm,Belgium,https://www.projectrise.vc/,"Software, Digital, Technology, SaaS,Marketplaces",0-€100k,Pre-Seed / Seed,,[email protected],BE
Impact Shakers,https://www.eu-startups.com/investor/impact-shakers/,"Impact Shakers are committed to building a more inclusive and diverse entrepreneurial ecosystem. Although talent may be equally distributed, opportunity is not. They focus on empowering the underestimated.",VC Firm,Belgium,https://www.impactshakers.com/,"Climate-Tech, Impact Infrastructure, Inclusion-Tech, Green-Tech",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/impact-shakers/,[email protected],BE
Lab Box,https://www.eu-startups.com/investor/lab-box/,They are building the future of mobility. Lab Box is focusing on the future of mobility with the ambition to develop new solutions that make mobility seamless and sustainable again and support them in their growth.,VC Firm,Belgium,http://Lab%20Box,"Information Technology, SaaS, Software, Mobility, Clean-Tech",€1.5M-€3M,Series A/B,https://www.linkedin.com/company/lab-box,[email protected],BE
Limburgse Reconversie Maatschappij,https://www.eu-startups.com/investor/limburgse-reconversie-maatschappij/,"LRM is a venture capitalist providing smart money, giving companies the necessary oxygen for growth. Additionally, they manage three business campuses and offer opportunities for entrepreneurs seeking industrial estates. On the former mine sites be-MINE and Terhills, they are accomplishing impressive transformations.",VC Firm,Belgium,http://www.lrm.be/en,"Biotechnology, CleanTech, Life Science, Prop-Tech, Deep-Tech",0-€100k,Pre-Seed / Seed,http://www.linkedin.com/company/49353,[email protected],BE
TCD Capital (ex TheClubDeal),https://www.eu-startups.com/investor/tcd-capital-ex-theclubdeal/,"At TCD Capital, from their offices in Brussels and Antwerp, Belgium, they don’t just invest in scale-ups; they invest in visions that redefine industries. As a premier venture capital fund, their ethos is grounded in nurturing the extraordinary potential of Series A scale-ups and guiding them through the pivotal transformations that shape their futures.",VC Firm,Belgium,https://tcd-capital.com/,"Biotechnology, Med-Tech, RProp-Tech, SaaS, SaaS",€1.5M-€3M,Series A/B,https://www.linkedin.com/company/tcd-capital/,[email protected],BE
Saffelberg Investments,https://www.eu-startups.com/investor/saffelberg-investments/,"Saffelberg Investments is an independent investment company with a 400 million EUR capital base. They focus on long-term investments by taking substantial minorities in fast-growing ventures through risk-bearing capital. Active across the globe, they participate in corporations operating in diverse sectors through equity and/or mezzanine financing. In recent years, Artificial Intelligence, Internet-of-Things, and Life Sciences have become key focus areas. Saffelberg Investments aims to accelerate company growth, create value, and provide better returns to entrepreneurs and all stakeholders. Therefore, they not only offer capital but also executive support and valuable expertise in many areas.",VC Firm,Belgium,http://www.saffelberg.com,"Deep-Tech, E-Commerce, IoT, Industry 4.0, SaaS, Med-Tech, Agnostic",Above €3M,Pre-Seed / Seed,http://www.linkedin.com/company/2994107,[email protected],BE
Akiles,https://www.eu-startups.com/investor/akiles/,"They created Akiles to provide long-term support to high-performing entrepreneurs in the development of their companies. They focus on growth capital, making minority investments in private companies seeking capital to expand their business, enter new markets, or finance acquisitions. They also help founders diversify their wealth in owner buyout transactions.",VC Firm,Belgium,http://www.akiles.be/,"Agnostic, E-Commerce, Prop-Tech",€1.5M-€3M,Series A/B,https://www.linkedin.com/company/akiles/about/,[email protected],BE
Monus,https://www.eu-startups.com/investor/monus/,"They are an independent investment firm with a 15 Mio capital base that supports entrepreneurs and managers to accomplish their growth ambitions. They are passionate about growing through innovation, disrupting the market, and having fun.",VC Firm,Belgium,https://monus.be/,"Agnostic, SaaS, Event Management, Marcom, Digital",0-€100k,Pre-Seed / Seed,,[email protected],BE
Entourage,https://www.eu-startups.com/investor/entourage/,"They invest in early stage B2B SaaS, prioritizing partnerships with strong founding teams that demonstrate initial traction. They can do tickets from €300K up to €2M and generally move fast. Hands-on when asked, sharing advice when needed, understanding when it is decided to ignore it all.",VC Firm,Belgium,https://www.entourage.io/,"B2B SaaS, Artificial Intelligence, Fin-Tech, SaaS",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/entouragevc/,[email protected],BE
