name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
Growth Tech Ventures,https://www.eu-startups.com/investor/growth-tech-ventures/,"GT Ventures is an international firm specializing in emerging technology sectors. With a global reach and local presence in key regions, we identify and fund high-growth technology companies. Our expertise lies in combining capital with emerging technology,Growth tech ventures was formed in 2019",VC Firm,Slovakia,https://www.gtventures.io,"technology, clean energy, batteries for vehicles, medical devices, telemedicine,, artificial intelligence",Above €3M,Series A/B,,[email protected],SK
Wanderer Capital,https://www.eu-startups.com/investor/wanderer-capital/,"The company was established with the aim of supporting startups in their initial phase of creation. The goal is to help develop startups, scale and attract new investors for development. We help founders to move the company towards their goal. We are part of building an organizational startup team with internal and external relations structure.",VC Firm,Slovakia,http://wanderercapital.com/,"SaaS, Cloud, MaaS, Cleantech, HRtech",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/wanderercapital/,[email protected],SK
G-Force,https://www.eu-startups.com/investor/g-force/,"Powered by Founders Factory, G-Force is a pre/seed investment program for mission-driven sustainability/climate-tech startups.G Force is a mission-driven company focused on solving climate change and creating a sustainable world for all. They offer a pre/seed investment program for sustainability and climate tech startups, providing capital and support to companies.",VC Firm,Slovakia,https://www.usegforce.com,"Clean Energy, CleanTech, FinTech, GreenTech, Renewable Energy, Sustainability",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/usegforce/,[email protected],SK
Zee Prime Capital,https://www.eu-startups.com/investor/zee-prime-capital/,"Zee Prime Capital is a venture capital firm investing in programmable assets, collaborative intelligence, and innovative technologies to drive industry innovation.",VC Firm,Slovakia,https://zeeprime.capital,"Crypto, Fintech, Web3, Blockchain",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/20131565/admin/,[email protected],SK
ValueTech Seed,https://www.eu-startups.com/investor/valuetech-seed/,"ValueTech Seed is a Venture Capital fund investing in startups developing energy solutions, with a focus on deep tech startups and early-stage investments.Our contribution will be through comprehensive support at the very early stage of new ventures, providing up to USD 500 K in financing and in-depth advisory to technology entrepreneurs. In our team we combine years of experience in corporate finance, business development, market strategy and operations and we are ready to share our expertise with the portfolio companies to assure rapid scaling up and internationalisation of their activities.",VC Firm,Slovakia,https://www.valuetech.pl/?lang=en,"Artificial Intelligence (AI), Chemical, CleanTech, Energy, Industrial Manufacturing, Information Technology, Internet of Things, Retail Technology",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/valuetech-seed-fund/?originalSubdomain=pl,[email protected],SK
365.fintech,https://www.eu-startups.com/investor/365-fintech/,"365.fintech is a boutique VC focusing on pre-seed & seed API-first, infrastructure & b2b/b2b2c fintech in broader CEE & Baltics.",Corporate VC,Slovakia,https://www.365fintech.vc,"Financial Services, B2B, Pre-seed, Seed-stage",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/18594526,[email protected],SK
Kolektor Ventures,https://www.eu-startups.com/investor/kolektor-ventures-2/,We invest in start-ups that will change the future of the industry! Kolektor Ventures is a corporate VC fund that invests in start-ups in the early stages of development. We are interested in ambitious and persistent teams that are developing cutting-edge solutions for the smart factories and Industry 4.0. We are looking for knowledge and competencies that are necessary for the effective digital transformation of manufacturing companies or have the potential to be adapted to use in industry.,Corporate VC,Slovakia,https://www.kolektordigital.com/en/kolektor-ventures,"Mobility, Investor, Motor Vehicle Manufacturing, Industrial production",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/kolektor/,[email protected],SK
Launcher,https://www.eu-startups.com/investor/launcher/,"LAUNCHER is a startup studio focused on seed and early stage investments and startups in Central Europe. Our industry focus is IT, mobile and digital. We like SaaS, B2B, synergies and experience. We build startups and turn them into real companies. We invest in fast growing companies with international ambitions, skilled people and scalable sustainable business concept.",Accelerator,Slovakia,https://launcher.sk,"B2B, Finance, Venture Capital, Lending, Investments",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/launcher-sk,[email protected],SK
HealthCareLab,https://www.eu-startups.com/investor/healthcarelab/,"HealthCareLab is a CEE-based acceleration program supporting digital healthcare ventures. The program’s mission is to connect, grow and nurture the community of innovators, researchers, healthcare providers, and regulators to bring ground-breaking innovations in healthcare to the market faster. HealthCareLab is powered by Roche and EIT Health and run by innovation experts from Civitta.",Accelerator,Slovakia,https://healthcarelab.eu/,"Healthcare, Technology, Digital, Acceleration",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/healthcarelab,[email protected],SK
Civitta Slovakia,https://www.eu-startups.com/investor/civitta-slovakia/,"Civitta Slovakia is stands out from the traditional standards of strategic management consulting firms. Advisory and digital company challenging the convention. We challenge the traditional norms of consulting as an international collaboratory, blending digital and advisory services for public and private clients from the Nordics to Central Asia.",Accelerator,Slovakia,https://civitta.sk/,"Data Analysis, Market Research, Management Consulting, Entrepreneurship Support",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/civitta/,[email protected],SK
