name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
MobilityXlab,https://www.eu-startups.com/investor/mobilityxlab/,"MobilityXlab offers startups and emerging companies with pioneering ideas within mobility and connectivity the opportunity to accelerate with our six corporate partners: Ericsson, Magna, Polestar, Volvo Group, Zeekr Technology Europe and Zenseact. By offering a dedicated contact person to guide and access the partners competence, networks, tools and insights from leading subject matter experts, as well as workspace, we want to open the doors for companies ready to take on this challenge together with us. Together we will bring the future of mobility closer.",Corporate VC,Sweden,https://www.mobilityxlab.com/en,"Research Services, Automotive, Mobility, Connectivity, Artificial Intelligence",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/mobilityxlab/,[email protected],SE
Husqvarna Ventures,https://www.eu-startups.com/investor/husqvarna-ventures/,"Husqvarna Ventures is an corporate venture capital arm of Husqvarna Group.Husqvarna Group is a global leader in outdoor power products, garden watering products, and cutting equipment. Their range includes robotic lawnmowers, chainsaws, trimmers, and garden irrigation systems, all driven by a passion for innovation.",Corporate VC,Sweden,https://www.husqvarnagroup.com/,"Innovative outdoor power products, Garden watering products, Cutting equipment, Industries, Robotic Automowers",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://linkedin.com/company/husqvarna,[email protected],SE
AxSol,https://www.eu-startups.com/investor/axsol/,"AxSol makes investments in eminent businesses in the distributed energy industry. AxSol, the group's newest member, seeks to finance and support disruptive companies engaged in the solar energy industry.",Corporate VC,Sweden,http://www.axsol.se,"Finance, Renewable Energy, Investment, Innoavtion",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/axsolab,[email protected],SE
PINC,https://www.eu-startups.com/investor/pinc/,"PINC was launched as Paulig Incubator in 2018 to help Paulig stay in the forefront of relevant innovations, as well as to contribute to a tastier, healthier and more sustainable planet. Today, our ambition is the same, but we have developed into a corporate venture arm. We aim for strategic, financial, and societal impact in our investments, fostering a sustainable food system for tomorrow. We are looking for entrepreneurs in an attractive market space with an intrinsic drive to find a solution to the problem they are addressing, a clear and scalable plan for success, a reliable team and partners whom we can trust and work closely with.",Corporate VC,Sweden,https://www.pauliggroup.com/pinc/,"Investing, Foodtech, Futurefood, Sustainability",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/pinc-paulig-incubator/?originalSubdomain=se,[email protected],SE
H&M Group Ventures,https://www.eu-startups.com/investor/hm-group-ventures/,"H&M Group Ventures is the venture capital arm of the H&M Group. Founded in 1947, H&M Group is a global design company with ~4,702 stores in 76 markets and 56 online markets. At H&M Group, we believe in making great design available to everyone. It’s essential in everything we do. Our family of brands and business ventures offer customers around the world a wealth of fashion, beauty, accessories and homeware, as well as modern menus with fresh and local produce at some of the brands’ in-store eateries.",Corporate VC,Sweden,https://hmgroupventures.com/,"Fashion, Design, Retail, Supply chain, Sustainability",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/hmgroup/,[email protected],SE
Volvo Group Venture Capital,https://www.eu-startups.com/investor/volvo-group-venture-capital/,"Volvo Group Venture Capital is a corporate investment company making venture capital and growth equity investments. Their mission is to drive new business growth and their ambition is to be a leading corporate investor in sustainable transport and infrastructure solutions. Their value proposition to the companies we invest in, other investors as well as to our Volvo colleagues, is to accelerate growth.",Corporate VC,Sweden,http://www.volvogroup.com/venturecapital,"Finance, Venture Capital, Trucks, Construction Equipment, Buses",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/volvo-group/,[email protected],SE
Pophouse Ventures,https://www.eu-startups.com/investor/pophouse-ventures/,"Pophouse Ventures is the venture capital arm of Pophouse Entertainment.Pophouse Entertainment is a pioneering company that invests in intellectual property and develops entertainment brands in music, live entertainment, podcast, gaming, and hospitality.",Corporate VC,Sweden,https://pophouse.se/,"Live entertainment, Gaming, Hospitality, Music, Podcasts",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/pophouseent/,[email protected],SE
SSE Ventures,https://www.eu-startups.com/investor/sse-ventures/,"The early-stage venture capital firm of the Stockholm School of Economics. SSE Ventures is the early-stage venture capital fund of SSE Business Lab and the Stockholm School of Economics. The fund invests in startups admitted to the Incubate program, where they receive coaching, office space and access to a wide range of investors, partners and relevant expertise.",Accelerator,Sweden,https://ssebl.com/ventures,"E-Commerce, Financial Services, Information Technology, Internet, Software",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/88376172/,[email protected],SE
SmiLe Incubator,https://www.eu-startups.com/investor/smile-incubator/,"SmiLe Incubator helps entrepreneurs and startup companies to develop and commercialize new ideas. Surrounded by smart and passionate people, as well as the best tools and approaches at your disposal – you’ll take leaps toward creating a business and connecting with the right people and resources. We offer business coaching, access to investor & industry networks, access to labs & instrument as well as a community with colleagues, friends and peers.",Accelerator,Sweden,http://www.smileincubator.life/,"Biotechnology, Life science, Medtech, Healthtech, Pharma",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/smile-incubator/,[email protected],SE
Norrsken Accelerator,https://www.eu-startups.com/investor/norrsken-accelerator/,"Norrsken Accelerator is an Accelerator program. Norrsken supports founders with the knowledge, network and capital they need to make saving the world their business. We operate award-winning Norrsken House hubs in Stockholm, Sweden, Barcelona, Spain and Kigali, Rwanda.",Accelerator,Sweden,https://accelerator.norrsken.org,"Civic, Social Organizations, Entrepreneurs, Non-profit",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/norrsken-foundation/,[email protected],SE
Norrkoping Science Park,https://www.eu-startups.com/investor/norrkoping-science-park/,"Norrkoping Science Park enables entrepreneurship and innovation for sustainable growth. We create waves of growth, competitiveness, and attractiveness in Norrköping with entrepreneurship, research-driven solutions, and societal impact at heart. Creating Positive Change.",Accelerator,Sweden,http://www.nosp.se/,"Matching, Education, Communication, Visualization, Printed electronics",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/norrk-ping-science-park-ab,[email protected],SE
Nicoya,https://www.eu-startups.com/investor/nicoya-2/,"Nicoya is a business-accelerating investment company focusing on foodtech. A foodtech investment company driven by creating meaningful impact on people, planet & health. Business-accelerating investment company focused on food tech, relentlessly driven by creating meaningful impact for people, planet & health. Nicoya is set on step-changing the future of foods.",Accelerator,Sweden,https://www.nicoya.se/,"Foodtech, Investment, Impact investing, Growth, Consumer Insights",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/nicoya-ab/about/,[email protected],SE
Sting,https://www.eu-startups.com/investor/sting/,"Sting enables talented people to turn their ideas into sustainable businesses. Sting enables talented people to turn their ideas into sustainable businesses. The support we offer includes qualified coaching in business development, a business angel network, a venture capital fund, a recruitment service, and an international network of investors, business contacts and experts.",VC Firm,Sweden,http://www.sting.co,"Sting enables talented people to turn their ideas into sustainable businesses. Sting enables talented people to turn their ideas into sustainable businesses. The support we offer includes qualified coaching in business development, a business angel network, a venture capital fund, a recruitment service, and an international network of investors, business contacts and experts.",0-€100k,Pre-Seed / Seed,http://www.linkedin.com/company/108052,[email protected],SE
Unboxx,https://www.eu-startups.com/investor/unboxx/,"Unboxx operates as a business lab dedicated to fostering creativity and growth in startups. We provide a dynamic environment for entrepreneurs to develop, test, and refine their ideas. At Unboxx, we empower visionary businesses to reach their full potential through strategic support and collaboration.",VC Firm,Sweden,https://www.unboxx.se/,"Business Consulting, Services, Incubation, Advertising",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/unboxx,[email protected],SE
SUP46,https://www.eu-startups.com/investor/sup46/,"Startup Hub providing its members with competitive advantage through the world-class ecosystem. Also open meeting place for the community. For over a decade, we have been inspiring, educating, and empowering founders, providing them with a network and resources to supercharge their growth and improve the startup ecosystem. Our milestones speak to our shared ambition. Over 300 startups have grown through our ranks, raising a staggering +$1Bn in venture capital. With 25+ exits & IPOs, we're just getting started.",VC Firm,Sweden,http://SUP46.com,"Events, Internet, Meeting Software, Mobile",0-€100k,Pre-Seed / Seed,http://www.linkedin.com/company/3307676,[email protected],SE
Eureka Partners,https://www.eu-startups.com/investor/eureka-partners/,"Eureka Partners promotes an open-minded and innovative culture, challenging established ideas and seeking fresh solutions. Eureka Partners is a Web3.0 advisory, incubation and investment firm that guide startup projects, SMEs and MNCs to the crypto world. Our team comes from a diverse background including investment banking, venture capital, management consulting and successful Web3.0 entrepreneurship and working experiences.",Accelerator,Sweden,https://www.eurekapartners.xyz,"Business Consulting, Services Industry, Consulting, Professional Services",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/eurekapartners,[email protected],SE
Fast Track Malmo,https://www.eu-startups.com/investor/fast-track-malmo/,"Helping amazing teams accelerate their growth and raise their first VC round. We invest a €50k in 10 different startups a year. Based in Malmö, Southern Sweden, our accelerator has been voted the best accelerator program in Sweden and is one of the highest quality accelerator programs in Europe. Fast Track Malmö offers a 3-month program including €50k of investment as a convertible note.",Accelerator,Sweden,http://www.fasttrackmalmo.com/,"Entrepreneurship, Ecosystem building, Mentoring, Venture capital",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/10249566,[email protected],SE
LEVELS – The Venture Studio,https://www.eu-startups.com/investor/levels-the-venture-studio/,"Levels venture studio builds excellent ideas into successful businesses by co-founding, investing, and sharing both risk and upside. Levels is a Nordic venture studio that creates, builds, and invests in brilliant digital businesses with an offering that covers all aspects of digital transformation. Founded in 2016 with a vision to develop unique and differentiated products, services, and ventures based on cutting-edge tech, Levels continuously shares risk and upside with clients and partners while delivering innovation, long-term value creation and impact.",Accelerator,Sweden,https://www.wearelevels.com/,"Consulting, Marketing, Software, Web Design, Web Development",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/wearelevels/,[email protected],SE
Uppsala Innovation Centre,https://www.eu-startups.com/investor/uppsala-innovation-centre/,The company offers well-defined processes to help startups develop their innovations. Its mission is to increase the number of successful high-growth companies within the Uppsala region.,VC Firm,Sweden,http://www.uic.se,"Professional Training, Coaching, Business Development, Network, Management Support",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/uic-uppsala_innovation_centre/,[email protected],SE
LEAD,https://www.eu-startups.com/investor/lead/,LEAD our objective is to accelerate the development of start-ups by providing idea bringers and entrepreneurs. We have tools for success when you need to build companies in tech - from startups to growth companies. LEAD is a business incubator that has supported hundreds of promising startups in Östergötland.,Accelerator,Sweden,http://lead.se/,"Entrepreneurship, Start-ups, Business Development, Lean, Proffessional Coaching",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/9552263,[email protected],SE
DigitalWell Ventures,https://www.eu-startups.com/investor/digitalwell-ventures/,"DigitalWell Ventures is an accelerator firm that invests in digital health tech and welfare companies. Accelerator for Nordic and Baltic Health Tech Startups / Startup Program Developer for Innovation Ecosystem Actors. We develop founder oriented accelerator programs supporting our startup teams with company building, preparing to raise capital by raising their investor readiness and accelerate their network and market traction for scaling and growth.",Accelerator,Sweden,https://digitalwellventures.com,"Accelerator, Investor, Innovation, Health Tech, Finance",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/dwa-ventures,[email protected],SE
Krinova,https://www.eu-startups.com/investor/krinova/,"Krinova, an incubator and science park, offers meeting spaces, arranges tailor-made conferences, and promotes innovations and development. Krinova helps to build a thriving business climate, a Sweden of the future where entrepreneurs realise ideas and reach their full potential. Krinova´s profile area is food. We strive to be a strong voice for innovation and entreprenurship in the food sector in Sweden and in the Nordic region.",Accelerator,Sweden,https://www.krinova.se/,"Food, Innovation, Sustainability, Development, Incubator",0-€100k,Pre-Seed / Seed,https://me.linkedin.com/company/krinova-science-park,[email protected],SE
Yuncture Invest,https://www.eu-startups.com/investor/yuncture-invest/,"Our platform facilitates meaningful connections, mentorship, and investment opportunities to empower startups for sustainable growth. At Yuncture Invest, we foster collaboration and innovation, bridging the gap between visionaries and resources essential for entrepreneurial success",VC Firm,Sweden,https://yuncture.com/,"Entrepreneurship, Financing, Marketing, Finance, Accounting",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/yuncture/,[email protected],SE
Framtidens Foretag,https://www.eu-startups.com/investor/framtidens-foretag/,"Framtidens Foretag(Future Enterprises) is a business incubator. We are Founders Loft, an incubator that supports and promotes entrepreneurship with a sustainable focus in the Västra Götaland region. By providing business development and knowledge development activities for companies both established and newly started. Founders Loft develops startup companies into sustainable growth companies in digital services.",Accelerator,Sweden,https://www.foundersloft.se/,"Saas startups, Business incubator, Realizing ideas, Entrepreneurs, Coaching",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/founders-loft/,[email protected],SE
WhaleShark,https://www.eu-startups.com/investor/whaleshark/,"weXelerate is an Europe's smartest startup & innovation hub.fostering cutting-edge ideas and collaboration. We provide startups with access to mentorship, resources, and a vibrant ecosystem to accelerate growth. At weXelerate, we cultivate innovation and drive forward-thinking solutions that shape the future of various industries.",VC Firm,Sweden,https://www.whaleshark.eu/,"Investment Management, Crowdfunding, Insurance, Financial Services",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/whale-shark-ab/,[email protected],SE
Walerud Ventures,https://www.eu-startups.com/investor/walerud-ventures-2/,"Wincanton is a leading third party logistics (3PL) and supply chain solutions provider in the UK and Ireland. We work in industry sectors as diverse as defence, milk, energy, retail, consumer goods and construction, supporting customers at every stage of their development. Whether they are a small niche retailer, a growing brand",VC Firm,Sweden,http://www.walerud.com,"Advanced Materials, Artificial Intelligence (AI), Biotechnology, CleanTech, GreenTech",0-€100k,Pre-Seed / Seed,,[email protected],SE
Hatchbay,https://www.eu-startups.com/investor/hatchbay/,"We remove early stage obstacles by providing a tech team, funding and business advice from successful entrepreneurs. We empower you to build something people really want and then help you get alot of people to use your service. All startups take part in our 6 month program where we co-build your product.",VC Firm,Sweden,https://www.hatchbay.co,"Venture Capital, Private Equity Principals, Funding",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/hatchbayco/,[email protected],SE
Chromia Innovation Lab,https://www.eu-startups.com/investor/chromia-innovation-lab/,"Chromia Innovation Lab, the creators of the groundbreaking relational blockchain technology, has officially launched its second annual Incubation Program, designed to help blockchain entrepreneurs, developers, and designers bring their startup ideas to life on the Chromia platform. Chromia is a platform that is both a blockchain and a relational database, built with both developers and end-users in mind. Chromia by ChromaWay is a public relational blockchain platform powered by #Rell.",Accelerator,Sweden,https://innovationlab.chromia.com,"Blockchain technology, Financial Services, Gaming, Web3",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/chromia,[email protected],SE
Arctic Business,https://www.eu-startups.com/investor/arctic-business/,"Arctic Business is a business incubator that assists startups and businesses with teams, funding, and growth. Arctic Business finds and expands extraordinary ideas into successful international businesses on an international market solving important problems. We connect founders with the right team, money, partners and customers.",Accelerator,Sweden,https://www.abi.se,"Incubation, Venture Capital, Financing, Innovation",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/joinarcticbusiness/,[email protected],SE
Nxt2b,https://www.eu-startups.com/investor/nxt2b/,"NXT2B is a fully privately owned venture capital company capable of making fast investment decisions without requiring external capital. The NXT2B team has proven experience in commercializing innovative projects and partners with competent and ambitious entrepreneurs, focusing on growth equity investments in healthcare, medical devices, and specialty pharmaceutical companies. They are prepared to invest in early-phase projects of high scientific quality and reasonable business potential, as well as in technology and consumer companies with unique ideas. Since its inception in 2011, NXT2B has invested in over 30 companies, offering active support to portfolio management teams to build market-leading companies.",VC Firm,Sweden,http://www.nxt2b.com,"Healthcare, Medtech, Biotech, Diagnostics",€1.5M-€3M,Series A/B,,[email protected],SE
+Cap,https://www.eu-startups.com/investor/cap/,Impact Investment Company focusing on high-impact early-stage startups - Backing the world's most promising high-impact startups www.pluscap.se Investments include www.worldish.se and www.woshapp.se,VC Firm,Sweden,https://www.pluscap.se,"Sustainability, Healthtech, Sports Tech, Impact",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/pluscapse/,[email protected],SE
Klimatet Invest,https://www.eu-startups.com/investor/klimatet-invest/,"Klimatet Invest invests early in companies in the Nordics with disruptive technologies that significantly contribute to a sustainable future. Its primary investment focus is on the energy system of the future, centering on wind, solar, hydrogen, and climate-smart energy storage. Klimatet Invest is headquartered in Gothenburg.",VC Firm,Sweden,https://www.klimatetinvest.se/,"Energy, Renewables, Green Hydrogen, Clean Tech",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/klimatet-invest,[email protected],SE
All Generation Ventures,https://www.eu-startups.com/investor/all-generation-ventures/,"AGV (All Generation Ventures) is the Nordic PropTech platform connecting entrepreneurs, investors, and stakeholders. Its mission is to create the best environment for scaling Nordic PropTech companies. AGV's ecosystem acts as a link between PropTech startups and leading real estate companies, accelerating the digitalization of the Nordic real estate industry.",VC Firm,Sweden,http://www.agvnordics.se/,"PropTech, Circular Economy, Waste Management, Property Management",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/all-generation-ventures,[email protected],SE
Tigrim,https://www.eu-startups.com/investor/tigrim/,"Tigrim is a statement, a feeling and a sense of belonging. We believe in people and their visions, helping them grow into sustainable companies. We focus on people and the bright ideas that power our future.",VC Firm,Sweden,https://www.tigrim.com/,"Gaming, Rental, Software",€100k-€1.5M,Series A/B,https://www.linkedin.com/company/tigrim/,[email protected],SE
Ocean Impact,https://www.eu-startups.com/investor/ocean-impact/,"Founded on a passion for the oceans and a commitment to making a difference, Ocean Impact is the Sweden-based investment firm of Fredrik Lind and Robin Ramm-Ericson. Ocean Impact aspires to support entrepreneurs and promising tech companies to fulfill their vision. Fredrik brings 25 years of experience serving technology companies and private equity investors as Senior Partner first at McKinsey & Co. in Singapore, and then at BCG in Stockholm, where he also led ocean policy and sustainability work as areas of expertise. The entrepreneur and unicorn-builder Robin leverages a deep passion for tech and ocean with his experience in actively building tech companies from the first idea to IPO and beyond. As an active owner and partner, Ocean Impact invests in and supports the scaling of tech companies with ocean impact.",VC Firm,Sweden,https://www.oceanimpact.com/,"Ocean Tech, Marine Technology, Aquaculture",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/oceanimpact/,[email protected],SE
20 North Street,https://www.eu-startups.com/investor/20-north-street/,"We focus on healthcare companies within pharma, biotech, medical technology and health care services and; technology companies within software and hardware. We are primarily interested when the capital and competence we add are required for product or market development. We make investments in companies which are still small and where we can make a difference as owners. We invest in several rounds of financing but limit our initial investment to SEK 10 million. We are looking for a high return which typically is achieved through and exit within 3-5 years. Our investors make a difference for the companies we invest in through the board.",VC Firm,Sweden,http://20northstreet.se/,"Healthcare companies within pharma, biotech, medical technology and health care services and; technology companies within software and hardware.",€100k-€1.5M,Pre-Seed / Seed,,[email protected],SE
Cryptowell,https://www.eu-startups.com/investor/cryptowell/,"Cryptowell invests in companies, startups, and projects related to fintech and blockchain technology. Based in Stockholm, Sweden, Cryptowell is an atypical venture capital firm that emerged from the craft of mining Litecoin. Its investment philosophy is to invest in people and companies that share its view, belief, and passion for blockchain technology.",VC Firm,Sweden,https://cryptowell.se/,"Fintech, blockchain, Web3",€100k-€1.5M,Pre-Seed / Seed,,[email protected],SE
Enexis AB,https://www.eu-startups.com/investor/enexis-ab/,"Enexis AB invest in companies involved in plant-based medical, wellness and industrial applications, notably cannabis and hemp. They invest in companies that aim to improve lives of millions of people while delivering financial returns for the investors.",VC Firm,Sweden,https://www.enexis.se/,"Medical cannabis, CBD, Industrial Hemp",€1.5M-€3M,Pre-Seed / Seed,https://www.linkedin.com/company/enexis-ab,[email protected],SE
Aligned,https://www.eu-startups.com/investor/aligned/,"Aligned invests from the pre-seed/seed stage through early growth stages, without focusing on any specific sectors. The firm brings meaningful investment experience, a diverse support network, and a committed partnership to enable founders of all kinds to realize their vision.",VC Firm,Sweden,https://alignedvc.se,"AI, Software, Music",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/alignedvc,[email protected],SE
Walerud Ventures,https://www.eu-startups.com/investor/walerud-ventures/,"Walerud Ventures joins pre-seed and seed stage companies as investors, advisors and part-time employees. Deep tech that is planet-positive. Nordic, deep tech, pre-seed projects for the living planet",VC Firm,Sweden,http://www.walerud.com,"Nordic, deep tech, green tech, sustainability, fintech, AI",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/walerud-ventures,[email protected],SE
Northislet,https://www.eu-startups.com/investor/northislet/,"The Nordic region is at the forefront of the technology and scientific revolution. Northislet's vision is to help create and build Nordic champions within Life Science, allowing them to grow and reach their potential in the hands of local entrepreneurs, employees, and shareholders. Their goal is to create long-term value for all stakeholders, fostering a prosperous environment for new and existing companies, entrepreneurs, and scientists, making the Nordic region a competitive and attractive place for global talent within Life Science. Northislet aims to become a leading Nordic investment company in Life Science over the next 25 years, with the journey just beginning.",VC Firm,Sweden,http://www.northislet.com,"Life Sciences, Pharma, Biotech, MedTech",Above €3M,Series C & Beyond,https://www.linkedin.com/company/northislet/about/,[email protected],SE
Red Pill VC,https://www.eu-startups.com/investor/red-pill-vc/,"Red Pill Invest is a boutique venture capital firm based in Stockholm. We invest in awesome companies and proudly support founders in accelerating growth. Our focus areas are Tech and Health Care. Together with our investor network, we provide more than just capital. We provide smart capital.",VC Firm,Sweden,http://www.northislet.com,"Healthcare, Cleantech, Fintech, and Femtech",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/red-pill-invest-ab/,[email protected],SE
Immetric,https://www.eu-startups.com/investor/immetric/,"ImImmetric Invest is a boutique investment fund specializing in high-potential deep tech startups in Europe. They prioritize the importance of patents and patent strategy in building successful companies. Through hands-on operational involvement, Immetric Invest develops tailored, data-driven IP strategies for their portfolio companies, aiming to enhance success rates and maximize shareholder value from foundation to IPO.",VC Firm,Sweden,https://www.immetric.com,"Deep Tech, Automotive, Manufacturing, Health Diagnostics",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/immetric,[email protected],SE
