name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
Startup Leiria,https://www.eu-startups.com/investor/startup-leiria/,"Startup Leiria is an incubator and accelerator with more than 150 startups in the ecossystem. We are a technological innovation network that offers several services and projects to support all types of innovation. Startup Leiria is an entrepreneurial ecosystem that has transformed the entrepreneurial landscape of Leiria, Portugal.",VC Firm,Portugal,https://www.startupleiria.com/,"Business Development, Management Consulting, IT Services, Professional Services",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/startup-leiria,[email protected],PT
Startup LAB,https://www.eu-startups.com/investor/startup-lab/,"Startup LAB is an acceleration program includes training in legal, intellectual property, branding and marketing. Our program is designed to meet the specific needs of each startup. We provide a structured framework to guide your progress and help you achieve your goals, while our market-oriented and validation-driven approach, combined with our community support, can help startups succeed in today’s rapidly evolving market.",Accelerator,Portugal,https://www.startuplab.pt/,"Entrepreneurs, Financial Services, Finance, Mentoring",0-€100k,Pre-Seed / Seed,,[email protected],PT
Poolside Accelerator,https://www.eu-startups.com/investor/poolside-accelerator/,"Poolside Accelerator supports and accelerates the development of decentralized technology ventures. Our mission is to become the leading platform to support innovators and progressive ideas, funded by the community. To create a world where value provided by the many, outweighs the influence of the few.",Accelerator,Portugal,https://www.poolside.co/poolside-accelerator,"Finance, Financial Services, Web3, Blockchain, Gaming",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/poolsideco/,[email protected],PT
SURFnCODE,https://www.eu-startups.com/investor/surfncode/,Product Studio. Early stage product strategy & acceleration. SURFnCODE is a builder of products and companies. We partner with hand-picked founders of early-stage companies whose missions we believe in to create new products and scale teams into standalone businesses. We are hands-on co-founders that care about the details.,VC Firm,Portugal,http://www.surfncode.io,"Product, Venture, AI, Deep Tech",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/surfncode,[email protected],PT
Protechting,https://www.eu-startups.com/investor/protechting/,"This intensive program is looking for new solutions worldwide in Healthtech and Insurtech, always guaranteeing that the global innovation process is sustainable and collaborative. Protecting is a dynamic open innovation program jointly led by Fosun, Fidelidade, Hospital da Luz Learning Health, and powered by Fábrica de Startups.",Accelerator,Portugal,http://www.protechting.pt/,"Insurtech, Heakthtec, Innovation, Mentoring",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/in/cmsilva,[email protected],PT
Fabrica de Startups,https://www.eu-startups.com/investor/fabrica-de-startups/,"Fabrica de Startups is a business accelerator that aims to create new startups in Portugal. Our mission is to help people to become successful entrepreneurs. Using our methodology we help them identifying business ideas, creating teams, designing their business model, finding customers and in the launching of the company.",Accelerator,Portugal,http://www.fabricadestartups.com/,"Venture Capital, Private Equity Principals, Financial Services, Lending, Investments",0-€100k,Pre-Seed / Seed,http://www.linkedin.com/company/2675826,[email protected],PT
Venture Catalysts,https://www.eu-startups.com/investor/venture-catalysts-3/,"Venture Catalysts is a company focused on commercialization of technologies through entrepreneurship. By supporting visionary researchers and entrepreneurs releasing the full potential of their technologies, the company acts as a catalyst on the development of new technology–based ventures",VC Firm,Portugal,http://www.venture-catalysts.com,"Advanced Materials, Biotechnology, Genetics, Hardware, Nanotechnology",0-€100k,Pre-Seed / Seed,http://www.linkedin.com/company/venture-catalysts,[email protected],PT
EDP Energy Starter,https://www.eu-startups.com/investor/edpstarter/,"Energy Starter is an open innovation program created by EDP to accelerate the energy transition worldwide by co-innovating impactful solutions with startups and scaleups. Structured into three parallel tracks, the program deep-dives into key areas of the energy sector: Future Grids, Renewable Energy & Green Hydrogen, and Client Solutions.",Accelerator,Portugal,https://theenergystarter.com/,"Future Grids, Renewable Energy & Green Hydrogen, and Client Solutions",€100k-€1.5M,Series A/B,https://www.linkedin.com/company/edp/,[email protected],PT
Discoveries,https://www.eu-startups.com/investor/discoveries/,"An intensive four-week acceleration program in Lisbon that will turn fresh ideas into successful businesses crafted to empower high-potential Startups while promoting innovative tourism ventures on a global scale. Through bootcamps, workshops and mentorship we drive market integration and investment attraction. Empower small businesses with Digital Solutions for SMEs.",Accelerator,Portugal,http://www.startupdiscoveries.com,"Venture Capital, Private Equity, Principals, Entrepreneurs",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/fabricadestartups/about/,[email protected],PT
KickUP Sports Innovation,https://www.eu-startups.com/investor/kickup-sports-innovation/,"Sports innovation platform to support the next generation of sports entrepreneurs and enthusiasts. We are the sports innovation tifosi! More than flags, banners and drums, we support you with passion and hands-on experience. KICKUP Sports Innovation wants to capitalize on the rapidly shifting sports landscape while tapping on opportunities to accelerate technological innovations, ideas and products. We want to bring the sports industry to another level and contribute to improve athletes performance, fan engagement and sports clubs efficiency and operations.",Accelerator,Portugal,http://kickupsports.eu/,"Innovation, Spectator Sports, Sports Entrepreneurs, Enthusiasts",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/11030977,[email protected],PT
From Start-to-Table,https://www.eu-startups.com/investor/from-start-to-table/,"The foodtech ecosystem isn't just about food. From Start-to-Table is an acceleration program for innovative startups focused on tech solutions for the F&B and restaurant sectors, sustainable F&B products and future food concepts. Bringing innovation to the restaurant ecosystem.",Accelerator,Portugal,https://www.fromstart-to-table.com/,"Innovation, Startups, Tecnology, F&B, Restaurant Ecosystem",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/fromstart-to-table/,[email protected],PT
Venture Catalysts,https://www.eu-startups.com/investor/venture-catalysts-2/,"Venture Catalysts is a company focused on commercialization of technologies through entrepreneurship. By supporting visionary researchers and entrepreneurs releasing the full potential of their technologies, the company acts as a catalyst on the development of new technology–based ventures",VC Firm,Portugal,http://www.venture-catalysts.com,"Advanced Materials, Biotechnology, Genetics, Hardware, Nanotechnology",0-€100k,Pre-Seed / Seed,http://www.linkedin.com/company/venture-catalysts,[email protected],PT
Gotbit,https://www.eu-startups.com/investor/gotbit/,"Gotbit provides a platform-based solution, bringing back control of the markets to the founders of the project. Gotbit was founded in 2017, when BTC was just a $1000. We lived through the ICO boom, blockchain regulation and Binance launch. In the time since we went from two traders to a big company, spanning multiple branches of the crypto market.",Accelerator,Portugal,https://gotbit.io/,"Trading, Software Development, Cryptocurrency, Blockchain, AI",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/gotbit/about/,[email protected],PT
Grow,https://www.eu-startups.com/investor/grow/,"Grow by Jose de Mello - The perfect ecosystem to develop your startup. Grow connects startups with our companies in win-win partnerships. Through access to our infrastructure and people, startups have the opportunity to test their solutions in the real market and accelerate their businesses. At the same time, José de Mello gets first-hand access to new ideas and challenges to its business models.",Accelerator,Portugal,http://grow.josedemello.pt,"Health, Mobility, Industry, Senior Homecare, Wine",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/growjosedemello/,[email protected],PT
Build Up Labs,https://www.eu-startups.com/investor/build-up-labs/,"A Startup Studio and Incubator helping startups launch and grow in a more efficient way. Build Up Labs is a startup studio that ideates, builds, and grows several startups in parallel, based on a lean process. By creating new ventures, from ideation to business models, from UX to development, from growth hacking to social media management, we generate and validate digital product ideas.",Accelerator,Portugal,https://builduplabs.com/,"Software Development, Venture Builder, Innovation, Mobile Apps, Social Apps",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/build-up-labs/,[email protected],PT
Building Global Innovators,https://www.eu-startups.com/investor/building-global-innovators/,"Building Global Innovators is a tech-based accelerator for ventures with a deep technological component (Health Tech, Enterprise IT, etc). BGI is a startup accelerator, born in 2010 from a partnership between MIT Portugal (MIT Portugal Entrepreneurship and Innovation Initiative) and ISCTE. Over the past decade, our flagship accelerator program, BGI Accelerator, has helped over 160 startups from 76 countries raise over €300 million.",Accelerator,Portugal,https://www.bgi.pt,"Business Consulting, Business Service, Financial service, FinTech",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/bgiaccelerator/,[email protected],PT
Amorim Cork Ventures,https://www.eu-startups.com/investor/amorim-cork-ventures-2/,"Amorim Cork Ventures has been established with the purpose of supporting entrepreneurs launch their projects. Amorim Cork Ventures has been established in 2014 with the purpose of supporting entrepreneurs and startups launch their projects and businesses while exploring innovative products and applications for cork. This Corticeira Amorim company's main purpose is to promote the development and expansion of new cork products and cork-related businesses, mainly targeted to foreign markets.",Accelerator,Portugal,http://www.amorimcorkventures.com,"Entrepreneurs, Investment, Innovation, Innovative Products",0-€100k,Pre-Seed / Seed,,[email protected],PT
ASTROPRENEURS Space Startup Accelerator,https://www.eu-startups.com/investor/astropreneurs-space-startup-accelerator/,"ASTROPRENEURS Space Startup Accelerator turns space-related ideas into viable businesses, promoting opportunities for entrepreneurs. Astropreneurs Accelerator is a three-month acceleration program that includes business and technical mentorship, support to fund your business idea and access to our “SPACE Economy “Astropreneurs” network”. Space Startup Accelerator.",Accelerator,Portugal,https://astropreneurs.eu/,"Space, Accelerator, Aerospace, Research, Entrepreneurship",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/astropreneursh2020/,[email protected],PT
Beta-Start,https://www.eu-startups.com/investor/beta-start/,"The Beta-start is an acceleration program for entrepreneurs that want to create and develop their startups. We are a collaborative innovation consultancy with a global reach. For more than 12 years we have been the partner of choice for world-class companies to accelerate their innovation journey. We’re experts on managing corporate and open innovation, and on designing impactful strategies, products and services alongside in-company teams.",Accelerator,Portugal,https://beta-i.com/,"Innovation, Entrepreneurship, Consulting, Acceleration",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/betai/,[email protected],PT
Blue Bio Value,https://www.eu-startups.com/investor/blue-bio-value/,"Blue Bio Value is an accelerator that scales up marine biobased solutions to global market applications in different industries. Ideas as powerful as the ocean - The world needs your sustainable solutions, now more than ever. Blue Bio Value is an international business acceleration and ideation programme based in Portugal dedicated to the blue bioeconomy, and we want you to be a part of it.",Accelerator,Portugal,https://www.bluebiovalue.pt/,"Biotechnology, Tech, Marine biology, Technology, Sustainability",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/blue-bio-value/,[email protected],PT
Lince Capital,https://www.eu-startups.com/investor/lince-capital-2/,"Lince Capital is dedicated to creating value for investment fund subscribers through innovative and professional asset management. They operate across diverse sectors including real estate, healthcare, technology, and more, supporting SMEs and startups with high growth potential. Lince Capital offers services like venture capital funding, subsidiary management, feasibility studies, and financial model validation, backed by a network of trusted contacts and strategic partnerships.",Corporate VC,Portugal,https://www.lince-capital.com/,"Sector agnostic, positive impact",€1.5M-€3M,Series C & Beyond,https://www.linkedin.com/company/lince-capital/,[email protected],PT
Bynd Venture Capital,https://www.eu-startups.com/investor/bynd-venture-capital/,"Bynd is an Iberian Venture Capital firm established in 2010, focusing on seed and early-stage technology companies with a connection to Iberia. With over 50 investments across various verticals and geographies, Bynd emphasizes sustainable profitability, non-negotiable integrity, and responsible commitment. Their entrepreneurial approach supports entrepreneurs' development and growth goals, creating a positive ecosystem impact.",VC Firm,Portugal,https://bynd.vc/,IT/Digital and Sustainability,€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/bynd-venture-capital,[email protected],PT
Iberis Capital,https://www.eu-startups.com/investor/iberis-capital/,"Iberis Capital is a private equity and venture capital manager in Portugal, founded in 2017, focusing on innovation, growth, and yielding investments. With over €570 million in assets under management and more than 1200 investors, Iberis emphasizes interest alignment, a high-performance team, and full independence and compliance.",VC Firm,Portugal,https://iberiscapital.com/,industry and technology,0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/iberis-capital/,[email protected],PT
MSM,https://www.eu-startups.com/investor/msm/,"MSM is an impact Venture Capital fund that invests in the great businesses of the future, those that solve social and environmental challenges. MSM targets fast-growing European ventures with global lock-step potential where impact and financial returns are mutually reinforcing",VC Firm,Portugal,https://msm.vc/,"Impact, sustainability, social good",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/msmfund/,[email protected],PT
HCapital Partners,https://www.eu-startups.com/investor/hcapital-partners/,"HCapital focuses its VC investment activity on small and medium-sized enterprises (SMEs) with a high technological nature, featuring innovative and scalable global business models, and presenting high growth potential.",VC Firm,Portugal,https://hcapital.pt/,"Energy, Telecommunications, mobility, logistics, industrial operations and delivery",€1.5M-€3M,Series A/B,https://www.linkedin.com/company/hcapital-partners/,[email protected],PT
Caixa Capital,https://www.eu-startups.com/investor/caixa-capital/,Caixa Capital invests across all sectors with a focus on information technology and is a Portuguese private equity and venture capital firm.,VC Firm,Portugal,http://www.caixacapital.pt,"Finance, Financial Services, Venture Capital",€1.5M-€3M,Series A/B,https://www.linkedin.com/company/5098339?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A5098339%2Cidx%3A2-2-3%2CtarId%3A1442308324415%2Ctas%3Acaixa%20capital,[email protected],PT
Bright Ventures,https://www.eu-startups.com/investor/bright-ventures/,"Bright Ventures is the investment arm of Bright Pixel, focusing on tech companies with a particular emphasis on B2B in the retail, telco, and cyber-security sectors. They invest in various stages of development, from early (MVP) to growth stages, and possible Post-seed and Series A follow-ons. Their investment management team and committee bring years of proven experience in building, selling companies, and managing global tech-based investment funds.",VC Firm,Portugal,https://brpx.com/bright-ventures/,"Cybersecurity, retail technologies and infrastructure software",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/brpx-bright-pixel,[email protected],PT
N1 investment fund,https://www.eu-startups.com/investor/n1-investment-fund/,"FRFM Tech focuses on projects at the nexus of finance and technology, creating new products, growing startups beyond the MVP stage, and managing large companies. They work with startups like Asquad, a multicurrency payment ecosystem, and Transenix, a modern payment acceptance system.",VC Firm,Portugal,https://n1.fund/en/,"Fintech, payments, future banking",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/28534526/,[email protected],PT
33N Ventures,https://www.eu-startups.com/investor/33n-ventures/,"33N is a European VC specializing in B2B cybersecurity and infrastructure software exclusively, the latter including segments such as developer tools, cloud infrastructure, data infrastructure and AI/ML tools. With deep domain expertise, they provide direct and indirect market access through a network of CISOs, CTOs, and tech executives. 33N invests in Series A and B rounds, focusing on companies with proven technology and high growth potential.",VC Firm,Portugal,https://www.33n.vc/,Cybersecurity and Infrastructure software,Above €3M,Series A/B,https://www.linkedin.com/company/33nventures,[email protected],PT
LC Ventures,https://www.eu-startups.com/investor/lc-ventures/,"LC Ventures, founded in 2015, partners with forward-looking founders at pre-seed and seed stages, focusing on innovative tech companies with software-only solutions. With over €100M under management and 50+ portfolio companies, they provide strategic and operational support, leveraging a network of industry leaders. Their investments span multiple funds, targeting various regions in Portugal, with a hands-on approach to scaling businesses",VC Firm,Portugal,https://www.lcventures.pt,Software-only solutions,€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/lc-ventures,[email protected],PT
Explorer Investments,https://www.eu-startups.com/investor/explorer-investments/,"Founded in 2003, Explorer Investments is an independent Private Equity firm in Portugal, manages and advises funds with net assets around €1.4 billion, divided into Private Equity and Tourism. Pioneers in creative solutions, they excel with proven expertise and responsiveness to new investment opportunities",VC Firm,Portugal,http://www.explorerinvestments.com/,"Private Equity, Growth Capital, Tourism and Real Estate",€100k-€1.5M,Series A/B,https://www.linkedin.com/company/explorer-investments/about/,[email protected],PT
Sparkfood,https://www.eu-startups.com/investor/sparkfood/,"Sparkfood, an investor funding next-generation companies towards a sustainable and healthier future, leverages expert knowledge, capital, and processes to craft bespoke investment strategies. Committed to long-term success, Sparkfood nurtures growth by continuously supporting their partners.",VC Firm,Portugal,https://sparkfood.com,"Manufacturing, Alternative protein, plant-based, food processing",Above €3M,Series A/B,https://www.linkedin.com/company/sparkfood,[email protected],PT
hypra.fund,https://www.eu-startups.com/investor/hypra-fund/,"Hypra, launched in March 2022, is an investment fund dedicated to developing complex technological projects. They focus on tech-driven companies, providing support and ready-to-work development teams to build massive future businesses. With expertise in setting up operational processes and creating dream teams, Hypra aims to make every project in their portfolio as powerful as possible.",VC Firm,Portugal,https://hypra.fund/,"Web3, web developments, banking, mobile apps, financial services",€1.5M-€3M,Pre-Seed / Seed,https://www.linkedin.com/company/hypra-fund/about/,[email protected],PT
Ask Capital,https://www.eu-startups.com/investor/ask-capital/,"Advisory Services Kapital is a venture capital firm specializing in the growth potential of Portuguese SMEs with innovative, disruptive, and technologically differentiated projects. Supported by the ISQ Group, Portugal's largest technological infrastructure, ASK has been operating since 2006. They manage three venture capital funds: ASK Marginal focused on tourism and real estate in Lisbon, AI Medical for AI-driven medical technologies, and Energy Yield for photovoltaic and Green Economy projects",VC Firm,Portugal,http://www.ask.pt/,http://www.ask.pt/,€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/ask---advisory-services-kapital/,[email protected],PT
BlueCrow Capital,https://www.eu-startups.com/investor/bluecrow-capital/,"BlueCrow Capital, founded in 2010, manages €570M in assets across 16 investment funds, focusing on structuring and executing project financing strategies while adhering to ESG best practices. The Company operates in various sectors, including robotics, sustainable food, AI, and new technologies, with a strong presence in venture capital since 2016, supporting projects that promote decarbonization, food supply enhancement, and renewable resource optimization.",VC Firm,Portugal,https://www.bluecrowcapital.com/,"robotics & ICT, IoT, biotech, sustainable food, augmented reality, medtech, agriculture, fintech, retail",€1.5M-€3M,Pre-Seed / Seed,https://www.linkedin.com/company/bluecrowcapital/about/,[email protected],PT
Start Ventures,https://www.eu-startups.com/investor/start-ventures/,"Start Ventures, managed by Onetier Partners SCR, S.A., is a global VC investor focused on Financial Services, particularly in seed-stage Fintech and Insurtech B2B startups. They provide resources, guidance, and a hands-on approach to help visionary founders scale their businesses and achieve global success. With deep sector expertise and an extensive network, Start Ventures is committed to transforming the financial sector through technology.",VC Firm,Portugal,https://startventures.vc/,"FinTech, InsurTech, B2B",€100k-€1.5M,Series A/B,https://www.linkedin.com/company/startventuresvc/,[email protected],PT
Critical Ventures,https://www.eu-startups.com/investor/critical-ventures/,"Critical Ventures is a venture capital firm led by tech entrepreneurs, investing in disruptive deep tech software companies across IoT, AI, cybersecurity, and more. They provide more than just funding, offering hands-on expertise and fostering organic growth without relying on continuous funding rounds. As part of a broader technology ecosystem, they support their portfolio with a robust network of resources and talent.",VC Firm,Portugal,http://www.critical-ventures.com,"IoT, Automatisation, Digitalisation, Cyber Security, AI/ML, Descentralised Tech, UxD / Interfaces, Mobility, Medical Software.",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/critical-ventures-inc/,[email protected],PT
GED Ventures Portugal,https://www.eu-startups.com/investor/ged-ventures-portugal/,"GED Ventures Portugal is a financial group with over €1 billion in assets under management across Venture, Private Equity, and Infrastructure sectors. Their #Tech4Purpose initiative focuses on supporting transformative and sustainable technologies that leave a positive legacy for future generations",VC Firm,Portugal,https://gedventures.pt,"Sustainability, purpose-driven, ESG",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/ged-ventures-portugal,[email protected],PT
Pathena,https://www.eu-startups.com/investor/pathena/,"PATHENA is a Venture Capital Firm renowned for propelling the success of Information Technology and Digital Health companies. They focus on boosting disruptive business ideas through a highly reputable management team. Their diverse portfolio includes companies offering innovative solutions in corporate merchandising, intelligent transport, and medical care, emphasizing their commitment to transformative technologies",VC Firm,Portugal,http://www.pathena.com,"medical care, digital health",€1.5M-€3M,Series A/B,https://www.linkedin.com/company/662657/,[email protected],PT
M4 Ventures,https://www.eu-startups.com/investor/m4-ventures/,M4 Ventures is an early stage venture capital firm that assist business organizations with investment management and PE funds.,VC Firm,Portugal,https://m4ventures.pt/,"Fintech, Mobile payments, Software",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/m4-ventures-portugal,[email protected],PT
WISENEXT,https://www.eu-startups.com/investor/wisenext/,"Wisenext is primarily devoted to local sustainable digital businesses having creative, innovative and differentiated projects, with a high potential of scalability, driven by a born global mindset and cutting edge technology.",VC Firm,Portugal,http://wisenext.net,"Advertising, Biotechnology, E-Commerce, Fashion, Financial Services, Health Care, Marketing, Real Estate, Retail, Software",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/wisenext,[email protected],PT
Valutia,https://www.eu-startups.com/investor/valutia/,Valutia is a venture capital firm that backs exceptional entrepreneurs from Brazil and Portugal in the early stages of building iconic and global businesses.,VC Firm,Portugal,http://www.valutia.com,"Sector agnostic, SaaS, B2B, B2C, traveltech",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/valutia/?originalSubdomain=pt,[email protected],PT
Beta-i,https://www.eu-startups.com/investor/beta-i/,"Beta-i is a global collaborative innovation firm that helps clients accelerate their innovation journey through strategic consultancy, open innovation, and new venture creation. They provide tailored strategies and methodologies to maximize innovation potential, connect clients with global ecosystems, and measure impact from an SDG perspective.",VC Firm,Portugal,http://www.beta-i.com,"BlueTech, Consulting, Education, Events, Innovation Management, sector agnostic",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/1435730,[email protected],PT
Alpac Capital,https://www.eu-startups.com/investor/alpac-capital/,"Alpac Capital invests in SMEs from Hungary, Portugal, and neighboring countries with scale-up potential, focusing on digital transformation solutions. They seeks experienced teams with market-tested products and provides hands-on equity investments, actively supporting business development to ensure professional management and successful scaling.",VC Firm,Portugal,http://www.alpaccapital.com/,"Edtech,insurtech, energy, greentech, fintech",€1.5M-€3M,Series A/B,https://www.linkedin.com/company/alpac-capital,[email protected],PT
Best Horizon,https://www.eu-startups.com/investor/best-horizon/,"Best Horizon provides financing, mentoring, and network access to startups in Europe and the Americas, focusing on early-stage growth. Managing 3M€ across two investment vehicles, they target tech companies in Portugal's North, Centre, Alentejo, and Azores regions. With over a decade of ICT investment experience, they support startups on their journey to international success.",VC Firm,Portugal,http://www.besthorizon.pt,"Information Technology, Communication , ICT",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/10866620/,[email protected],PT
