name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
Chrome Capital,https://www.eu-startups.com/investor/chrome-capital/,"Chrome Capital is an international investment firm specializing in high-growth, tech-driven companies that digitally transform everyday life. They provide entrepreneurs with world-class expertise and foster enduring, value-add partnerships. With a focus on collaboration, data-driven analysis, loyalty, and transparency, Chrome Capital builds deep relationships with founders to create outstanding, life-transforming companies.",VC Firm,Cyprus,https://chromecap.com/,"Consumer Internet / Mobile Applications, Marketplaces / Classifieds, Enterprise and SMB Software, Financial Technologies",Above €3M,Series C & Beyond,https://www.linkedin.com/company/chrome-capital/,[email protected],CY
D2 Digital Venture,https://www.eu-startups.com/investor/d2-digital-venture/,"D2 Digital Ventures operates with Fund I closed at $10 million and targets an AUM of $50 million for Fund II. The fund typically invests between $200,000 and $500,000 per company, focusing on industry leaders with valuations exceeding $500 million. Potential exit strategies for investors include share appreciation in the private market, IPO (subject to lock-up periods), and sales to strategic investors. D2 Digital Ventures targets companies offering on-demand services that transform daily routines, micro-mobility solutions (such as kick-sharing and car-as-a-service), e-learning platforms for lifelong education, cybersport initiatives, fintech innovations in digital assets, applied artificial intelligence projects, and deep-tech scientific inventions encompassing new materials and technologies. The fund's investment sectors encompass a broad spectrum, emphasizing innovation and transformative impact across diverse industries.",VC Firm,Cyprus,https://d2digitalinvest.com/,"Fintech, Edtech, Esports, Deep Tech, Marketplaces",€100k-€1.5M,Pre-Seed / Seed,,[email protected],CY
GEM Capital,https://www.eu-startups.com/investor/gem-capital/,"GEM Capital, established in 2017, is a prominent gaming VC investor operating in private equity and venture capital. Based in Paphos (Cyprus) and Dubai (UAE), GEM Capital manages a diverse portfolio of over 25 projects across Europe, the US, and Israel. Specializing in Games & Entertainment and Enterprise Venture sectors while exploring opportunities in other industries, GEM Capital prioritizes innovative founders with international ambitions and scalable business models. Recognized for its leadership in gaming investments, GEM Capital was named Best Investor of 2021 by App2top and ranks among the top global gaming VC funds in the InvestGame H1 2023 report.",VC Firm,Cyprus,https://gem.capital,"Augmented Reality, Casual Games, Console Games, Mobile Apps, Online Games, PC Games, Video Games, Virtual Reality",€1.5M-€3M,Pre-Seed / Seed,https://www.linkedin.com/company/gem-capital,[email protected],CY
Jetpack Ventures,https://www.eu-startups.com/investor/jetpack-ventures-2/,"GEM Capital also engages in pre-seed and seed investments within its thematic areas of interest. Their angel syndicate supports passionate founders globally, focusing on cultivating exceptional companies. Typically serving as early investors, GEM Capital emphasizes founder-market fit and has backed startups that participated in prestigious accelerators and secured funding from leading venture capital firms around the world.",VC Firm,Cyprus,https://jetpack.vc,"Marketplace, Blockchain, Fintech, EdTech, HRTech",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/jetpack-ventures,[email protected],CY
Bigspace Investments,https://www.eu-startups.com/investor/bigspace-investments/,"Bigspace Investments is a privately owned and managed early-stage venture capital firm headquartered in Limassol, Cyprus. They specialize in investing in companies they are passionate about and where they can provide significant value. Bigspace Investments, led by a team of seasoned entrepreneurs with extensive experience in both investing in and founding startups, specializes in early-stage venture capital. They focus on investing in passionate founders and high-growth technology sectors like SaaS, Fintech, Cybersecurity, Legaltech, MedTech, Apps, and Marketplaces. Operating with a flexible approach, they prioritize swift decision-making, straightforward terms, and adding significant value to their portfolio companies. While their primary focus is within the EU, they are open to compelling investment opportunities globally, aiming to support startups wherever innovative ideas thrive.",VC Firm,Cyprus,https://bigspaceinvestments.com/,"SaaS, Fintech, Cybersecurity, Legal & Legaltech, MedTech, Apps and Marketplace",€100k-€1.5M,Series A/B,https://www.linkedin.com/company/bigspace-investments/,[email protected],CY
Mueller Management,https://www.eu-startups.com/investor/mueller-management/,"Mueller Investment is dedicated to providing capital, guidance, and a robust network to tech startups throughout Europe. Their mission is to collaborate closely with visionary tech businesses, offering support to help them achieve success. They focus on industries such as Software, Healthcare, and Consumer Goods on a global scale, investing primarily in Seed and Series A stages with an average check size of €100K+. Mueller Investment operates on guiding principles that emphasize the importance of relationships, aiming to leverage their experience and network of trusted investors for mutual benefit. They prioritize meaningful partnerships, committing to projects where they can significantly contribute, akin to an incubator experience. Their approach also emphasizes sustainable scaling, assisting startups in building effective teams within budgetary constraints.",VC Firm,Cyprus,https://www.mueller-investment.com,"""Software Healthcare Consumer Goods""",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/mueller-investment-ag,[email protected],CY
Adiva Investments,https://www.eu-startups.com/investor/adiva-investments/,"""Adiva Investments Ltd. is an European venture capital firm focused on investing in Bitcoin and Lightning seed- and early-stage startups. Investing around these disruptors, the general partner of Adiva Investments has subject matter expertise in Bitcoin, Lightning and Payment, which it uses to support portfolio companies both from a technical diligence and a product development standpoint. Adiva believes that Bitcoin and Lightning has more to offer than just investing in a cryptocurrency. Adiva Investments invests as an Early Stage investor and Business Angel in the Pre-Seed-, Seed- and Startup-Stage in companies that develop new business models, applications, products and services based on Bitcoin and Lightning.""",VC Firm,Cyprus,https://adiva-investments.com/,"Blockchain, Crypto Web4",0-€100k,Pre-Seed / Seed,,[email protected],CY
Capinvest21,https://www.eu-startups.com/investor/capinvest21/,"""Our main goal is to help building new and developing already running innovation companies in order to expand market relations, build respectable homeland and foreign companies and maximize investors’ earnings. Before 2015 we were investing in real sector of economy, predominantly into oil and gas companies, thus we are confident in this sphere and what’s more important we have connections. Since 2015 our company is focused on innovation projects, which we help to increase capitalization and maximize profits. We neither play stock nor exchange markets. We invest in businesses, which we fully understand and for which we can offer something more than just money, but our knowledge, connections and experience. We are interested in microfinance (starting with $25000) for promising startups. That’s why we founded Capinvest 21 Seed Venture Fund I. We use economic-mathematical models and instruments of financial forecasting to choose which project is good for investing. We also always trust our guts while choosing a project. We choose promising projects, help them to run their companies and raise their capital. We come from Tyumen, Siberia, but we work around the world. In addition our company’s priority is to fund startups from CIS, MENA and Asia. We not only provide you with finance, we also help you to successfully run your projects. Capinvest 21 can be a profile investor for already existing companies, which long for further development and need funding.""",VC Firm,Cyprus,http://capinvest21.ru,"""E-commerce & Mobile FoodTech, PropTech Fintech, blockchain & BaaS SaaS & Smart Cloud Advert technology""",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/capinvest21,[email protected],CY
EA Ventures,https://www.eu-startups.com/investor/ea-ventures/,"The $50 million fund managed by EA Ventures is designed to operate over a span of five years, targeting early-stage startups primarily at the Seed and Pre-Series A stages. EA Ventures typically invests between $0.5 million to $2 million per company, focusing on startups that have demonstrated traction and are poised for growth. This fund aims to support innovative ventures across various sectors, providing capital to fuel their development and expansion efforts during critical phases of their business lifecycle. Their strategic investment approach aims to nurture promising startups and help them achieve significant milestones on their path to scaling and market success.",VC Firm,Cyprus,https://eaventures.eu/,"Seed, Pre Series A",€100k-€1.5M,Series A/B,,[email protected],CY
Oggin,https://www.eu-startups.com/investor/oggin/,"We drive growth and build value by connecting people, capital, ideas and opportunity. Oggin is an entrepreneurial private investment company focused on small-to-medium-sized enterprises and start-ups. We believe that by bringing together our experience, people, capital and ideas we create opportunity to grow and build value.",Accelerator,Cyprus,http://www.oggin.io,"Blockchain, Financial Services, Internet, Property Development, Property Management",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/oggin/,[email protected],CY
Nucleus Ventures,https://www.eu-startups.com/investor/nucleus-ventures/,"Nucleus Ventures is a startup hub which runs programs that build scalable businesses attractive to investors. Nucleus Ventures is a leading entity in corporate innovation, venture building and advisory, with a track record of several ventures built, managed, and delivered to our clients; 10+ incubators & accelerators successfully created and operated, 250+ start-ups graduated, $300+ Million USD raised, 2000+ jobs created. This can only be accomplished by putting our network of subject matter experts, start-ups & entrepreneurs at the heart of our operation!",Accelerator,Cyprus,http://www.nvgroup.ltd,"Business Development, Consulting, Corporate Training, Financial Services, Incubators",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/the-nucleus-venture,[email protected],CY
ULTRA.VC,https://www.eu-startups.com/investor/ultra-vc/,"ULTRA.VC is an early-stage investor with an in-house accelerator supporting impact-driven entrepreneurs.We provide strategic funding, mentorship, and resources to help startups scale and achieve their goals. At ULTRA.VC, we are committed to fostering innovation and driving positive change in the world.",VC Firm,Cyprus,https://ultra.vc/,"Art, Charity, Corporate Training, Financial Services, FinTech, Information Technology",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/ultra-vc/,[email protected],CY
Embria,https://www.eu-startups.com/investor/embria/,"We found, fund and grow tech companies. International startup builder and investor that founds, funds, and grows tech companies. We found, fund, and grow tech companies since 2007. Currently, there are 20+ portfolio companies, successfully operating with over 2000 team members globally.",Accelerator,Cyprus,http://www.embria.com/,"Online games, Fintech, Wellness, Social, EdTech",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/embria/,[email protected],CY
Jetpack Ventures,https://www.eu-startups.com/investor/jetpack-ventures/,"Jetpack Ventures is a venture studio and platform that funds and builds the next-generation of technology companies. We are a close-knit group of swiss-army-knife co-founders and angel investors. We help ambitious entrepreneurs design and launch fantastic products. Our studio brings together resources, playbooks, systems, talent, and capital to accelerate ideas and turn them into world-class companies.",Accelerator,Cyprus,https://jetpack.vc,"Venture Capital, Private Equity, Principals, Investors",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/jetpack-ventures,[email protected],CY
Gravity Ventures Incubator,https://www.eu-startups.com/investor/gravity-ventures-incubator/,"Gravity is an advanced technology incubator empowering founders to create an impact, shaping the entrepreneurial community of the future. Gravity is a cutting edge, venture building incubator that fosters and propels innovation. Through constant interaction we empower founders to make real impact and shape the entrepreneurial community of tomorrow.",Accelerator,Cyprus,https://www.gravity.ventures,"Idea Validation , Business Modelling , Pitching , Prototyping, Commercialization",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/gravityventures,[email protected],CY
Aivitam Ventures (CY),https://www.eu-startups.com/investor/aivitam-ventures-cy/,"Global Fintech Hub: Venture Builder, Fintech Summit. The Future of Fintech, PR and Marketing Agency. Our mission is to provide a world‑class education for IT entrepreneurs and the community. We launched media for IT entrepreneurs and the community. During this 6-month program, you will learn the soft and hard skills you need to run your own business – by building a real company.",Accelerator,Cyprus,https://aivitam.vc,"Advertising Services, Finacial Services, Marketing, Sales",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/aivitam-ventures,[email protected],CY
